geo,Area,Periodo,Valor
15533,Paya,2016,6
15537,Paz De Río,2016,34
15542,Pesca,2016,71
15550,Pisba,2016,12
15572,Puerto Boyacá,2016,614
15580,Quípama,2016,29
15599,Ramiriquí,2016,155
15600,Ráquira,2016,64
15621,Rondón,2016,13
15632,Saboyá,2016,131
15638,Sáchica,2016,61
15646,Samacá,2016,230
15660,San Eduardo,2016,11
15664,San José De Pare,2016,41
15667,San Luis De Gaceno,2016,40
15673,San Mateo,2016,31
15676,San Miguel De Sema,2016,24
15681,San Pablo De Borbur,2016,50
15693,Santa Rosa De Viterbo,2016,30
15696,Santa Sofía,2016,64
15690,Santa María,2016,38
15686,Santana,2016,99
15720,Sativanorte,2016,9
15723,Sativasur,2016,6
15740,Siachoque,2016,105
15753,Soatá,2016,108
15757,Socha,2016,68
15755,Socotá,2016,86
15759,Sogamoso,2016,1214
15761,Somondoco,2016,12
15762,Sora,2016,19
15764,Soracá,2016,51
15763,Sotaquirá,2016,54
15774,Susacón,2016,14
15776,Sutamarchán,2016,51
15778,Sutatenza,2016,19
15790,Tasco,2016,27
15798,Tenza,2016,20
15806,Tibasosa,2016,100
15804,Tibaná,2016,60
15808,Tinjacá,2016,35
15810,Tipacoque,2016,22
15814,Toca,2016,141
15816,Togüí,2016,48
15820,Tópaga,2016,31
15822,Tota,2016,62
15001,Tunja,2016,826
15832,Tununguá,2016,24
15835,Turmequé,2016,66
15837,Tuta,2016,73
15839,TUTAZÁ,2016,7
15842,Úmbita,2016,58
15861,Ventaquemada,2016,124
15407,Villa De Leyva,2016,188
15879,Viracachá,2016,13
15897,Zetaquira,2016,22
15022,Almeida,2017,13
15047,Aquitania,2017,170
15051,Arcabuco,2017,55
15087,Belén,2017,68
15090,Berbeo,2017,5
15092,Betéitiva,2017,5
15097,Boavita,2017,56
15104,Boyacá,2017,31
15106,Briceño,2017,9
15109,Buenavista,2017,33
15114,Busbanzá,2017,9
15131,Caldas,2017,29
15135,Campohermoso,2017,24
15162,Cerinza,2017,18
15172,Chinavita,2017,30
15176,Chiquinquirá,2017,796
15232,Chíquiza,2017,34
15180,Chiscas,2017,19
15183,Chita,2017,99
15185,Chitaraque,2017,70
15187,Chivatá,2017,45
15236,Chivor,2017,15
15189,Ciénega,2017,61
15204,Cómbita,2017,54
15212,Coper,2017,13
15215,Corrales,2017,23
15218,Covarachía,2017,33
15223,Cubará,2017,269
15224,Cucaita,2017,58
15226,Cuítiva,2017,11
15238,Duitama,2017,832
15244,El Cocuy,2017,51
15248,El Espino,2017,15
15272,Firavitoba,2017,28
15276,Floresta,2017,24
15293,Gachantivá,2017,19
15296,Gámeza,2017,34
15299,Garagoa,2017,149
15317,Guacamayas,2017,18
15322,Guateque,2017,124
15325,Guayatá,2017,15
15332,GÜICÁN DE LA SIERRA,2017,51
15362,Iza,2017,9
15367,Jenesano,2017,78
15368,Jericó,2017,24
15380,La Capilla,2017,23
15403,La Uvita,2017,28
15401,La Victoria,2017,4
15377,Labranzagrande,2017,25
15425,Macanal,2017,30
15442,Maripí,2017,59
15455,Miraflores,2017,71
15464,Mongua,2017,38
15466,Monguí,2017,34
15469,Moniquirá,2017,194
15476,Motavita,2017,56
15480,Muzo,2017,91
15491,Nobsa,2017,95
15494,Nuevo Colón,2017,49
15500,Oicatá,2017,15
15507,Otanche,2017,86
15511,Pachavita,2017,16
15514,Páez,2017,28
15516,Paipa,2017,412
15518,Pajarito,2017,11
15522,Panqueba,2017,11
15531,Pauna,2017,66
15533,Paya,2017,22
15537,Paz De Río,2017,25
15542,Pesca,2017,69
15550,Pisba,2017,15
15572,Puerto Boyacá,2017,710
15580,Quípama,2017,30
15599,Ramiriquí,2017,122
15600,Ráquira,2017,64
15621,Rondón,2017,12
15632,Saboyá,2017,160
15638,Sáchica,2017,55
15646,Samacá,2017,224
15660,San Eduardo,2017,9
15664,San José De Pare,2017,35
15667,San Luis De Gaceno,2017,41
15673,San Mateo,2017,36
15676,San Miguel De Sema,2017,19
15681,San Pablo De Borbur,2017,34
15693,Santa Rosa De Viterbo,2017,24
15696,Santa Sofía,2017,77
15690,Santa María,2017,35
15686,Santana,2017,88
15720,Sativanorte,2017,11
15723,Sativasur,2017,4
15740,Siachoque,2017,88
15753,Soatá,2017,109
15757,Socha,2017,84
15755,Socotá,2017,54
15759,Sogamoso,2017,1669
15761,Somondoco,2017,8
15762,Sora,2017,31
15764,Soracá,2017,82
15763,Sotaquirá,2017,52
15774,Susacón,2017,17
15776,Sutamarchán,2017,58
15778,Sutatenza,2017,22
15790,Tasco,2017,25
15798,Tenza,2017,18
15806,Tibasosa,2017,69
15804,Tibaná,2017,67
15808,Tinjacá,2017,17
15810,Tipacoque,2017,27
15814,Toca,2017,137
15816,Togüí,2017,46
15820,Tópaga,2017,22
15822,Tota,2017,59
15001,Tunja,2017,829
15832,Tununguá,2017,22
15835,Turmequé,2017,74
15837,Tuta,2017,56
15839,TUTAZÁ,2017,7
15842,Úmbita,2017,63
15861,Ventaquemada,2017,119
15407,Villa De Leyva,2017,189
15879,Viracachá,2017,14
15897,Zetaquira,2017,29
