geo,Area,Periodo,Valor
15806,Tibasosa,2016,415
15808,Tinjacá,2016,138
15810,Tipacoque,2016,169
15814,Toca,2016,669
15816,Togüí,2016,269
15820,Tópaga,2016,174
15822,Tota,2016,309
15001,Tunja,2016,12367
15832,Tununguá,2016,93
15835,Turmequé,2016,326
15837,Tuta,2016,384
15839,TUTAZÁ,2016,99
15842,Úmbita,2016,335
15861,Ventaquemada,2016,870
15407,Villa De Leyva,2016,841
15879,Viracachá,2016,126
15897,Zetaquira,2016,211
15022,Almeida,2017,54
15047,Aquitania,2017,981
15051,Arcabuco,2017,262
15087,Belén,2017,370
15090,Berbeo,2017,65
15092,Betéitiva,2017,56
15097,Boavita,2017,264
15104,Boyacá,2017,254
15106,Briceño,2017,82
15109,Buenavista,2017,182
15114,Busbanzá,2017,28
15131,Caldas,2017,98
15135,Campohermoso,2017,150
15162,Cerinza,2017,124
15172,Chinavita,2017,110
15176,Chiquinquirá,2017,3921
15232,Chíquiza,2017,279
15180,Chiscas,2017,169
15183,Chita,2017,562
15185,Chitaraque,2017,361
15187,Chivatá,2017,161
15236,Chivor,2017,84
15189,Ciénega,2017,242
15204,Cómbita,2017,460
15212,Coper,2017,142
15215,Corrales,2017,96
15218,Covarachía,2017,154
15223,Cubará,2017,880
15224,Cucaita,2017,246
15226,Cuítiva,2017,84
15238,Duitama,2017,7562
15244,El Cocuy,2017,264
15248,El Espino,2017,115
15272,Firavitoba,2017,237
15276,Floresta,2017,148
15293,Gachantivá,2017,130
15296,Gámeza,2017,248
15299,Garagoa,2017,930
15317,Guacamayas,2017,73
15322,Guateque,2017,468
15325,Guayatá,2017,90
15332,GÜICÁN DE LA SIERRA,2017,347
15362,Iza,2017,85
15367,Jenesano,2017,329
15368,Jericó,2017,188
15380,La Capilla,2017,79
15403,La Uvita,2017,116
15401,La Victoria,2017,45
15377,Labranzagrande,2017,173
15425,Macanal,2017,170
15442,Maripí,2017,238
15455,Miraflores,2017,392
15464,Mongua,2017,229
15466,Monguí,2017,222
15469,Moniquirá,2017,1310
15476,Motavita,2017,345
15480,Muzo,2017,491
15491,Nobsa,2017,519
15494,Nuevo Colón,2017,271
15500,Oicatá,2017,127
15507,Otanche,2017,447
15511,Pachavita,2017,71
15514,Páez,2017,165
15516,Paipa,2017,2033
15518,Pajarito,2017,96
15522,Panqueba,2017,86
15531,Pauna,2017,299
15533,Paya,2017,149
15537,Paz De Río,2017,161
15542,Pesca,2017,422
15550,Pisba,2017,108
15572,Puerto Boyacá,2017,3515
15580,Quípama,2017,190
15599,Ramiriquí,2017,605
15600,Ráquira,2017,315
15621,Rondón,2017,118
15632,Saboyá,2017,667
15638,Sáchica,2017,300
15646,Samacá,2017,1483
15660,San Eduardo,2017,65
15664,San José De Pare,2017,236
15667,San Luis De Gaceno,2017,245
15673,San Mateo,2017,164
15676,San Miguel De Sema,2017,156
15681,San Pablo De Borbur,2017,282
15690,Santa María,2017,150
15693,Santa Rosa De Viterbo,2017,347
15696,Santa Sofía,2017,142
15686,Santana,2017,460
15720,Sativanorte,2017,62
15723,Sativasur,2017,24
15740,Siachoque,2017,508
15753,Soatá,2017,532
15757,Socha,2017,454
15755,Socotá,2017,402
15759,Sogamoso,2017,8474
15761,Somondoco,2017,55
15762,Sora,2017,145
15764,Soracá,2017,368
15763,Sotaquirá,2017,342
15774,Susacón,2017,86
15776,Sutamarchán,2017,301
15778,Sutatenza,2017,136
15790,Tasco,2017,253
15798,Tenza,2017,116
15804,Tibaná,2017,410
15806,Tibasosa,2017,420
15808,Tinjacá,2017,122
15810,Tipacoque,2017,165
15814,Toca,2017,686
15816,Togüí,2017,277
15820,Tópaga,2017,166
15822,Tota,2017,304
15001,Tunja,2017,12184
15832,Tununguá,2017,96
15835,Turmequé,2017,288
15837,Tuta,2017,398
15839,TUTAZÁ,2017,97
15842,Úmbita,2017,333
15861,Ventaquemada,2017,875
15407,Villa De Leyva,2017,863
15879,Viracachá,2017,109
15897,Zetaquira,2017,200
