geo,Año,Rango de edad,Sexo,Casos
15215,2022,Juventud,MASCULINO,1
15224,2022,Adultez,MASCULINO,1
15238,2022,Adultez,MASCULINO,3
15238,2022,Juventud,FEMENINO,1
15238,2022,Juventud,MASCULINO,5
15238,2022,Vejez,MASCULINO,1
15272,2022,Adolescencia,MASCULINO,1
15276,2022,Juventud,MASCULINO,1
15299,2022,Adultez,FEMENINO,1
15368,2022,Adolescencia,MASCULINO,1
15368,2022,Juventud,MASCULINO,1
15403,2022,Vejez,MASCULINO,1
15407,2022,Juventud,MASCULINO,1
15476,2022,Juventud,MASCULINO,1
15480,2022,Adultez,MASCULINO,1
15507,2022,Juventud,MASCULINO,1
15531,2022,Adultez,MASCULINO,1
15599,2022,Adultez,MASCULINO,1
15646,2022,Adultez,MASCULINO,3
15646,2022,Juventud,MASCULINO,2
15660,2022,Juventud,MASCULINO,1
15667,2022,Vejez,MASCULINO,1
15681,2022,Adultez,MASCULINO,1
15755,2022,Adultez,MASCULINO,1
15757,2022,Adultez,MASCULINO,1
15757,2022,Juventud,MASCULINO,1
15759,2022,Adolescencia,MASCULINO,2
15759,2022,Adultez,MASCULINO,6
15759,2022,Juventud,MASCULINO,2
15763,2022,Adultez,MASCULINO,1
15764,2022,Adultez,MASCULINO,1
15774,2022,Adultez,MASCULINO,1
15804,2022,Juventud,MASCULINO,1
15808,2022,Juventud,MASCULINO,1
15814,2022,Adolescencia,FEMENINO,1
15842,2022,Vejez,MASCULINO,1
15861,2022,Adultez,MASCULINO,1
15861,2022,Juventud,MASCULINO,1
15001,2023,Adultez,MASCULINO,3
15001,2023,Juventud,MASCULINO,3
15001,2023,Vejez,MASCULINO,1
15047,2023,Adultez,MASCULINO,1
15087,2023,Juventud,MASCULINO,1
15097,2023,Adultez,MASCULINO,1
15162,2023,Primera infancia,MASCULINO,1
15176,2023,Adultez,MASCULINO,3
15176,2023,Juventud,FEMENINO,1
15176,2023,Juventud,MASCULINO,1
15204,2023,Adultez,FEMENINO,1
15204,2023,Adultez,MASCULINO,1
15238,2023,Adultez,MASCULINO,6
15238,2023,Juventud,MASCULINO,5
15293,2023,Adultez,MASCULINO,2
15293,2023,Vejez,FEMENINO,1
15299,2023,Adultez,MASCULINO,1
15407,2023,Juventud,MASCULINO,1
15442,2023,Adultez,MASCULINO,1
15480,2023,Juventud,MASCULINO,1
15480,2023,Vejez,MASCULINO,1
15491,2023,Adultez,MASCULINO,1
15500,2023,Adultez,MASCULINO,1
15507,2023,Adultez,MASCULINO,1
15516,2023,Juventud,MASCULINO,1
15522,2023,Juventud,MASCULINO,1
15531,2023,Adultez,MASCULINO,2
15542,2023,Adultez,MASCULINO,1
15580,2023,Adultez,MASCULINO,1
15580,2023,Vejez,MASCULINO,1
15646,2023,Adultez,MASCULINO,1
15646,2023,Juventud,MASCULINO,1
15681,2023,Adultez,MASCULINO,2
15720,2023,Adultez,MASCULINO,1
15723,2023,Juventud,FEMENINO,1
15755,2023,Adultez,MASCULINO,1
15759,2023,Adultez,MASCULINO,5
15759,2023,Juventud,MASCULINO,4
15759,2023,Primera infancia,NO DETERMINADO,3
15764,2023,Adultez,MASCULINO,1
15776,2023,Juventud,MASCULINO,1
15879,2023,Vejez,MASCULINO,1
68077,2023,Adultez,MASCULINO,1
15001,2024,Adultez,MASCULINO,5
15001,2024,Juventud,MASCULINO,2
15047,2024,Adultez,MASCULINO,1
15047,2024,Juventud,FEMENINO,1
15047,2024,Juventud,MASCULINO,1
15051,2024,Adultez,FEMENINO,1
15097,2024,Vejez,MASCULINO,1
15109,2024,Adultez,MASCULINO,1
15176,2024,Adultez,MASCULINO,2
15176,2024,Primera infancia,FEMENINO,1
15204,2024,Adultez,MASCULINO,1
15204,2024,Juventud,MASCULINO,1
15238,2024,Adolescencia,MASCULINO,2
15238,2024,Adultez,MASCULINO,7
15238,2024,Juventud,MASCULINO,2
15238,2024,Vejez,MASCULINO,1
15244,2024,Vejez,FEMENINO,1
15299,2024,Adultez,MASCULINO,1
15407,2024,Juventud,MASCULINO,1
15425,2024,Adultez,MASCULINO,2
15442,2024,Adultez,MASCULINO,2
15442,2024,Vejez,MASCULINO,1
15455,2024,Adultez,MASCULINO,1
15476,2024,Juventud,MASCULINO,1
15507,2024,Adultez,MASCULINO,1
15507,2024,Juventud,MASCULINO,1
15516,2024,Adultez,MASCULINO,1
15516,2024,Juventud,MASCULINO,1
15516,2024,Primera infancia,FEMENINO,1
15580,2024,Adultez,MASCULINO,1
15600,2024,Adultez,MASCULINO,1
15646,2024,Juventud,MASCULINO,1
15667,2024,Adolescencia,FEMENINO,1
15673,2024,Juventud,MASCULINO,1
15681,2024,Adultez,MASCULINO,1
15755,2024,Adultez,MASCULINO,1
15757,2024,Adultez,MASCULINO,2
15757,2024,Juventud,MASCULINO,1
15757,2024,Vejez,MASCULINO,1
15759,2024,Adultez,FEMENINO,3
15759,2024,Adultez,MASCULINO,6
15759,2024,Juventud,MASCULINO,2
15759,2024,Primera infancia,NO DETERMINADO,3
15759,2024,Vejez,MASCULINO,1
15776,2024,Adultez,FEMENINO,1
15776,2024,Juventud,FEMENINO,1
15790,2024,Adultez,MASCULINO,1
15790,2024,Vejez,MASCULINO,1
15814,2024,Adultez,FEMENINO,1
15814,2024,Juventud,MASCULINO,1
15835,2024,Adultez,FEMENINO,1
15837,2024,Juventud,MASCULINO,1
15897,2024,Adultez,FEMENINO,1
