geo,Area,Periodo,Valor
15296,Paipa,2013,0.836300
15296,Paipa,2014,0.837000
15296,Paipa,2014,0.837100
15296,San Pablo De Borbur,2015,0.838000
15296,Sutamarchán,2017,0.838000
15296,El Cocuy,2017,0.839000
15296,Siachoque,2012,0.842000
15296,Soracá,2014,0.842000
15296,Guacamayas,2017,0.842000
15296,Siachoque,2012,0.842100
15296,Soracá,2014,0.842100
15296,San Pablo De Borbur,2013,0.842500
15296,San Pablo De Borbur,2013,0.842500
15296,Ventaquemada,2015,0.844000
15296,Paya,2017,0.844000
15296,Covarachía,2016,0.846000
15296,Nobsa,2013,0.846500
15296,Nobsa,2013,0.846600
15296,Monguí,2017,0.847000
15296,Chivatá,2013,0.847800
15296,Chivatá,2013,0.847800
15296,Belén,2017,0.848000
15296,Sotaquirá,2013,0.848200
15296,Sotaquirá,2013,0.848200
15296,Boyacá,2012,0.849300
15296,Siachoque,2013,0.850600
15296,Siachoque,2013,0.850600
15296,Tasco,2016,0.851000
15296,Gámeza,2017,0.851000
15296,Briceño,2013,0.851900
15296,Guayatá,2013,0.851900
15296,Briceño,2013,0.851900
15296,Guayatá,2013,0.851900
15296,Paya,2016,0.853000
15296,Muzo,2017,0.855000
15296,Jenesano,2014,0.855700
15296,Jenesano,2014,0.856000
15296,Pesca,2012,0.857000
15296,Sora,2012,0.857000
15296,Pajarito,2015,0.857000
15296,Tenza,2016,0.857000
15296,Pesca,2012,0.857100
15296,Sora,2012,0.857100
15296,Miraflores,2014,0.858000
15296,Miraflores,2014,0.858300
15296,San Pablo De Borbur,2012,0.859000
15296,San Pablo De Borbur,2012,0.859400
15296,Labranzagrande,2014,0.859600
15296,Labranzagrande,2014,0.860000
15296,Macanal,2012,0.862700
15296,Macanal,2012,0.863000
15296,Socotá,2014,0.863900
15296,Socotá,2014,0.864000
15296,Socha,2017,0.864000
15296,Samacá,2015,0.866000
15296,Motavita,2016,0.866000
15296,Páez,2012,0.867900
15296,Páez,2012,0.868000
15296,Boyacá,2016,0.870000
15296,Ciénega,2014,0.871000
15296,Ciénega,2014,0.871000
15296,Arcabuco,2015,0.872000
15296,Moniquirá,2014,0.872500
