geo,Area,Periodo,Valor
15686,Santana,2014,0.954500
15720,Sativanorte,2014,1.181800
15723,Sativasur,2014,1.300000
15740,Siachoque,2014,0.838300
15753,Soatá,2014,0.877200
15757,Socha,2014,0.794900
15755,Socotá,2014,0.840300
15759,Sogamoso,2014,0.972600
15761,Somondoco,2014,0.652200
15762,Sora,2014,0.666700
15764,Soracá,2014,0.955000
15763,Sotaquirá,2014,0.871300
15774,Susacón,2014,0.810800
15776,Sutamarchán,2014,0.792200
15778,Sutatenza,2014,0.571400
15790,Tasco,2014,0.816500
15798,Tenza,2014,0.687500
15806,Tibasosa,2014,0.938100
15804,Tibaná,2014,0.944900
15808,Tinjacá,2014,0.680900
15810,Tipacoque,2014,0.779700
15814,Toca,2014,0.786500
15816,Togüí,2014,0.648600
15820,Tópaga,2014,0.779700
15822,Tota,2014,0.890200
15001,Tunja,2014,0.966600
15832,Tununguá,2014,0.684200
15835,Turmequé,2014,0.957900
15837,Tuta,2014,1.069000
15839,TUTAZÁ,2014,0.424200
15842,Úmbita,2014,1.045500
15861,Ventaquemada,2014,0.962300
15407,Villa De Leyva,2014,1.029200
15879,Viracachá,2014,0.846200
15897,Zetaquira,2014,0.833300
15001,Tunja,2012,0.931000
15022,Almeida,2012,0.571000
15047,Aquitania,2012,0.948000
15051,Arcabuco,2012,1.033000
15087,Belén,2012,0.944000
15090,Berbeo,2012,1.360000
15092,Betéitiva,2012,0.759000
15097,Boavita,2012,1.070000
15104,Boyacá,2012,0.973000
15106,Briceño,2012,0.800000
15109,Buenavista,2012,0.881000
15114,Busbanzá,2012,0.900000
15131,Caldas,2012,0.846000
15135,Campohermoso,2012,0.844000
15162,Cerinza,2012,0.712000
15172,Chinavita,2012,1.171000
15176,Chiquinquirá,2012,0.965000
15180,Chiscas,2012,1.127000
15183,Chita,2012,0.860000
15185,Chitaraque,2012,0.989000
15187,Chivatá,2012,0.854000
15189,Ciénega,2012,0.893000
15204,Cómbita,2012,0.874000
15212,Coper,2012,1.000000
15215,Corrales,2012,0.976000
15218,Covarachía,2012,1.143000
15223,Cubará,2012,0.978000
15224,Cucaita,2012,0.872000
15226,Cuítiva,2012,0.950000
15232,Chíquiza,2012,0.800000
15236,Chivor,2012,0.677000
15238,Duitama,2012,0.937000
15244,El Cocuy,2012,1.012000
15248,El Espino,2012,1.114000
15272,Firavitoba,2012,0.649000
15276,Floresta,2012,0.578000
15293,Gachantivá,2012,0.640000
15296,Gámeza,2012,0.823000
15299,Garagoa,2012,1.116000
15317,Guacamayas,2012,0.833000
15322,Guateque,2012,0.955000
15325,Guayatá,2012,0.788000
15332,GÜICÁN DE LA SIERRA,2012,1.111000
15362,Iza,2012,0.750000
15367,Jenesano,2012,0.896000
15368,Jericó,2012,1.014000
15377,Labranzagrande,2012,0.800000
15380,La Capilla,2012,1.050000
15401,La Victoria,2012,0.419000
15403,La Uvita,2012,0.974000
15407,Villa De Leyva,2012,1.000000
15425,Macanal,2012,1.302000
15442,Maripí,2012,0.766000
15455,Miraflores,2012,1.115000
15464,Mongua,2012,0.825000
15466,Monguí,2012,0.961000
15469,Moniquirá,2012,1.113000
15476,Motavita,2012,0.865000
15480,Muzo,2012,0.644000
15491,Nobsa,2012,0.971000
15494,Nuevo Colón,2012,0.962000
15500,Oicatá,2012,0.970000
15507,Otanche,2012,0.779000
15511,Pachavita,2012,1.000000
15514,Páez,2012,0.731000
15516,Paipa,2012,1.061000
15518,Pajarito,2012,0.941000
15522,Panqueba,2012,1.000000
15531,Pauna,2012,1.038000
15533,Paya,2012,0.886000
15537,Paz De Río,2012,0.897000
15542,Pesca,2012,0.728000
15550,Pisba,2012,1.000000
15572,Puerto Boyacá,2012,0.990000
15580,Quípama,2012,0.938000
15599,Ramiriquí,2012,1.062000
15600,Ráquira,2012,0.888000
15621,Rondón,2012,0.533000
15632,Saboyá,2012,0.919000
15638,Sáchica,2012,0.985000
15646,Samacá,2012,0.976000
15660,San Eduardo,2012,0.571000
15664,San José De Pare,2012,0.944000
15667,San Luis De Gaceno,2012,0.922000
15673,San Mateo,2012,0.956000
15676,San Miguel De Sema,2012,0.621000
15681,San Pablo De Borbur,2012,1.111000
15686,Santana,2012,1.111000
15690,Santa María,2012,0.857000
15693,Santa Rosa De Viterbo,2012,0.667000
15696,Santa Sofía,2012,0.904000
15720,Sativanorte,2012,1.050000
15723,Sativasur,2012,1.222000
15740,Siachoque,2012,0.954000
15753,Soatá,2012,0.765000
15755,Socotá,2012,1.116000
15757,Socha,2012,1.017000
15759,Sogamoso,2012,0.972000
15761,Somondoco,2012,0.963000
15762,Sora,2012,0.948000
15763,Sotaquirá,2012,1.010000
15764,Soracá,2012,1.114000
15774,Susacón,2012,0.963000
15776,Sutamarchán,2012,1.119000
15778,Sutatenza,2012,0.588000
15790,Tasco,2012,0.748000
15798,Tenza,2012,0.968000
15804,Tibaná,2012,1.115000
15806,Tibasosa,2012,0.750000
15808,Tinjacá,2012,1.000000
15810,Tipacoque,2012,0.672000
15814,Toca,2012,0.979000
15816,Togüí,2012,0.957000
15820,Tópaga,2012,1.013000
15822,Tota,2012,0.915000
15832,Tununguá,2012,1.000000
15835,Turmequé,2012,0.882000
15837,Tuta,2012,0.858000
15839,TUTAZÁ,2012,1.028000
15842,Úmbita,2012,0.949000
15861,Ventaquemada,2012,1.048000
15879,Viracachá,2012,0.946000
15897,Zetaquira,2012,0.814000
15001,Tunja,2013,0.864000
15022,Almeida,2013,0.476000
15047,Aquitania,2013,0.840000
15051,Arcabuco,2013,0.692000
15087,Belén,2013,0.790000
15090,Berbeo,2013,0.792000
15092,Betéitiva,2013,0.586000
15097,Boavita,2013,0.774000
15104,Boyacá,2013,0.747000
15106,Briceño,2013,0.733000
15109,Buenavista,2013,0.910000
15114,Busbanzá,2013,0.846000
15131,Caldas,2013,0.942000
15135,Campohermoso,2013,1.043000
15162,Cerinza,2013,0.981000
15172,Chinavita,2013,0.771000
15176,Chiquinquirá,2013,0.978000
15180,Chiscas,2013,0.710000
15183,Chita,2013,0.770000
15185,Chitaraque,2013,1.065000
15187,Chivatá,2013,0.833000
15189,Ciénega,2013,0.933000
15204,Cómbita,2013,0.754000
15212,Coper,2013,0.464000
15215,Corrales,2013,0.837000
15218,Covarachía,2013,0.808000
15223,Cubará,2013,1.078000
15224,Cucaita,2013,0.962000
15226,Cuítiva,2013,0.542000
15232,Chíquiza,2013,0.747000
15236,Chivor,2013,0.941000
15238,Duitama,2013,0.946000
15244,El Cocuy,2013,0.831000
15248,El Espino,2013,0.951000
15272,Firavitoba,2013,0.617000
15276,Floresta,2013,0.889000
15293,Gachantivá,2013,0.827000
15296,Gámeza,2013,0.931000
15299,Garagoa,2013,0.991000
15317,Guacamayas,2013,1.000000
15322,Guateque,2013,0.923000
15325,Guayatá,2013,1.000000
15332,GÜICÁN DE LA SIERRA,2013,1.200000
15362,Iza,2013,1.083000
15367,Jenesano,2013,0.792000
15368,Jericó,2013,0.840000
15377,Labranzagrande,2013,0.860000
15380,La Capilla,2013,0.788000
15401,La Victoria,2013,0.484000
15403,La Uvita,2013,0.711000
15407,Villa De Leyva,2013,0.965000
15425,Macanal,2013,0.760000
15442,Maripí,2013,0.680000
15455,Miraflores,2013,1.000000
15464,Mongua,2013,0.729000
15466,Monguí,2013,0.870000
15469,Moniquirá,2013,0.955000
15476,Motavita,2013,0.639000
15480,Muzo,2013,0.473000
15491,Nobsa,2013,0.767000
15494,Nuevo Colón,2013,0.821000
15500,Oicatá,2013,0.939000
15507,Otanche,2013,0.863000
15511,Pachavita,2013,0.731000
15514,Páez,2013,0.962000
15516,Paipa,2013,0.877000
15518,Pajarito,2013,0.878000
15522,Panqueba,2013,1.286000
15531,Pauna,2013,0.885000
15533,Paya,2013,1.000000
15537,Paz De Río,2013,0.553000
15542,Pesca,2013,0.936000
15550,Pisba,2013,1.174000
15572,Puerto Boyacá,2013,0.906000
15580,Quípama,2013,0.960000
15599,Ramiriquí,2013,0.906000
15600,Ráquira,2013,0.897000
15621,Rondón,2013,1.000000
15632,Saboyá,2013,0.882000
15638,Sáchica,2013,0.973000
15646,Samacá,2013,0.973000
15660,San Eduardo,2013,0.286000
15664,San José De Pare,2013,1.019000
15667,San Luis De Gaceno,2013,0.706000
15673,San Mateo,2013,0.828000
15676,San Miguel De Sema,2013,0.276000
15681,San Pablo De Borbur,2013,0.714000
15686,Santana,2013,1.102000
15690,Santa María,2013,0.635000
15693,Santa Rosa De Viterbo,2013,0.961000
15696,Santa Sofía,2013,0.797000
15720,Sativanorte,2013,0.850000
15723,Sativasur,2013,0.600000
15740,Siachoque,2013,0.960000
15753,Soatá,2013,0.881000
15755,Socotá,2013,0.881000
15757,Socha,2013,0.692000
15759,Sogamoso,2013,0.951000
15761,Somondoco,2013,0.885000
15762,Sora,2013,0.759000
15763,Sotaquirá,2013,0.849000
15764,Soracá,2013,0.860000
15774,Susacón,2013,0.933000
15776,Sutamarchán,2013,0.895000
15778,Sutatenza,2013,0.684000
15790,Tasco,2013,0.748000
15798,Tenza,2013,0.800000
15804,Tibaná,2013,0.903000
15806,Tibasosa,2013,0.699000
15808,Tinjacá,2013,1.068000
15810,Tipacoque,2013,0.918000
15814,Toca,2013,0.896000
15816,Togüí,2013,1.043000
15820,Tópaga,2013,0.787000
15822,Tota,2013,0.872000
15832,Tununguá,2013,0.727000
15835,Turmequé,2013,0.914000
15837,Tuta,2013,1.000000
15839,TUTAZÁ,2013,0.861000
15842,Úmbita,2013,0.755000
15861,Ventaquemada,2013,0.922000
15879,Viracachá,2013,1.026000
15897,Zetaquira,2013,0.786000
15001,Tunja,2014,0.967000
15022,Almeida,2014,0.667000
15047,Aquitania,2014,0.828000
15051,Arcabuco,2014,0.987000
15087,Belén,2014,0.981000
15090,Berbeo,2014,0.750000
15092,Betéitiva,2014,0.667000
15097,Boavita,2014,0.717000
15104,Boyacá,2014,1.045000
15106,Briceño,2014,0.889000
15109,Buenavista,2014,0.678000
15114,Busbanzá,2014,0.615000
15131,Caldas,2014,0.585000
15135,Campohermoso,2014,0.750000
15162,Cerinza,2014,0.588000
15172,Chinavita,2014,0.703000
15176,Chiquinquirá,2014,0.839000
15180,Chiscas,2014,0.571000
15183,Chita,2014,0.957000
15185,Chitaraque,2014,0.798000
15187,Chivatá,2014,0.933000
15189,Ciénega,2014,0.894000
15204,Cómbita,2014,0.634000
15212,Coper,2014,1.029000
15215,Corrales,2014,0.512000
15218,Covarachía,2014,0.857000
15223,Cubará,2014,1.000000
15224,Cucaita,2014,0.725000
15226,Cuítiva,2014,1.053000
15232,Chíquiza,2014,0.625000
15236,Chivor,2014,0.688000
15238,Duitama,2014,0.952000
15244,El Cocuy,2014,0.872000
15248,El Espino,2014,1.000000
15272,Firavitoba,2014,0.846000
15276,Floresta,2014,0.673000
15293,Gachantivá,2014,0.628000
15296,Gámeza,2014,0.548000
15299,Garagoa,2014,0.957000
15317,Guacamayas,2014,0.609000
15322,Guateque,2014,0.888000
15325,Guayatá,2014,0.545000
15332,GÜICÁN DE LA SIERRA,2014,0.538000
15362,Iza,2014,0.487000
15367,Jenesano,2014,0.900000
15368,Jericó,2014,0.710000
15377,Labranzagrande,2014,1.020000
15380,La Capilla,2014,1.360000
15401,La Victoria,2014,0.864000
15403,La Uvita,2014,0.774000
15407,Villa De Leyva,2014,1.029000
15425,Macanal,2014,0.565000
15442,Maripí,2014,0.717000
15455,Miraflores,2014,0.775000
15464,Mongua,2014,0.639000
15466,Monguí,2014,0.936000
15469,Moniquirá,2014,0.765000
15476,Motavita,2014,0.601000
15480,Muzo,2014,0.957000
15491,Nobsa,2014,0.916000
15494,Nuevo Colón,2014,0.959000
15500,Oicatá,2014,0.871000
15507,Otanche,2014,0.796000
15511,Pachavita,2014,0.750000
15514,Páez,2014,0.774000
15516,Paipa,2014,0.792000
15518,Pajarito,2014,0.714000
15522,Panqueba,2014,0.955000
15531,Pauna,2014,0.821000
15533,Paya,2014,0.538000
15537,Paz De Río,2014,0.631000
15542,Pesca,2014,0.827000
15550,Pisba,2014,0.750000
15572,Puerto Boyacá,2014,0.903000
15580,Quípama,2014,0.673000
15599,Ramiriquí,2014,0.830000
15600,Ráquira,2014,0.808000
15621,Rondón,2014,0.900000
15632,Saboyá,2014,0.989000
15638,Sáchica,2014,0.846000
15646,Samacá,2014,0.870000
15660,San Eduardo,2014,0.667000
15664,San José De Pare,2014,1.245000
15667,San Luis De Gaceno,2014,0.802000
15673,San Mateo,2014,0.672000
15676,San Miguel De Sema,2014,0.955000
15681,San Pablo De Borbur,2014,1.283000
15686,Santana,2014,0.955000
15690,Santa María,2014,0.896000
15693,Santa Rosa De Viterbo,2014,0.667000
15696,Santa Sofía,2014,0.630000
15720,Sativanorte,2014,1.182000
15723,Sativasur,2014,1.300000
15740,Siachoque,2014,0.838000
15753,Soatá,2014,0.877000
15755,Socotá,2014,0.840000
15757,Socha,2014,0.795000
15759,Sogamoso,2014,0.973000
15761,Somondoco,2014,0.652000
15762,Sora,2014,0.667000
15763,Sotaquirá,2014,0.871000
15764,Soracá,2014,0.955000
15774,Susacón,2014,0.811000
15776,Sutamarchán,2014,0.792000
15778,Sutatenza,2014,0.571000
15790,Tasco,2014,0.817000
15798,Tenza,2014,0.688000
15804,Tibaná,2014,0.938000
15806,Tibasosa,2014,0.945000
15808,Tinjacá,2014,0.681000
15810,Tipacoque,2014,0.780000
15814,Toca,2014,0.786000
15816,Togüí,2014,0.649000
15820,Tópaga,2014,0.780000
15822,Tota,2014,0.890000
15832,Tununguá,2014,0.684000
15835,Turmequé,2014,0.958000
15837,Tuta,2014,1.069000
15839,TUTAZÁ,2014,0.424000
15842,Úmbita,2014,1.045000
15861,Ventaquemada,2014,0.962000
15879,Viracachá,2014,0.846000
15897,Zetaquira,2014,0.833000
15001,Tunja,2015,1.120000
15022,Almeida,2015,0.600000
15047,Aquitania,2015,1.065000
15051,Arcabuco,2015,0.914000
15087,Belén,2015,1.154000
15090,Berbeo,2015,2.333000
15092,Betéitiva,2015,1.333000
15097,Boavita,2015,1.353000
15104,Boyacá,2015,0.818000
15106,Briceño,2015,0.889000
15109,Buenavista,2015,1.320000
15114,Busbanzá,2015,0.800000
15131,Caldas,2015,0.800000
15135,Campohermoso,2015,1.056000
15162,Cerinza,2015,1.167000
15172,Chinavita,2015,0.933000
15176,Chiquinquirá,2015,1.092000
15180,Chiscas,2015,1.086000
15183,Chita,2015,0.854000
15185,Chitaraque,2015,1.241000
15187,Chivatá,2015,0.698000
15189,Ciénega,2015,0.590000
15204,Cómbita,2015,0.850000
15212,Coper,2015,0.800000
15215,Corrales,2015,0.944000
15218,Covarachía,2015,1.462000
15223,Cubará,2015,1.196000
15224,Cucaita,2015,0.725000
15226,Cuítiva,2015,0.400000
15232,Chíquiza,2015,0.685000
15236,Chivor,2015,0.500000
15238,Duitama,2015,1.041000
15244,El Cocuy,2015,1.114000
15248,El Espino,2015,0.800000
15272,Firavitoba,2015,0.811000
15276,Floresta,2015,1.405000
15293,Gachantivá,2015,1.133000
15296,Gámeza,2015,0.844000
15299,Garagoa,2015,1.009000
15317,Guacamayas,2015,1.400000
15322,Guateque,2015,1.014000
15325,Guayatá,2015,1.111000
15332,GÜICÁN DE LA SIERRA,2015,1.188000
15362,Iza,2015,0.500000
15367,Jenesano,2015,1.133000
15368,Jericó,2015,0.917000
15377,Labranzagrande,2015,1.000000
15380,La Capilla,2015,0.600000
15401,La Victoria,2015,0.421000
15403,La Uvita,2015,1.103000
15407,Villa De Leyva,2015,1.266000
15425,Macanal,2015,1.314000
15442,Maripí,2015,0.756000
15455,Miraflores,2015,1.140000
15464,Mongua,2015,1.029000
15466,Monguí,2015,0.810000
15469,Moniquirá,2015,1.241000
15476,Motavita,2015,0.771000
15480,Muzo,2015,0.728000
15491,Nobsa,2015,0.699000
15494,Nuevo Colón,2015,0.812000
15500,Oicatá,2015,0.741000
15507,Otanche,2015,1.000000
15511,Pachavita,2015,1.111000
15514,Páez,2015,0.564000
15516,Paipa,2015,1.099000
15518,Pajarito,2015,1.000000
15522,Panqueba,2015,1.048000
15531,Pauna,2015,0.561000
15533,Paya,2015,1.923000
15537,Paz De Río,2015,0.875000
15542,Pesca,2015,0.774000
15550,Pisba,2015,1.083000
15572,Puerto Boyacá,2015,1.102000
