geo,Año,Rango de edad,Sexo,Casos
15272,2023,Adultez,Mujer,4
15272,2023,Juventud,Hombre,1
15272,2023,Juventud,Mujer,5
15272,2024,Adultez,Mujer,5
15272,2024,Juventud,Hombre,1
15272,2024,Juventud,Mujer,1
15299,2020,Adultez,Hombre,1
15299,2020,Adultez,Mujer,9
15299,2020,Juventud,Mujer,7
15299,2021,Adultez,Hombre,1
15299,2021,Adultez,Mujer,10
15299,2021,Juventud,Mujer,7
15299,2022,Adolescencia,Mujer,1
15299,2022,Adultez,Hombre,3
15299,2022,Adultez,Mujer,12
15299,2022,Juventud,Mujer,6
15299,2023,Adolescencia,Mujer,1
15299,2023,Adultez,Hombre,1
15299,2023,Adultez,Mujer,12
15299,2023,Juventud,Mujer,10
15299,2023,Vejez,Mujer,1
15299,2024,Adultez,Mujer,4
15299,2024,Vejez,Mujer,1
15377,2020,Adultez,Mujer,5
15377,2020,Juventud,Mujer,3
15407,2022,Adultez,Mujer,1
15407,2022,Juventud,Mujer,1
15407,2023,Adultez,Mujer,6
15407,2023,Juventud,Mujer,4
15407,2024,Adultez,Mujer,2
15407,2024,Juventud,Hombre,1
15407,2024,Juventud,Mujer,4
15425,2022,Adultez,Hombre,1
15425,2022,Adultez,Mujer,3
15425,2022,Juventud,Mujer,2
15425,2023,Adultez,Hombre,1
15425,2023,Adultez,Mujer,2
15425,2023,Juventud,Mujer,1
15455,2020,Adultez,Hombre,1
15455,2020,Juventud,Hombre,1
15455,2020,Juventud,Mujer,3
15455,2021,Adultez,Hombre,3
15455,2021,Adultez,Mujer,2
15455,2021,Juventud,Mujer,1
15455,2022,Adultez,Hombre,1
15455,2022,Vejez,Mujer,1
15500,2022,Adultez,Mujer,2
15500,2022,Juventud,Mujer,3
15507,2020,Adultez,Mujer,2
15507,2020,Juventud,Hombre,1
15507,2020,Juventud,Mujer,1
15507,2021,Adultez,Mujer,1
15514,2021,Juventud,Mujer,2
15514,2022,Adultez,Mujer,2
15514,2022,Juventud,Mujer,3
15514,2023,Adultez,Mujer,1
15516,2020,Adultez,Hombre,3
15516,2020,Adultez,Mujer,4
15516,2020,Juventud,Hombre,1
15516,2020,Juventud,Mujer,6
15516,2020,Vejez,Mujer,1
15516,2021,Adultez,Hombre,5
15516,2021,Adultez,Mujer,14
15516,2021,Juventud,Hombre,1
15516,2021,Juventud,Mujer,8
15516,2022,Adultez,Mujer,8
15516,2022,Juventud,Mujer,9
15516,2022,Vejez,Hombre,1
15516,2023,Adultez,Mujer,2
15516,2023,Juventud,Mujer,1
15542,2020,Juventud,Mujer,1
15542,2022,Adultez,Mujer,5
15542,2022,Juventud,Mujer,1
15542,2023,Adultez,Mujer,4
15542,2023,Juventud,Mujer,2
15599,2023,Adolescencia,Mujer,1
15599,2023,Adultez,Hombre,1
15599,2023,Adultez,Mujer,6
15599,2023,Juventud,Hombre,1
15599,2023,Juventud,Mujer,8
15599,2024,Adultez,Hombre,2
15599,2024,Adultez,Mujer,4
15599,2024,Juventud,Hombre,2
15599,2024,Juventud,Mujer,3
15621,2023,Adultez,Mujer,1
15621,2023,Juventud,Hombre,1
15632,2022,Adultez,Mujer,1
15632,2023,Adultez,Mujer,1
15632,2023,Juventud,Mujer,2
15646,2023,Adultez,Hombre,3
15646,2023,Adultez,Mujer,12
15646,2023,Juventud,Hombre,1
15646,2023,Juventud,Mujer,7
15646,2024,Adultez,Hombre,1
15646,2024,Adultez,Mujer,8
15646,2024,Juventud,Mujer,14
15664,2020,Adultez,Mujer,1
15664,2021,Adolescencia,Mujer,1
15664,2021,Adultez,Mujer,5
15664,2022,Adultez,Hombre,1
15664,2022,Adultez,Mujer,8
15664,2022,Juventud,Mujer,5
15664,2022,Vejez,Hombre,1
15664,2023,Adultez,Mujer,2
15667,2020,Adultez,Hombre,1
15667,2020,Adultez,Mujer,1
15667,2020,Juventud,Mujer,1
15667,2020,Vejez,Hombre,1
15681,2020,Adultez,Mujer,1
15681,2020,Juventud,Mujer,2
15686,2020,Adultez,Mujer,1
15686,2021,Adultez,Hombre,2
15686,2021,Adultez,Mujer,1
15753,2022,Adultez,Hombre,3
15753,2022,Adultez,Mujer,5
15753,2022,Juventud,Mujer,1
15753,2022,Vejez,Hombre,1
15753,2023,Adultez,Hombre,2
15753,2023,Juventud,Mujer,1
15753,2024,Adultez,Mujer,1
15755,2020,Adultez,Mujer,4
15755,2020,Juventud,Mujer,2
15755,2021,Adolescencia,Mujer,1
15759,2020,Adolescencia,Mujer,4
15759,2020,Adultez,Hombre,13
15759,2020,Adultez,Mujer,105
15759,2020,Juventud,Hombre,8
15759,2020,Juventud,Mujer,76
15759,2020,Vejez,Hombre,1
15759,2020,Vejez,Mujer,3
15759,2021,Adolescencia,Mujer,1
15759,2021,Adultez,Hombre,26
15759,2021,Adultez,Mujer,122
15759,2021,Juventud,Hombre,8
15759,2021,Juventud,Mujer,69
15759,2021,Vejez,Hombre,2
15759,2021,Vejez,Mujer,9
15759,2022,Adolescencia,Mujer,3
15759,2022,Adultez,Hombre,23
15759,2022,Adultez,Mujer,149
15759,2022,Juventud,Hombre,6
15759,2022,Juventud,Mujer,74
15759,2022,Vejez,Hombre,2
15759,2022,Vejez,Mujer,2
15759,2023,Adolescencia,Mujer,1
15759,2023,Adultez,Hombre,29
15759,2023,Adultez,Mujer,147
15759,2023,Juventud,Hombre,11
15759,2023,Juventud,Mujer,77
15759,2023,Vejez,Hombre,7
15759,2023,Vejez,Mujer,2
15759,2024,Adolescencia,Mujer,1
15759,2024,Adultez,Hombre,18
15759,2024,Adultez,Mujer,82
15759,2024,Juventud,Mujer,47
15759,2024,Vejez,Hombre,2
15759,2024,Vejez,Mujer,5
15761,2023,Adultez,Mujer,1
15761,2023,Juventud,Mujer,1
15763,2020,Adultez,Mujer,1
15764,2020,Adolescencia,Mujer,1
15764,2020,Adultez,Mujer,6
15764,2020,Juventud,Mujer,5
15764,2021,Adultez,Mujer,1
15764,2021,Juventud,Mujer,1
15764,2022,Adolescencia,Mujer,1
15764,2022,Adultez,Mujer,4
15764,2022,Juventud,Mujer,1
15764,2022,Vejez,Mujer,1
15764,2023,Adultez,Mujer,4
15764,2023,Juventud,Mujer,2
15764,2024,Adultez,Mujer,1
15764,2024,Juventud,Mujer,2
15804,2020,Adolescencia,Mujer,1
15814,2021,Adultez,Mujer,1
15814,2021,Juventud,Mujer,3
15814,2022,Adultez,Mujer,6
15814,2022,Juventud,Mujer,1
15814,2023,Adultez,Mujer,1
15814,2023,Juventud,Mujer,1
15816,2020,Adultez,Hombre,1
15816,2020,Adultez,Mujer,1
15832,2020,Juventud,Mujer,2
15832,2021,Adultez,Hombre,1
15832,2021,Juventud,Mujer,1
15879,2020,Adolescencia,Mujer,1
15879,2020,Adultez,Mujer,2
15879,2021,Adolescencia,Mujer,1
15879,2021,Adultez,Mujer,6
15879,2021,Juventud,Mujer,2
