geo,Año,Rango de edad,Sexo,Casos
15238,2022,Vejez,Hombre,6
15238,2023,Adolescencia,Mujer,1
15238,2023,Adultez,Mujer,2
15238,2023,Adultez,Hombre,16
15238,2023,Juventud,Mujer,2
15238,2023,Juventud,Hombre,13
15238,2023,Primera infancia,Hombre,2
15238,2023,Vejez,Mujer,2
15238,2023,Vejez,Hombre,8
15238,2024,Adolescencia,Mujer,1
15238,2024,Adultez,Mujer,1
15238,2024,Adultez,Hombre,11
15238,2024,Juventud,Mujer,1
15238,2024,Juventud,Hombre,8
15238,2024,Vejez,Hombre,1
15244,2023,Adultez,Hombre,1
15244,2024,Adolescencia,Hombre,1
15299,2020,Adolescencia,Mujer,2
15299,2020,Adolescencia,Hombre,1
15299,2020,Adultez,Hombre,1
15299,2020,Juventud,Hombre,1
15299,2020,Vejez,Mujer,2
15299,2021,Adolescencia,Hombre,1
15299,2021,Adultez,Hombre,4
15299,2021,Juventud,Mujer,1
15299,2021,Juventud,Hombre,2
15299,2022,Adultez,Mujer,1
15299,2022,Adultez,Hombre,3
15299,2022,Juventud,Hombre,1
15299,2023,Adultez,Hombre,2
15299,2023,Juventud,Hombre,1
15299,2023,Vejez,Hombre,1
15299,2024,Adultez,Hombre,1
15299,2024,Juventud,Hombre,1
15299,2024,Primera infancia,Hombre,1
15332,2020,Adultez,Hombre,1
15332,2021,Adultez,Mujer,1
15507,2024,Adultez,Hombre,1
15507,2024,Juventud,Hombre,1
15531,2020,Adultez,Hombre,1
15580,2020,Adultez,Mujer,1
15580,2024,Adultez,Hombre,1
15580,2024,Vejez,Hombre,1
15673,2021,Adultez,Hombre,1
15681,2022,Adultez,Hombre,1
15753,2020,Juventud,Hombre,1
15753,2020,Vejez,Hombre,1
15753,2022,Adultez,Hombre,1
15753,2022,Vejez,Hombre,1
15753,2023,Adolescencia,Mujer,1
15753,2023,Adultez,Mujer,1
15753,2023,Adultez,Hombre,2
15753,2023,Vejez,Hombre,2
15753,2024,Adultez,Mujer,1
15759,2020,Adolescencia,Hombre,1
15759,2020,Adultez,Mujer,1
15759,2020,Adultez,Hombre,12
15759,2020,Infancia,Mujer,1
15759,2020,Juventud,Mujer,2
15759,2020,Juventud,Hombre,7
15759,2020,Vejez,Hombre,2
15759,2021,Adolescencia,Hombre,1
15759,2021,Adultez,Mujer,5
15759,2021,Adultez,Hombre,20
15759,2021,Juventud,Mujer,3
15759,2021,Juventud,Hombre,10
15759,2021,Vejez,Mujer,1
15759,2021,Vejez,Hombre,4
15759,2022,Adolescencia,Mujer,1
15759,2022,Adolescencia,Hombre,1
15759,2022,Adultez,Mujer,3
15759,2022,Adultez,Hombre,9
15759,2022,Juventud,Mujer,3
15759,2022,Juventud,Hombre,12
15759,2022,Primera infancia,Hombre,1
15759,2022,Vejez,Mujer,3
15759,2022,Vejez,Hombre,7
15759,2023,Adolescencia,Hombre,3
15759,2023,Adultez,Mujer,1
15759,2023,Adultez,Hombre,12
15759,2023,Juventud,Hombre,10
15759,2023,Vejez,Mujer,1
15759,2023,Vejez,Hombre,3
15759,2024,Adultez,Mujer,2
15759,2024,Adultez,Hombre,4
15759,2024,Juventud,Mujer,1
15759,2024,Juventud,Hombre,3
15759,2024,Vejez,Hombre,1
15810,2021,Adultez,Hombre,1
