geo,Año,Ciclo,Producción total
15759,2019,Transitorio,54.000000
15759,2019,Transitorio,0.000000
15759,2019,Transitorio,1.500000
15759,2019,Transitorio,625.000000
15759,2019,Transitorio,675.000000
15759,2019,Transitorio,80.000000
15759,2019,Transitorio,30.000000
15759,2019,Transitorio,0.000000
15759,2019,Transitorio,4800.000000
15759,2019,Transitorio,70.000000
15759,2019,Transitorio,0.000000
15759,2019,Transitorio,1.000000
15759,2019,Transitorio,450.000000
15759,2019,Transitorio,500.000000
15759,2019,Transitorio,90.000000
15759,2019,Transitorio,200.000000
15759,2019,Transitorio,25.000000
15759,2019,Transitorio,0.000000
15759,2019,Transitorio,4320.000000
15759,2019,Transitorio,60.000000
15761,2019,Permanente,16.000000
15761,2019,Transitorio,78.000000
15761,2019,Transitorio,27.000000
15761,2019,Transitorio,120.000000
15761,2019,Transitorio,75.600000
15761,2019,Transitorio,136.000000
15761,2019,Transitorio,96.000000
15761,2019,Transitorio,108.000000
15762,2019,Transitorio,24.000000
15762,2019,Transitorio,11.190000
15762,2019,Transitorio,2400.000000
15762,2019,Transitorio,230.000000
15762,2019,Transitorio,360.000000
15762,2019,Transitorio,60.000000
15762,2019,Transitorio,1920.000000
15762,2019,Transitorio,28.000000
15762,2019,Transitorio,6.710000
15762,2019,Transitorio,2400.000000
15762,2019,Transitorio,230.000000
15762,2019,Transitorio,540.000000
15762,2019,Transitorio,60.000000
15762,2019,Transitorio,720.000000
15763,2019,Permanente,144.000000
15763,2019,Permanente,3000.000000
15763,2019,Permanente,7380.000000
15763,2019,Permanente,280.000000
15763,2019,Transitorio,18800.000000
15764,2019,Permanente,640.000000
15764,2019,Transitorio,18.000000
15764,2019,Transitorio,335.590000
15764,2019,Transitorio,5.000000
15764,2019,Transitorio,36.000000
15764,2019,Transitorio,180.000000
15764,2019,Transitorio,20.000000
15764,2019,Transitorio,5850.000000
15764,2019,Transitorio,375.000000
15764,2019,Transitorio,24600.000000
15764,2019,Transitorio,9000.000000
15764,2019,Transitorio,32.000000
15764,2019,Transitorio,167.800000
15764,2019,Transitorio,8.000000
15764,2019,Transitorio,48.000000
15764,2019,Transitorio,140.000000
15764,2019,Transitorio,20.000000
15764,2019,Transitorio,4590.000000
15764,2019,Transitorio,375.000000
15764,2019,Transitorio,18300.000000
15764,2019,Transitorio,10500.000000
15774,2019,Permanente,3.000000
15774,2019,Permanente,13.000000
15774,2019,Permanente,140.000000
15774,2019,Permanente,12.000000
15774,2019,Permanente,146.000000
15774,2019,Permanente,22.000000
15774,2019,Permanente,6.000000
15774,2019,Permanente,10.000000
15774,2019,Permanente,28.000000
15774,2019,Transitorio,16.000000
15774,2019,Transitorio,114.660000
15774,2019,Transitorio,37.000000
15774,2019,Transitorio,0.000000
15774,2019,Transitorio,2.000000
15774,2019,Transitorio,2415.000000
15774,2019,Transitorio,6.000000
15774,2019,Transitorio,6.000000
15774,2019,Transitorio,144.000000
15774,2019,Transitorio,26.000000
15774,2019,Transitorio,24.000000
15774,2019,Transitorio,975.000000
15776,2019,Permanente,248.000000
15776,2019,Permanente,20.000000
15776,2019,Permanente,1650.000000
15776,2019,Permanente,34.000000
15776,2019,Permanente,306.000000
15776,2019,Permanente,3.000000
15776,2019,Permanente,540.000000
15776,2019,Transitorio,7.500000
15776,2019,Transitorio,1674.000000
15776,2019,Transitorio,7381.000000
15776,2019,Transitorio,275.000000
15776,2019,Transitorio,10.000000
15776,2019,Transitorio,1676.000000
15776,2019,Transitorio,9211.000000
15776,2019,Transitorio,306.000000
15778,2019,Permanente,30.000000
15778,2019,Permanente,90.000000
15778,2019,Permanente,24.000000
15778,2019,Transitorio,192.970000
15778,2019,Transitorio,42.000000
15778,2019,Transitorio,33.000000
15778,2019,Transitorio,15.000000
15778,2019,Transitorio,30.000000
15778,2019,Transitorio,240.000000
15778,2019,Transitorio,30.400000
15778,2019,Transitorio,3.000000
15778,2019,Transitorio,35.000000
15778,2019,Transitorio,63.000000
15778,2019,Transitorio,19.000000
15778,2019,Transitorio,240.000000
15778,2019,Transitorio,16.000000
15778,2019,Transitorio,5.400000
15790,2019,Permanente,3.000000
15790,2019,Permanente,15.000000
15790,2019,Permanente,20.000000
15790,2019,Permanente,5.000000
15790,2019,Permanente,5.000000
15790,2019,Transitorio,18.000000
15790,2019,Transitorio,44.000000
15790,2019,Transitorio,24.000000
15790,2019,Transitorio,255.000000
15790,2019,Transitorio,35.000000
15790,2019,Transitorio,14.000000
15790,2019,Transitorio,17.000000
15790,2019,Transitorio,255.000000
15790,2019,Transitorio,30.000000
15798,2019,Permanente,0.000000
15798,2019,Permanente,32.000000
15798,2019,Permanente,0.000000
15798,2019,Permanente,0.000000
15798,2019,Transitorio,27.690000
15798,2019,Transitorio,38.000000
15798,2019,Transitorio,78.000000
15798,2019,Transitorio,374.700000
15798,2019,Transitorio,215.000000
15798,2019,Transitorio,225.000000
15798,2019,Transitorio,1822.000000
15798,2019,Transitorio,288.000000
15798,2019,Transitorio,300.000000
15798,2019,Transitorio,4.200000
15798,2019,Transitorio,29.000000
15798,2019,Transitorio,71.100000
15798,2019,Transitorio,300.000000
15798,2019,Transitorio,17.300000
15798,2019,Transitorio,423.000000
15798,2019,Transitorio,1700.000000
15798,2019,Transitorio,227.000000
15804,2019,Permanente,2884.000000
15804,2019,Permanente,210.000000
15804,2019,Permanente,600.000000
15804,2019,Permanente,416.000000
15804,2019,Permanente,760.000000
15804,2019,Permanente,10800.000000
15804,2019,Permanente,12260.000000
15804,2019,Permanente,1320.000000
15804,2019,Permanente,535.000000
15804,2019,Transitorio,274.070000
15804,2019,Transitorio,396.000000
15804,2019,Transitorio,346.000000
15804,2019,Transitorio,3740.000000
15804,2019,Transitorio,9.790000
15804,2019,Transitorio,125.000000
15804,2019,Transitorio,133.000000
15804,2019,Transitorio,0.000000
15806,2019,Permanente,16.000000
15806,2019,Permanente,184.000000
15806,2019,Transitorio,57.600000
15806,2019,Transitorio,5.000000
15806,2019,Transitorio,2.000000
15806,2019,Transitorio,3605.000000
15806,2019,Transitorio,1666.000000
15806,2019,Transitorio,2100.000000
15806,2019,Transitorio,2.500000
15806,2019,Transitorio,6300.000000
15806,2019,Transitorio,0.000000
15806,2019,Transitorio,1904.000000
15806,2019,Transitorio,1200.000000
15808,2019,Permanente,132.000000
15808,2019,Permanente,36.000000
15808,2019,Permanente,240.000000
15808,2019,Permanente,6.500000
15808,2019,Permanente,15.000000
15808,2019,Permanente,91.000000
15808,2019,Transitorio,25.200000
15808,2019,Transitorio,3.000000
15808,2019,Transitorio,320.000000
15808,2019,Transitorio,45.600000
15808,2019,Transitorio,1920.000000
15808,2019,Transitorio,96.000000
15808,2019,Transitorio,8.000000
15808,2019,Transitorio,256.000000
15808,2019,Transitorio,30.000000
15808,2019,Transitorio,34.200000
15808,2019,Transitorio,76.000000
15808,2019,Transitorio,30.000000
15808,2019,Transitorio,1566.000000
15808,2019,Transitorio,36.000000
15808,2019,Transitorio,8.000000
15808,2019,Transitorio,85.000000
15808,2019,Transitorio,24.300000
15810,2019,Permanente,4.000000
15810,2019,Permanente,688.000000
15810,2019,Permanente,0.000000
15810,2019,Transitorio,27.000000
15810,2019,Transitorio,12.500000
15810,2019,Transitorio,160.000000
15810,2019,Transitorio,140.000000
15810,2019,Transitorio,18.000000
15810,2019,Transitorio,264.000000
15810,2019,Transitorio,10.500000
15810,2019,Transitorio,15.000000
15810,2019,Transitorio,40.000000
15810,2019,Transitorio,40.000000
15810,2019,Transitorio,0.000000
15810,2019,Transitorio,100.000000
15810,2019,Transitorio,21.000000
15810,2019,Transitorio,7.000000
15810,2019,Transitorio,10.000000
15814,2019,Permanente,950.000000
15814,2019,Permanente,88.000000
15814,2019,Transitorio,380.000000
15814,2019,Transitorio,64.000000
15814,2019,Transitorio,110.000000
15814,2019,Transitorio,16250.000000
15814,2019,Transitorio,18000.000000
15814,2019,Transitorio,180.000000
15814,2019,Transitorio,11.330000
15814,2019,Transitorio,36.000000
15814,2019,Transitorio,12000.000000
15814,2019,Transitorio,18000.000000
15816,2019,Permanente,30.000000
15816,2019,Permanente,200.000000
15816,2019,Permanente,10.000000
15816,2019,Permanente,2175.000000
15816,2019,Transitorio,119.000000
15816,2019,Transitorio,11.200000
15816,2019,Transitorio,997.500000
15816,2019,Transitorio,49.000000
15816,2019,Transitorio,11.200000
15816,2019,Transitorio,665.000000
15820,2019,Permanente,0.000000
15820,2019,Transitorio,54.000000
15820,2019,Transitorio,8.000000
15820,2019,Transitorio,300.000000
15820,2019,Transitorio,480.000000
15820,2019,Transitorio,948.000000
15820,2019,Transitorio,15.000000
15820,2019,Transitorio,22.400000
15820,2019,Transitorio,16.000000
15820,2019,Transitorio,120.000000
15820,2019,Transitorio,720.000000
15820,2019,Transitorio,300.000000
15822,2019,Permanente,84.000000
15822,2019,Transitorio,0.000000
15822,2019,Transitorio,600.000000
15822,2019,Transitorio,262.500000
15822,2019,Transitorio,7200.000000
15822,2019,Transitorio,157.500000
15822,2019,Transitorio,3600.000000
15822,2019,Transitorio,332.500000
15822,2019,Transitorio,7800.000000
15832,2019,Permanente,792.000000
15832,2019,Permanente,24.000000
15832,2019,Permanente,6500.000000
15832,2019,Permanente,5310.000000
15832,2019,Permanente,168.000000
15832,2019,Permanente,960.000000
15832,2019,Permanente,75.000000
15832,2019,Permanente,402.000000
15832,2019,Transitorio,70.000000
15832,2019,Transitorio,480.000000
15832,2019,Transitorio,48.000000
15835,2019,Permanente,550.000000
15835,2019,Permanente,3500.000000
15835,2019,Permanente,30.000000
15835,2019,Permanente,20.000000
15835,2019,Permanente,30.000000
15835,2019,Permanente,50.000000
15835,2019,Transitorio,144.000000
15835,2019,Transitorio,259.000000
15835,2019,Transitorio,600.000000
15835,2019,Transitorio,135.000000
15835,2019,Transitorio,180.000000
15835,2019,Transitorio,4180.000000
15835,2019,Transitorio,13.600000
15835,2019,Transitorio,175.000000
15835,2019,Transitorio,720.000000
15835,2019,Transitorio,120.000000
15835,2019,Transitorio,3520.000000
15837,2019,Permanente,24.000000
15837,2019,Permanente,180.000000
15837,2019,Permanente,490.000000
15837,2019,Permanente,537.000000
15837,2019,Permanente,20.000000
15837,2019,Permanente,2.000000
15837,2019,Permanente,20.000000
15837,2019,Permanente,12.000000
15837,2019,Transitorio,125.000000
15837,2019,Transitorio,33.000000
15837,2019,Transitorio,36.000000
15837,2019,Transitorio,43.000000
15837,2019,Transitorio,2500.000000
15837,2019,Transitorio,1700.000000
15837,2019,Transitorio,60.000000
15837,2019,Transitorio,11.000000
15837,2019,Transitorio,25.000000
15837,2019,Transitorio,1200.000000
15837,2019,Transitorio,650.000000
15839,2019,Permanente,30.000000
15839,2019,Permanente,8.000000
15839,2019,Permanente,30.000000
15839,2019,Transitorio,7.200000
15839,2019,Transitorio,220.000000
15839,2019,Transitorio,60.000000
15839,2019,Transitorio,16032.000000
15839,2019,Transitorio,648.000000
15839,2019,Transitorio,2.460000
15839,2019,Transitorio,120.000000
15839,2019,Transitorio,80.000000
15839,2019,Transitorio,16832.000000
15839,2019,Transitorio,450.000000
15842,2019,Permanente,0.000000
15842,2019,Permanente,0.000000
15842,2019,Permanente,0.000000
15842,2019,Permanente,1196.000000
15842,2019,Permanente,54.000000
15842,2019,Permanente,8.000000
15842,2019,Permanente,18.000000
15842,2019,Permanente,63.000000
15842,2019,Permanente,416.000000
15842,2019,Permanente,364.000000
15842,2019,Transitorio,90.000000
15842,2019,Transitorio,0.500000
15842,2019,Transitorio,13.000000
15842,2019,Transitorio,270.000000
15842,2019,Transitorio,8200.000000
15842,2019,Transitorio,80.000000
15842,2019,Transitorio,2.940000
15842,2019,Transitorio,0.100000
15842,2019,Transitorio,2.000000
15842,2019,Transitorio,12400.000000
15842,2019,Transitorio,80.000000
15861,2019,Permanente,320.000000
15861,2019,Permanente,30.000000
15861,2019,Permanente,108.000000
15861,2019,Permanente,240.000000
15861,2019,Permanente,1050.000000
15861,2019,Transitorio,23.660000
15861,2019,Transitorio,400.000000
15861,2019,Transitorio,20000.000000
15861,2019,Transitorio,75.000000
15861,2019,Transitorio,200.000000
15861,2019,Transitorio,45000.000000
15861,2019,Transitorio,2860.000000
15861,2019,Transitorio,18.000000
15861,2019,Transitorio,600.000000
15861,2019,Transitorio,15000.000000
15861,2019,Transitorio,50.000000
15861,2019,Transitorio,100.000000
15861,2019,Transitorio,57000.000000
15861,2019,Transitorio,1440.000000
15879,2019,Permanente,3.740000
15879,2019,Permanente,15.580000
15879,2019,Permanente,68.970000
15879,2019,Permanente,3.100000
15879,2019,Permanente,160.740000
15879,2019,Permanente,127.890000
15879,2019,Permanente,69.350000
15879,2019,Transitorio,17.280000
15879,2019,Transitorio,7.200000
15879,2019,Transitorio,8.200000
15879,2019,Transitorio,106.600000
15879,2019,Transitorio,153.600000
15879,2019,Transitorio,4309.200000
15879,2019,Transitorio,306.800000
15879,2019,Transitorio,12.160000
15879,2019,Transitorio,8.160000
15879,2019,Transitorio,16.320000
15879,2019,Transitorio,5591.800000
15879,2019,Transitorio,332.760000
15897,2019,Permanente,230.000000
15897,2019,Permanente,80.000000
15897,2019,Permanente,320.000000
15897,2019,Permanente,120.000000
15897,2019,Permanente,35.000000
15897,2019,Permanente,175.000000
15897,2019,Permanente,975.000000
15897,2019,Transitorio,112.000000
15897,2019,Transitorio,112.000000
15001,2020,Permanente,30.000000
15001,2020,Transitorio,480.000000
15001,2020,Transitorio,45.000000
15001,2020,Transitorio,386.440000
15001,2020,Transitorio,3500.000000
15001,2020,Transitorio,7500.000000
15001,2020,Transitorio,3750.000000
15001,2020,Transitorio,56000.000000
15001,2020,Transitorio,3000.000000
15001,2020,Transitorio,300.000000
15001,2020,Transitorio,36.000000
15001,2020,Transitorio,2500.000000
15001,2020,Transitorio,5400.000000
15001,2020,Transitorio,40000.000000
15001,2020,Transitorio,3000.000000
15022,2020,Permanente,38.000000
15022,2020,Permanente,150.000000
15022,2020,Transitorio,98.600000
15022,2020,Transitorio,15.000000
15022,2020,Transitorio,130.000000
15022,2020,Transitorio,6.750000
15022,2020,Transitorio,28.000000
15022,2020,Transitorio,7.000000
15022,2020,Transitorio,50.000000
15022,2020,Transitorio,152.000000
15022,2020,Transitorio,7.500000
15022,2020,Transitorio,7.500000
15022,2020,Transitorio,136.000000
15022,2020,Transitorio,4.500000
15022,2020,Transitorio,20.000000
15047,2020,Permanente,150.000000
15047,2020,Permanente,40.000000
15047,2020,Permanente,15.000000
15047,2020,Transitorio,55200.000000
15047,2020,Transitorio,1740.000000
15047,2020,Transitorio,140.000000
15047,2020,Transitorio,55200.000000
15047,2020,Transitorio,1500.000000
15047,2020,Transitorio,150.000000
15051,2020,Permanente,4.000000
15051,2020,Permanente,300.000000
15051,2020,Permanente,1350.000000
15051,2020,Permanente,220.000000
15051,2020,Permanente,132.000000
15051,2020,Transitorio,8.000000
15051,2020,Transitorio,30.000000
15051,2020,Transitorio,22860.000000
15051,2020,Transitorio,6.000000
15051,2020,Transitorio,30.000000
15051,2020,Transitorio,23040.000000
15087,2020,Permanente,12.600000
15087,2020,Permanente,7.000000
15087,2020,Permanente,36.000000
15087,2020,Permanente,110.000000
15087,2020,Permanente,7.000000
15087,2020,Permanente,18.670000
15087,2020,Permanente,19.600000
15087,2020,Transitorio,33.000000
15087,2020,Transitorio,13.980000
15087,2020,Transitorio,35.000000
15087,2020,Transitorio,82.000000
15087,2020,Transitorio,760.000000
15087,2020,Transitorio,95.000000
15087,2020,Transitorio,5670.000000
15087,2020,Transitorio,519.000000
15087,2020,Transitorio,22.000000
15087,2020,Transitorio,53.000000
15087,2020,Transitorio,94.000000
15087,2020,Transitorio,769.000000
15087,2020,Transitorio,128.000000
15087,2020,Transitorio,5678.000000
15087,2020,Transitorio,546.000000
15090,2020,Permanente,84.000000
15090,2020,Permanente,121.000000
15090,2020,Permanente,81.600000
15090,2020,Permanente,14.000000
15090,2020,Permanente,3.000000
15090,2020,Transitorio,16.180000
15090,2020,Transitorio,321.000000
15090,2020,Transitorio,72.000000
15090,2020,Transitorio,14.000000
15090,2020,Transitorio,400.000000
15090,2020,Transitorio,30.000000
15092,2020,Permanente,16.000000
15092,2020,Permanente,30.000000
15092,2020,Transitorio,18.000000
15092,2020,Transitorio,27.000000
15092,2020,Transitorio,34.000000
15092,2020,Transitorio,140.000000
15092,2020,Transitorio,42.000000
15092,2020,Transitorio,720.000000
15092,2020,Transitorio,65.000000
15092,2020,Transitorio,30.000000
15092,2020,Transitorio,270.000000
15092,2020,Transitorio,39.000000
15097,2020,Permanente,220.000000
15097,2020,Permanente,45.000000
15097,2020,Permanente,90.000000
15097,2020,Permanente,273.000000
15097,2020,Transitorio,280.000000
15097,2020,Transitorio,15.000000
15097,2020,Transitorio,300.000000
15097,2020,Transitorio,180.000000
15097,2020,Transitorio,150.000000
15097,2020,Transitorio,192.000000
15097,2020,Transitorio,45.000000
15097,2020,Transitorio,300.000000
15097,2020,Transitorio,180.000000
15097,2020,Transitorio,100.000000
15104,2020,Permanente,1.280000
15104,2020,Permanente,135.000000
15104,2020,Permanente,214.500000
15104,2020,Permanente,0.000000
15104,2020,Transitorio,2.680000
15104,2020,Transitorio,90.000000
15104,2020,Transitorio,10.000000
15104,2020,Transitorio,3080.000000
15104,2020,Transitorio,2380.000000
15104,2020,Transitorio,4200.000000
15104,2020,Transitorio,12.870000
15104,2020,Transitorio,3600.000000
15104,2020,Transitorio,3000.000000
15104,2020,Transitorio,4800.000000
15106,2020,Permanente,375.000000
15106,2020,Permanente,0.000000
15106,2020,Permanente,1380.000000
15106,2020,Permanente,3102.000000
15106,2020,Permanente,245.000000
15106,2020,Permanente,333.000000
15106,2020,Permanente,574.000000
15106,2020,Permanente,16.000000
15106,2020,Permanente,74.000000
15106,2020,Transitorio,12.000000
15106,2020,Transitorio,16.000000
15106,2020,Transitorio,5.000000
15106,2020,Transitorio,32.000000
15109,2020,Permanente,405.000000
15109,2020,Permanente,108.000000
15109,2020,Permanente,240.000000
15109,2020,Permanente,288.800000
15109,2020,Permanente,730.000000
15109,2020,Permanente,120.000000
15109,2020,Permanente,1100.000000
15109,2020,Permanente,1700.000000
15109,2020,Transitorio,1190.000000
15109,2020,Transitorio,81.000000
15109,2020,Transitorio,420.000000
15109,2020,Transitorio,980.000000
15109,2020,Transitorio,32.000000
15109,2020,Transitorio,378.000000
15114,2020,Permanente,0.000000
15114,2020,Permanente,0.000000
15114,2020,Permanente,0.000000
15114,2020,Transitorio,0.800000
15114,2020,Transitorio,24.000000
15114,2020,Transitorio,2.000000
15114,2020,Transitorio,3.200000
15114,2020,Transitorio,3.000000
15114,2020,Transitorio,50.000000
15114,2020,Transitorio,3.750000
15131,2020,Permanente,140.000000
15131,2020,Permanente,130.000000
15131,2020,Permanente,20.000000
15131,2020,Permanente,220.000000
15131,2020,Permanente,140.000000
15131,2020,Transitorio,101.000000
15131,2020,Transitorio,59.000000
15131,2020,Transitorio,1000.000000
15131,2020,Transitorio,859.000000
15131,2020,Transitorio,1750.000000
15131,2020,Transitorio,130.000000
15131,2020,Transitorio,1564.000000
15131,2020,Transitorio,1300.000000
15131,2020,Transitorio,1001.000000
15135,2020,Permanente,0.000000
15135,2020,Permanente,20.000000
15135,2020,Permanente,1.250000
15135,2020,Permanente,1098.000000
15135,2020,Transitorio,36.000000
15135,2020,Transitorio,350.000000
15135,2020,Transitorio,490.000000
15135,2020,Transitorio,33.300000
15135,2020,Transitorio,380.000000
15162,2020,Permanente,15.000000
15162,2020,Permanente,12.000000
15162,2020,Permanente,30.000000
15162,2020,Transitorio,3.200000
15162,2020,Transitorio,6.000000
15162,2020,Transitorio,140.000000
15162,2020,Transitorio,320.000000
15162,2020,Transitorio,8.000000
15162,2020,Transitorio,11.000000
15162,2020,Transitorio,280.000000
15172,2020,Permanente,140.000000
15172,2020,Permanente,32.000000
15172,2020,Permanente,7.000000
15172,2020,Permanente,160.000000
15172,2020,Permanente,40.000000
15172,2020,Transitorio,2.680000
15172,2020,Transitorio,44.000000
15172,2020,Transitorio,7.000000
15172,2020,Transitorio,14.400000
15172,2020,Transitorio,44.000000
15172,2020,Transitorio,25.000000
15172,2020,Transitorio,68.000000
15172,2020,Transitorio,10.000000
15172,2020,Transitorio,1.010000
15172,2020,Transitorio,70.000000
15172,2020,Transitorio,8.000000
15172,2020,Transitorio,10.400000
15172,2020,Transitorio,12.000000
15172,2020,Transitorio,10.000000
15172,2020,Transitorio,68.000000
15172,2020,Transitorio,8.000000
15176,2020,Permanente,112.000000
15176,2020,Permanente,28.000000
15176,2020,Permanente,64.000000
15176,2020,Permanente,110.000000
15176,2020,Permanente,180.000000
15176,2020,Permanente,336.000000
15176,2020,Transitorio,36.500000
15176,2020,Transitorio,2160.000000
15176,2020,Transitorio,36.000000
15176,2020,Transitorio,3640.000000
15176,2020,Transitorio,405.000000
15180,2020,Permanente,1600.000000
15180,2020,Permanente,41.000000
15180,2020,Permanente,42.000000
15180,2020,Permanente,81.000000
15180,2020,Permanente,30.000000
15180,2020,Transitorio,76.270000
15180,2020,Transitorio,760.000000
15180,2020,Transitorio,1440.000000
15180,2020,Transitorio,52.000000
15180,2020,Transitorio,56.000000
15180,2020,Transitorio,700.000000
15180,2020,Transitorio,1260.000000
15183,2020,Permanente,0.000000
15183,2020,Permanente,350.000000
15183,2020,Permanente,60.000000
15183,2020,Permanente,8.000000
15183,2020,Permanente,50.000000
15183,2020,Transitorio,35.000000
15183,2020,Transitorio,14.000000
15183,2020,Transitorio,400.000000
15183,2020,Transitorio,2784.000000
15183,2020,Transitorio,20.140000
15183,2020,Transitorio,14.000000
15183,2020,Transitorio,1000.000000
15183,2020,Transitorio,2220.000000
15185,2020,Permanente,176.000000
15185,2020,Permanente,110.000000
15185,2020,Permanente,150.000000
15185,2020,Permanente,0.000000
15185,2020,Permanente,330.000000
15185,2020,Permanente,1640.000000
15185,2020,Permanente,10.000000
15185,2020,Transitorio,46.140000
15185,2020,Transitorio,300.000000
15185,2020,Transitorio,165.000000
15185,2020,Transitorio,320.000000
15187,2020,Permanente,34.000000
15187,2020,Transitorio,55.000000
15187,2020,Transitorio,162.000000
15187,2020,Transitorio,11.750000
15187,2020,Transitorio,8.000000
15187,2020,Transitorio,48.000000
15187,2020,Transitorio,225.000000
15187,2020,Transitorio,2.500000
15187,2020,Transitorio,3750.000000
15187,2020,Transitorio,32.500000
15187,2020,Transitorio,36.000000
15187,2020,Transitorio,1.500000
15187,2020,Transitorio,75.000000
15187,2020,Transitorio,0.750000
15187,2020,Transitorio,1750.000000
15189,2020,Permanente,491.000000
15189,2020,Permanente,825.000000
15189,2020,Permanente,315.000000
15189,2020,Permanente,1459.000000
15189,2020,Permanente,2261.130000
15189,2020,Transitorio,9.000000
15189,2020,Transitorio,630.900000
15189,2020,Transitorio,2860.000000
15189,2020,Transitorio,9.000000
15189,2020,Transitorio,630.000000
15189,2020,Transitorio,3120.000000
15204,2020,Permanente,288.000000
15204,2020,Permanente,160.000000
15204,2020,Permanente,1260.000000
15204,2020,Permanente,52.000000
15204,2020,Permanente,50.000000
15204,2020,Permanente,603.000000
15204,2020,Transitorio,40.000000
15204,2020,Transitorio,24.000000
15204,2020,Transitorio,30.000000
15204,2020,Transitorio,36.000000
15204,2020,Transitorio,14960.000000
15204,2020,Transitorio,50.600000
15204,2020,Transitorio,25.000000
15204,2020,Transitorio,84.000000
15204,2020,Transitorio,22.000000
15204,2020,Transitorio,276.000000
15204,2020,Transitorio,14500.000000
15212,2020,Permanente,770.000000
15212,2020,Permanente,204.000000
15212,2020,Permanente,100.000000
15212,2020,Permanente,2050.000000
15212,2020,Permanente,64.000000
15212,2020,Permanente,1200.000000
15212,2020,Transitorio,60.000000
15212,2020,Transitorio,1500.000000
15212,2020,Transitorio,75.000000
15212,2020,Transitorio,540.000000
15215,2020,Permanente,32.000000
15215,2020,Permanente,22.200000
15215,2020,Permanente,120.150000
15215,2020,Permanente,21.600000
15215,2020,Transitorio,0.000000
15215,2020,Transitorio,13.000000
15215,2020,Transitorio,1.000000
15215,2020,Transitorio,300.000000
15215,2020,Transitorio,832.500000
15215,2020,Transitorio,1.500000
15215,2020,Transitorio,292.600000
15215,2020,Transitorio,348.000000
15215,2020,Transitorio,756.000000
15215,2020,Transitorio,2.500000
15215,2020,Transitorio,19.800000
15218,2020,Permanente,60.000000
15218,2020,Permanente,120.000000
15218,2020,Permanente,0.000000
15218,2020,Permanente,0.000000
15218,2020,Permanente,0.000000
15218,2020,Permanente,66.000000
15218,2020,Permanente,480.000000
15218,2020,Permanente,35.000000
15218,2020,Permanente,66.000000
15218,2020,Transitorio,40.000000
15218,2020,Transitorio,100.000000
15218,2020,Transitorio,150.000000
15218,2020,Transitorio,700.000000
15218,2020,Transitorio,150.000000
15218,2020,Transitorio,172.800000
15218,2020,Transitorio,20.000000
15218,2020,Transitorio,200.000000
15218,2020,Transitorio,40.000000
15218,2020,Transitorio,2350.000000
15218,2020,Transitorio,200.000000
15223,2020,Permanente,468.000000
15223,2020,Permanente,0.000000
15223,2020,Transitorio,22.000000
15223,2020,Transitorio,150.000000
15223,2020,Transitorio,15.000000
15223,2020,Transitorio,100.000000
15224,2020,Permanente,10.000000
15224,2020,Permanente,3.000000
15224,2020,Transitorio,20.000000
15224,2020,Transitorio,14.000000
15224,2020,Transitorio,9.500000
15224,2020,Transitorio,1890.000000
15224,2020,Transitorio,16.000000
15224,2020,Transitorio,11.000000
15224,2020,Transitorio,56.000000
15224,2020,Transitorio,7540.000000
15224,2020,Transitorio,50.000000
15224,2020,Transitorio,60.000000
15224,2020,Transitorio,23.400000
15224,2020,Transitorio,4200.000000
15224,2020,Transitorio,63.000000
15224,2020,Transitorio,90.000000
15224,2020,Transitorio,85.000000
15224,2020,Transitorio,2160.000000
15226,2020,Permanente,30.400000
15226,2020,Permanente,7.200000
15226,2020,Permanente,0.000000
15226,2020,Permanente,80.640000
15226,2020,Transitorio,150.000000
15226,2020,Transitorio,1575.000000
15226,2020,Transitorio,500.000000
15226,2020,Transitorio,15.000000
15226,2020,Transitorio,150.000000
15226,2020,Transitorio,1575.000000
15226,2020,Transitorio,700.000000
15226,2020,Transitorio,15.000000
15232,2020,Transitorio,30.760000
15232,2020,Transitorio,2250.000000
15232,2020,Transitorio,900.000000
15232,2020,Transitorio,7000.000000
15232,2020,Transitorio,200.000000
15232,2020,Transitorio,36.360000
15232,2020,Transitorio,2125.000000
15232,2020,Transitorio,1125.000000
15232,2020,Transitorio,12000.000000
15232,2020,Transitorio,200.000000
15236,2020,Permanente,20.800000
15236,2020,Permanente,14.000000
15236,2020,Permanente,52.000000
15236,2020,Transitorio,1.800000
15236,2020,Transitorio,2.000000
15236,2020,Transitorio,3.000000
15236,2020,Transitorio,54.000000
15236,2020,Transitorio,12.000000
15236,2020,Transitorio,6.000000
15236,2020,Transitorio,1.950000
15236,2020,Transitorio,4.200000
15236,2020,Transitorio,119.000000
15236,2020,Transitorio,12.000000
15238,2020,Permanente,3.000000
15238,2020,Permanente,6.000000
15238,2020,Permanente,210.000000
15238,2020,Permanente,170.000000
15238,2020,Permanente,89.140000
15238,2020,Permanente,0.000000
15238,2020,Permanente,140.000000
15238,2020,Permanente,52.000000
15238,2020,Permanente,51.200000
15238,2020,Permanente,110.000000
15238,2020,Transitorio,7.600000
15238,2020,Transitorio,150.000000
15238,2020,Transitorio,970.000000
15238,2020,Transitorio,192.060000
15238,2020,Transitorio,175.000000
15238,2020,Transitorio,682.400000
15238,2020,Transitorio,550.000000
15238,2020,Transitorio,267.000000
15238,2020,Transitorio,25.000000
15238,2020,Transitorio,291.000000
15238,2020,Transitorio,46.560000
15238,2020,Transitorio,150.000000
15238,2020,Transitorio,970.000000
15238,2020,Transitorio,192.060000
