geo,Año,Rango de edad,Sexo,Casos
15469,2020,Adultez,Hombre,1
15469,2021,Adultez,Hombre,1
15476,2022,Juventud,Hombre,1
15480,2020,Adultez,Hombre,1
15480,2022,Adultez,Hombre,1
15480,2023,Juventud,Hombre,1
15491,2020,Juventud,Hombre,1
15491,2023,Adultez,Hombre,1
15500,2023,Adultez,Hombre,1
15507,2020,Juventud,Hombre,1
15507,2021,Adultez,Hombre,1
15507,2023,Adultez,Hombre,2
15516,2021,Adultez,Hombre,1
15516,2021,Juventud,Hombre,2
15516,2023,Juventud,Hombre,1
15516,2024,Juventud,Hombre,1
15531,2020,Adultez,Hombre,1
15531,2020,Vejez,Hombre,1
15531,2021,Adultez,Mujer,1
15531,2022,Adultez,Hombre,1
15531,2023,Adultez,Hombre,1
15542,2021,Adultez,Hombre,1
15542,2023,Adultez,Hombre,1
15580,2021,Adultez,Hombre,2
15580,2021,Vejez,Hombre,1
15580,2023,Adultez,Hombre,1
15580,2023,Vejez,Hombre,1
15580,2024,Adultez,Hombre,1
15599,2021,Adultez,Hombre,3
15599,2022,Adultez,Hombre,1
15632,2021,Adultez,Hombre,1
15646,2020,Juventud,Hombre,2
15646,2021,Adultez,Hombre,1
15646,2021,Juventud,Mujer,1
15646,2022,Adultez,Hombre,3
15646,2022,Juventud,Hombre,2
15646,2023,Adultez,Hombre,1
15646,2024,Juventud,Hombre,1
15660,2022,Juventud,Hombre,1
15667,2020,Adultez,Hombre,1
15667,2021,Juventud,Hombre,1
15667,2022,Vejez,Hombre,1
15681,2021,Adultez,Hombre,1
15681,2023,Adultez,Hombre,1
15720,2023,Adultez,Hombre,1
15723,2023,Juventud,Mujer,1
15753,2020,Adultez,Hombre,1
15755,2021,Juventud,Hombre,1
15755,2022,Adultez,Hombre,1
15755,2023,Adultez,Hombre,1
15757,2020,Vejez,Mujer,1
15757,2021,Adultez,Mujer,1
15757,2022,Juventud,Hombre,1
15757,2024,Adultez,Hombre,2
15757,2024,Juventud,Hombre,1
15757,2024,Vejez,Hombre,1
15759,2020,Adultez,Hombre,3
15759,2020,Juventud,Hombre,3
15759,2021,Adultez,Hombre,2
15759,2021,Juventud,Hombre,2
15759,2022,Adolescencia,Hombre,3
15759,2022,Adultez,Hombre,5
15759,2022,Juventud,Hombre,2
15759,2023,Adultez,Hombre,4
15759,2023,Juventud,Hombre,3
15759,2023,Primera infancia,Indeterminado,3
15759,2024,Adultez,Hombre,6
15759,2024,Adultez,Mujer,1
15759,2024,Juventud,Hombre,1
15759,2024,Primera infancia,Indeterminado,3
15759,2024,Vejez,Hombre,1
15764,2020,Adultez,Hombre,1
15764,2022,Adultez,Hombre,2
15774,2022,Adultez,Hombre,1
15804,2022,Juventud,Hombre,1
15806,2020,Adultez,Hombre,2
15808,2024,Adultez,Hombre,1
15814,2022,Adolescencia,Mujer,1
15814,2024,Adultez,Mujer,1
15820,2021,Adultez,Hombre,1
15832,2020,Adultez,Hombre,1
15832,2021,Adultez,Mujer,1
15835,2021,Adultez,Hombre,1
15837,2023,Adultez,Hombre,1
15839,2020,Adolescencia,Hombre,1
15842,2020,Adultez,Mujer,1
15842,2022,Vejez,Hombre,1
15861,2021,Juventud,Hombre,1
15861,2022,Adultez,Hombre,1
15861,2022,Juventud,Hombre,1
15897,2024,Adultez,Mujer,1
