geo,Municipio,Cultivo,Año,Rendimiento
15762,Sora,Arveja,2020,1
15763,Sotaquirá,Arveja,2020,0
15763,Sotaquirá,Frijol,2020,1
15763,Sotaquirá,Haba,2020,1
15764,Soracá,Arveja,2020,0
15764,Soracá,Arveja,2020,0
15774,Susacón,Arveja,2020,1
15774,Susacón,Arveja,2020,1
15774,Susacón,Frijol,2020,1
15774,Susacón,Frijol,2020,1
15776,Sutamarchán,Arveja,2020,0
15776,Sutamarchán,Arveja,2020,0
15776,Sutamarchán,Frijol,2020,0
15778,Sutatenza,Arveja,2020,1
15778,Sutatenza,Frijol,2020,1
15778,Sutatenza,Frijol,2020,2
15778,Sutatenza,Garbanzo,2020,1
15778,Sutatenza,Habichuela,2020,8
15778,Sutatenza,Habichuela,2020,8
15790,Tasco,Arveja,2020,0
15790,Tasco,Arveja,2020,0
15790,Tasco,Frijol,2020,1
15790,Tasco,Haba,2020,1
15798,Tenza,Arveja,2020,1
15798,Tenza,Arveja,2020,1
15798,Tenza,Frijol,2020,1
15798,Tenza,Frijol,2020,1
15798,Tenza,Habichuela,2020,12
15798,Tenza,Habichuela,2020,12
15804,Tibaná,Arveja,2020,1
15804,Tibaná,Arveja,2020,1
15804,Tibaná,Frijol,2020,1
15804,Tibaná,Frijol,2020,1
15806,Tibasosa,Arveja,2020,1
15808,Tinjacá,Arveja,2020,2
15808,Tinjacá,Arveja,2020,0
15808,Tinjacá,Frijol,2020,0
15808,Tinjacá,Frijol,2020,3
15808,Tinjacá,Habichuela,2020,12
15808,Tinjacá,Habichuela,2020,8
15810,Tipacoque,Frijol,2020,1
15810,Tipacoque,Frijol,2020,0
15810,Tipacoque,Habichuela,2020,2
15814,Toca,Arveja,2020,0
15814,Toca,Arveja,2020,1
15816,Togüí,Frijol,2020,0
15816,Togüí,Frijol,2020,0
15820,Tópaga,Arveja,2020,1
15820,Tópaga,Arveja,2020,1
15822,Tota,Arveja,2020,0
15822,Tota,Arveja,2020,1
15822,Tota,Haba,2020,2
15822,Tota,Haba,2020,2
15832,Tununguá,Frijol,2020,2
15832,Tununguá,Frijol,2020,2
15835,Turmequé,Arveja,2020,0
15835,Turmequé,Arveja,2020,1
15835,Turmequé,Frijol,2020,1
15835,Turmequé,Frijol,2020,1
15835,Turmequé,Haba,2020,0
15837,Tuta,Arveja,2020,1
15837,Tuta,Arveja,2020,1
15837,Tuta,Frijol,2020,0
15839,Tutazá,Arveja,2020,0
15839,Tutazá,Arveja,2020,0
15839,Tutazá,Frijol,2020,0
15839,Tutazá,Frijol,2020,1
15839,Tutazá,Haba,2020,2
15839,Tutazá,Haba,2020,6
15842,Úmbita,Arveja,2020,0
15842,Úmbita,Arveja,2020,1
15842,Úmbita,Frijol,2020,1
15842,Úmbita,Frijol,2020,1
15842,Úmbita,Haba,2020,1
15861,Ventaquemada,Arveja,2020,0
15861,Ventaquemada,Arveja,2020,1
15861,Ventaquemada,Frijol,2020,1
15861,Ventaquemada,Frijol,2020,1
15879,Viracachá,Arveja,2020,1
15879,Viracachá,Arveja,2020,1
15897,Zetaquirá,Frijol,2020,2
15001,Tunja,Arveja,2021,1
15001,Tunja,Arveja,2021,1
15022,Almeida,Arveja,2021,0
15022,Almeida,Arveja,2021,2
15022,Almeida,Frijol,2021,2
15047,Aquitania,Arveja,2021,1
15047,Aquitania,Arveja,2021,1
15047,Aquitania,Frijol,2021,1
15047,Aquitania,Frijol,2021,1
15047,Aquitania,Habichuela,2021,10
15047,Aquitania,Habichuela,2021,10
15051,Arcabuco,Arveja,2021,1
15051,Arcabuco,Arveja,2021,0
15051,Arcabuco,Frijol,2021,1
15051,Arcabuco,Frijol,2021,1
15087,Belén,Arveja,2021,1
15087,Belén,Arveja,2021,1
15087,Belén,Frijol,2021,0
15087,Belén,Frijol,2021,1
15087,Belén,Haba,2021,0
15087,Belén,Haba,2021,0
15090,Berbeo,Frijol,2021,0
15090,Berbeo,Frijol,2021,0
15092,Betéitiva,Arveja,2021,1
15092,Betéitiva,Arveja,2021,1
15092,Betéitiva,Frijol,2021,0
15092,Betéitiva,Frijol,2021,1
15092,Betéitiva,Haba,2021,0
15097,Boavita,Arveja,2021,1
15097,Boavita,Arveja,2021,1
15097,Boavita,Frijol,2021,1
15097,Boavita,Frijol,2021,1
15104,Boyacá,Arveja,2021,1
15106,Briceño,Frijol,2021,1
15106,Briceño,Frijol,2021,1
15109,Buenavista,Arveja,2021,1
15109,Buenavista,Arveja,2021,1
15109,Buenavista,Frijol,2021,1
15109,Buenavista,Frijol,2021,1
15109,Buenavista,Habichuela,2021,8
15109,Buenavista,Habichuela,2021,15
15114,Busbanzá,Arveja,2021,0
15114,Busbanzá,Frijol,2021,0
15131,Caldas,Arveja,2021,1
15131,Caldas,Arveja,2021,1
15131,Caldas,Frijol,2021,2
15131,Caldas,Frijol,2021,2
15135,Campohermoso,Frijol,2021,1
15135,Campohermoso,Frijol,2021,0
15162,Cerinza,Arveja,2021,1
15162,Cerinza,Arveja,2021,1
15162,Cerinza,Frijol,2021,1
15162,Cerinza,Frijol,2021,1
15172,Chinavita,Arveja,2021,1
15172,Chinavita,Arveja,2021,1
15172,Chinavita,Frijol,2021,1
15172,Chinavita,Frijol,2021,1
15172,Chinavita,Habichuela,2021,8
15172,Chinavita,Habichuela,2021,8
15176,Chiquinquirá,Arveja,2021,0
15176,Chiquinquirá,Arveja,2021,0
15176,Chiquinquirá,Frijol,2021,0
15176,Chiquinquirá,Frijol,2021,0
15176,Chiquinquirá,Haba,2021,0
15180,Chiscas,Arveja,2021,1
15180,Chiscas,Arveja,2021,1
15180,Chiscas,Frijol,2021,2
15180,Chiscas,Frijol,2021,2
15180,Chiscas,Haba,2021,0
15180,Chiscas,Haba,2021,2
15183,Chita,Arveja,2021,1
15183,Chita,Arveja,2021,0
15183,Chita,Frijol,2021,1
15183,Chita,Frijol,2021,1
15183,Chita,Haba,2021,2
15185,Chitaraque,Frijol,2021,1
15185,Chitaraque,Frijol,2021,1
15187,Chivatá,Arveja,2021,1
15187,Chivatá,Arveja,2021,1
15187,Chivatá,Haba,2021,0
15189,Ciénega,Arveja,2021,1
15189,Ciénega,Arveja,2021,0
15189,Ciénega,Frijol,2021,3
15189,Ciénega,Frijol,2021,0
15204,Cómbita,Arveja,2021,1
15204,Cómbita,Arveja,2021,1
15204,Cómbita,Frijol,2021,1
15204,Cómbita,Frijol,2021,1
15204,Cómbita,Haba,2021,2
15204,Cómbita,Haba,2021,1
15212,Coper,Frijol,2021,1
15212,Coper,Frijol,2021,2
15215,Corrales,Arveja,2021,4
15218,Covarachía,Arveja,2021,0
15218,Covarachía,Arveja,2021,0
15218,Covarachía,Frijol,2021,0
15218,Covarachía,Frijol,2021,0
15224,Cucaita,Arveja,2021,1
15224,Cucaita,Arveja,2021,1
15224,Cucaita,Frijol,2021,1
15224,Cucaita,Frijol,2021,1
15226,Cuítiva,Arveja,2021,1
15226,Cuítiva,Arveja,2021,1
15232,Chíquiza,Arveja,2021,0
15232,Chíquiza,Arveja,2021,0
15232,Chíquiza,Frijol,2021,1
15232,Chíquiza,Frijol,2021,0
15236,Chivor,Arveja,2021,1
15236,Chivor,Arveja,2021,1
15236,Chivor,Frijol,2021,1
15236,Chivor,Frijol,2021,1
15238,Duitama,Arveja,2021,1
15238,Duitama,Arveja,2021,1
15244,El Cocuy,Frijol,2021,1
15244,El Cocuy,Haba,2021,0
15248,El Espino,Arveja,2021,1
15248,El Espino,Arveja,2021,1
15248,El Espino,Frijol,2021,1
15248,El Espino,Frijol,2021,1
15248,El Espino,Haba,2021,0
15248,El Espino,Haba,2021,1
15272,Firavitoba,Arveja,2021,0
15272,Firavitoba,Arveja,2021,0
15272,Firavitoba,Frijol,2021,0
15272,Firavitoba,Frijol,2021,0
15272,Firavitoba,Haba,2021,1
15276,Floresta,Arveja,2021,0
15276,Floresta,Frijol,2021,0
15293,Gachantivá,Arveja,2021,1
15293,Gachantivá,Arveja,2021,1
15296,Gámeza,Arveja,2021,1
15296,Gámeza,Arveja,2021,1
15296,Gámeza,Frijol,2021,1
15296,Gámeza,Haba,2021,2
15299,Garagoa,Arveja,2021,0
15299,Garagoa,Arveja,2021,0
15299,Garagoa,Frijol,2021,2
15299,Garagoa,Frijol,2021,1
15299,Garagoa,Habichuela,2021,7
15299,Garagoa,Habichuela,2021,7
15317,Guacamayas,Arveja,2021,1
15317,Guacamayas,Frijol,2021,1
15322,Guateque,Arveja,2021,0
15322,Guateque,Arveja,2021,0
15322,Guateque,Frijol,2021,1
15322,Guateque,Frijol,2021,1
15322,Guateque,Garbanzo,2021,0
15322,Guateque,Habichuela,2021,6
15325,Guayatá,Frijol,2021,1
15325,Guayatá,Habichuela,2021,9
15325,Guayatá,Habichuela,2021,9
15332,Güicán,Arveja,2021,1
15332,Güicán,Arveja,2021,0
15332,Güicán,Frijol,2021,1
15332,Güicán,Haba,2021,1
15362,Iza,Arveja,2021,1
15367,Jenesano,Arveja,2021,1
15367,Jenesano,Arveja,2021,1
15367,Jenesano,Frijol,2021,1
15367,Jenesano,Frijol,2021,1
15368,Jericó,Arveja,2021,1
15368,Jericó,Arveja,2021,1
15368,Jericó,Frijol,2021,1
15368,Jericó,Frijol,2021,0
15368,Jericó,Haba,2021,0
15377,Labranzagrande,Arveja,2021,2
15377,Labranzagrande,Arveja,2021,2
15377,Labranzagrande,Frijol,2021,1
15380,La Capilla,Arveja,2021,0
15380,La Capilla,Arveja,2021,0
15380,La Capilla,Frijol,2021,2
15380,La Capilla,Frijol,2021,0
15380,La Capilla,Habichuela,2021,12
15380,La Capilla,Habichuela,2021,11
15401,La Victoria,Frijol,2021,0
15401,La Victoria,Frijol,2021,0
15403,La Uvita,Arveja,2021,1
15403,La Uvita,Arveja,2021,1
15403,La Uvita,Frijol,2021,1
15403,La Uvita,Frijol,2021,1
15403,La Uvita,Haba,2021,0
15403,La Uvita,Haba,2021,0
15407,Villa de Leiva,Frijol,2021,1
15407,Villa de Leiva,Frijol,2021,1
15425,Macanal,Arveja,2021,0
15425,Macanal,Arveja,2021,1
15425,Macanal,Frijol,2021,1
15425,Macanal,Frijol,2021,1
15442,Maripí,Arveja,2021,0
15442,Maripí,Frijol,2021,0
15455,Miraflores,Arveja,2021,1
15455,Miraflores,Arveja,2021,1
15455,Miraflores,Frijol,2021,2
15455,Miraflores,Frijol,2021,2
15464,Mongua,Arveja,2021,0
15464,Mongua,Arveja,2021,0
15464,Mongua,Haba,2021,1
15466,Monguí,Arveja,2021,1
15466,Monguí,Arveja,2021,1
15466,Monguí,Frijol,2021,1
15466,Monguí,Haba,2021,1
15469,Moniquirá,Frijol,2021,1
15469,Moniquirá,Frijol,2021,1
15476,Motavita,Arveja,2021,0
15476,Motavita,Arveja,2021,1
15476,Motavita,Haba,2021,2
15480,Muzo,Frijol,2021,0
15480,Muzo,Frijol,2021,0
15480,Muzo,Maní,2021,0
15480,Muzo,Maní,2021,0
15491,Nobsa,Frijol,2021,4
15491,Nobsa,Frijol,2021,2
15491,Nobsa,Haba,2021,0
15491,Nobsa,Haba,2021,1
15494,Nuevo Colón,Arveja,2021,1
15494,Nuevo Colón,Frijol,2021,0
15494,Nuevo Colón,Haba,2021,0
15494,Nuevo Colón,Haba,2021,0
15500,Oicatá,Arveja,2021,1
15500,Oicatá,Arveja,2021,1
15507,Otanche,Frijol,2021,0
15507,Otanche,Frijol,2021,1
15511,Pachavita,Arveja,2021,1
15511,Pachavita,Arveja,2021,1
15511,Pachavita,Frijol,2021,1
15511,Pachavita,Frijol,2021,1
15514,Páez,Frijol,2021,1
15514,Páez,Frijol,2021,1
15516,Paipa,Arveja,2021,2
15516,Paipa,Arveja,2021,1
15516,Paipa,Frijol,2021,1
15516,Paipa,Frijol,2021,0
15518,Pajarito,Frijol,2021,0
15518,Pajarito,Guandul,2021,1
15522,Panqueba,Frijol,2021,2
15531,Pauna,Frijol,2021,0
15531,Pauna,Frijol,2021,1
15531,Pauna,Habichuela,2021,8
15531,Pauna,Habichuela,2021,6
15531,Pauna,Maní,2021,0
15531,Pauna,Maní,2021,0
15533,Paya,Arveja,2021,0
15533,Paya,Frijol,2021,0
15533,Paya,Guandul,2021,0
15537,Paz de Río,Arveja,2021,1
15537,Paz de Río,Arveja,2021,1
15537,Paz de Río,Frijol,2021,1
15537,Paz de Río,Frijol,2021,1
15542,Pesca,Arveja,2021,3
15542,Pesca,Haba,2021,3
15550,Pisba,Arveja,2021,0
15550,Pisba,Frijol,2021,0
15550,Pisba,Guandul,2021,0
15599,Ramiriquí,Arveja,2021,1
15599,Ramiriquí,Arveja,2021,1
15599,Ramiriquí,Frijol,2021,1
15599,Ramiriquí,Frijol,2021,1
15599,Ramiriquí,Haba,2021,2
15600,Ráquira,Arveja,2021,2
15600,Ráquira,Arveja,2021,0
15600,Ráquira,Haba,2021,1
15600,Ráquira,Haba,2021,0
15600,Ráquira,Habichuela,2021,5
15600,Ráquira,Habichuela,2021,5
15621,Rondón,Arveja,2021,1
15621,Rondón,Arveja,2021,1
15621,Rondón,Frijol,2021,1
15621,Rondón,Frijol,2021,1
15632,Saboyá,Arveja,2021,1
15632,Saboyá,Arveja,2021,1
15646,Samacá,Arveja,2021,4
15646,Samacá,Arveja,2021,1
15646,Samacá,Frijol,2021,1
15660,San Eduardo,Arveja,2021,0
15660,San Eduardo,Arveja,2021,0
15660,San Eduardo,Frijol,2021,1
15660,San Eduardo,Frijol,2021,1
15664,San José de Pare,Frijol,2021,1
15664,San José de Pare,Frijol,2021,1
15664,San José de Pare,Habichuela,2021,6
15664,San José de Pare,Habichuela,2021,11
15673,San Mateo,Arveja,2021,0
15673,San Mateo,Arveja,2021,0
15673,San Mateo,Frijol,2021,0
15673,San Mateo,Frijol,2021,0
15676,San Miguel de Sema,Arveja,2021,1
15676,San Miguel de Sema,Arveja,2021,1
15676,San Miguel de Sema,Frijol,2021,1
15676,San Miguel de Sema,Frijol,2021,1
15681,San Pablo de Borbur,Arveja,2021,0
15681,San Pablo de Borbur,Frijol,2021,1
15681,San Pablo de Borbur,Frijol,2021,0
15681,San Pablo de Borbur,Maní,2021,0
15681,San Pablo de Borbur,Maní,2021,0
15686,Santana,Frijol,2021,1
15686,Santana,Frijol,2021,0
15690,Santa María,Frijol,2021,1
15690,Santa María,Frijol,2021,1
15693,Santa Rosa de Viterbo,Arveja,2021,1
15693,Santa Rosa de Viterbo,Arveja,2021,1
15696,Santa Sofía,Arveja,2021,0
15720,Sativanorte,Arveja,2021,0
15720,Sativanorte,Arveja,2021,1
15720,Sativanorte,Frijol,2021,1
15720,Sativanorte,Frijol,2021,2
15720,Sativanorte,Haba,2021,0
15720,Sativanorte,Haba,2021,0
15723,Sativasur,Arveja,2021,1
15723,Sativasur,Arveja,2021,0
15723,Sativasur,Frijol,2021,0
15723,Sativasur,Haba,2021,1
15740,Siachoque,Arveja,2021,1
15740,Siachoque,Arveja,2021,1
15740,Siachoque,Haba,2021,0
15740,Siachoque,Haba,2021,1
15753,Soatá,Arveja,2021,0
15753,Soatá,Arveja,2021,1
15753,Soatá,Frijol,2021,1
15753,Soatá,Frijol,2021,1
15755,Socotá,Arveja,2021,1
15755,Socotá,Arveja,2021,0
15755,Socotá,Frijol,2021,1
15755,Socotá,Frijol,2021,0
15757,Socha,Arveja,2021,2
15757,Socha,Arveja,2021,1
15757,Socha,Frijol,2021,1
15757,Socha,Frijol,2021,1
15759,Sogamoso,Arveja,2021,1
15759,Sogamoso,Arveja,2021,0
15759,Sogamoso,Frijol,2021,1
15759,Sogamoso,Frijol,2021,1
15759,Sogamoso,Haba,2021,1
15761,Somondoco,Arveja,2021,1
15761,Somondoco,Frijol,2021,0
15761,Somondoco,Frijol,2021,1
15762,Sora,Arveja,2021,1
15762,Sora,Arveja,2021,1
15763,Sotaquirá,Arveja,2021,0
15763,Sotaquirá,Arveja,2021,1
15763,Sotaquirá,Frijol,2021,1
15763,Sotaquirá,Haba,2021,1
15764,Soracá,Arveja,2021,1
15764,Soracá,Arveja,2021,1
15774,Susacón,Arveja,2021,1
15774,Susacón,Arveja,2021,1
15774,Susacón,Frijol,2021,1
15774,Susacón,Frijol,2021,1
15776,Sutamarchán,Arveja,2021,3
15776,Sutamarchán,Arveja,2021,1
15776,Sutamarchán,Frijol,2021,1
15776,Sutamarchán,Frijol,2021,1
15776,Sutamarchán,Habichuela,2021,5
15776,Sutamarchán,Habichuela,2021,5
15778,Sutatenza,Arveja,2021,3
15778,Sutatenza,Arveja,2021,1
15778,Sutatenza,Frijol,2021,1
15778,Sutatenza,Frijol,2021,2
15778,Sutatenza,Garbanzo,2021,0
15778,Sutatenza,Haba,2021,1
15778,Sutatenza,Habichuela,2021,4
15778,Sutatenza,Habichuela,2021,12
15790,Tasco,Arveja,2021,1
15790,Tasco,Arveja,2021,1
15790,Tasco,Frijol,2021,1
15790,Tasco,Haba,2021,1
15798,Tenza,Arveja,2021,0
15798,Tenza,Arveja,2021,1
15798,Tenza,Frijol,2021,2
15798,Tenza,Frijol,2021,1
15798,Tenza,Habichuela,2021,8
15798,Tenza,Habichuela,2021,8
15804,Tibaná,Arveja,2021,1
15804,Tibaná,Arveja,2021,1
15804,Tibaná,Frijol,2021,0
15804,Tibaná,Frijol,2021,0
15806,Tibasosa,Arveja,2021,1
15808,Tinjacá,Arveja,2021,1
15808,Tinjacá,Arveja,2021,0
15808,Tinjacá,Frijol,2021,1
15808,Tinjacá,Frijol,2021,1
15808,Tinjacá,Habichuela,2021,6
15808,Tinjacá,Habichuela,2021,6
15810,Tipacoque,Frijol,2021,0
15810,Tipacoque,Frijol,2021,1
15810,Tipacoque,Habichuela,2021,2
15814,Toca,Arveja,2021,2
15814,Toca,Arveja,2021,1
15816,Togüí,Frijol,2021,1
15816,Togüí,Frijol,2021,1
15820,Tópaga,Arveja,2021,1
15820,Tópaga,Arveja,2021,1
15822,Tota,Arveja,2021,1
15822,Tota,Arveja,2021,1
15822,Tota,Haba,2021,1
15822,Tota,Haba,2021,0
15832,Tununguá,Frijol,2021,1
15832,Tununguá,Frijol,2021,1
15835,Turmequé,Arveja,2021,1
15835,Turmequé,Arveja,2021,1
15835,Turmequé,Frijol,2021,0
15835,Turmequé,Frijol,2021,1
15835,Turmequé,Haba,2021,0
15837,Tuta,Arveja,2021,1
15837,Tuta,Arveja,2021,0
15837,Tuta,Frijol,2021,1
15837,Tuta,Frijol,2021,1
15839,Tutazá,Arveja,2021,1
15839,Tutazá,Arveja,2021,1
15839,Tutazá,Frijol,2021,1
15839,Tutazá,Haba,2021,0
15839,Tutazá,Haba,2021,0
15842,Úmbita,Arveja,2021,1
15842,Úmbita,Arveja,2021,1
15842,Úmbita,Frijol,2021,1
15842,Úmbita,Frijol,2021,1
15842,Úmbita,Haba,2021,1
15861,Ventaquemada,Arveja,2021,1
15861,Ventaquemada,Arveja,2021,1
15861,Ventaquemada,Frijol,2021,1
15861,Ventaquemada,Frijol,2021,1
15879,Viracachá,Arveja,2021,1
15879,Viracachá,Arveja,2021,1
15897,Zetaquirá,Frijol,2021,1
