Año,geo,Rango de edad,Sexo,Casos
2020,15299,(06 a 11),Hombre,1
2020,15299,(12 a 17),Hombre,1
2020,15332,(12 a 17),Hombre,0
2020,15362,(06 a 11),Hombre,0
2020,15367,(01 a 05),Hombre,1
2020,15367,(06 a 11),Hombre,0
2020,15367,(12 a 17),Hombre,0
2020,15367,Menores de un año,Hombre,1
2020,15368,(12 a 17),Hombre,0
2020,15377,(06 a 11),Hombre,0
2020,15377,(12 a 17),Hombre,1
2020,15425,(12 a 17),Hombre,1
2020,15442,(12 a 17),Hombre,0
2020,15455,(12 a 17),Hombre,1
2020,15466,(06 a 11),Hombre,0
2020,15469,(06 a 11),Hombre,0
2020,15469,(12 a 17),Hombre,0
2020,15476,(12 a 17),Hombre,0
2020,15480,(12 a 17),Hombre,0
2020,15491,(12 a 17),Hombre,0
2020,15494,(12 a 17),Hombre,0
2020,15500,(06 a 11),Hombre,0
2020,15507,(12 a 17),Hombre,0
2020,15511,(12 a 17),Hombre,0
2020,15516,(06 a 11),Hombre,0
2020,15516,(12 a 17),Hombre,0
2020,15518,(06 a 11),Hombre,0
2020,15531,(12 a 17),Hombre,0
2020,15533,(06 a 11),Hombre,0
2020,15537,(06 a 11),Hombre,0
2020,15572,(01 a 05),Hombre,0
2020,15572,(06 a 11),Hombre,0
2020,15572,(12 a 17),Hombre,0
2020,15580,(01 a 05),Hombre,1
2020,15580,Menores de un año,Hombre,1
2020,15599,(12 a 17),Hombre,0
2020,15632,(06 a 11),Hombre,0
2020,15632,(12 a 17),Hombre,0
2020,15646,(01 a 05),Hombre,0
2020,15646,(06 a 11),Hombre,1
2020,15646,(12 a 17),Hombre,0
2020,15664,(06 a 11),Hombre,1
2020,15667,(06 a 11),Hombre,0
2020,15667,(12 a 17),Hombre,0
2020,15681,(06 a 11),Hombre,0
2020,15690,(01 a 05),Hombre,0
2020,15686,(12 a 17),Hombre,0
2020,15723,(06 a 11),Hombre,1
2020,15723,(12 a 17),Hombre,0
2020,15740,(06 a 11),Hombre,0
2020,15740,(12 a 17),Hombre,0
2020,15757,(06 a 11),Hombre,0
2020,15755,(01 a 05),Hombre,0
2020,15755,(06 a 11),Hombre,0
2020,15755,(12 a 17),Hombre,0
2020,15759,(01 a 05),Hombre,0
2020,15759,(06 a 11),Hombre,1
2020,15759,(12 a 17),Hombre,1
2020,15762,(12 a 17),Hombre,0
2020,15764,(12 a 17),Hombre,0
2020,15763,(06 a 11),Hombre,0
2020,15763,(12 a 17),Hombre,1
2020,15776,(12 a 17),Hombre,0
2020,15778,(12 a 17),Hombre,0
2020,15790,(06 a 11),Hombre,0
2020,15790,(12 a 17),Hombre,0
2020,15804,(01 a 05),Hombre,0
2020,15804,(06 a 11),Hombre,0
2020,15804,(12 a 17),Hombre,0
2020,15806,(12 a 17),Hombre,0
2020,15808,(12 a 17),Hombre,0
2020,15814,(12 a 17),Hombre,0
2020,15820,(12 a 17),Hombre,0
2020,15822,(12 a 17),Hombre,0
2020,15001,(01 a 05),Hombre,0
2020,15001,(06 a 11),Hombre,4
2020,15001,(12 a 17),Hombre,2
2020,15835,(06 a 11),Hombre,0
2020,15835,(12 a 17),Hombre,0
2020,15837,(06 a 11),Hombre,1
2020,15837,(12 a 17),Hombre,0
2020,15842,(12 a 17),Hombre,0
2020,15861,(01 a 05),Hombre,0
2020,15861,(12 a 17),Hombre,0
2020,15407,(01 a 05),Hombre,0
2020,15407,(06 a 11),Hombre,0
2020,15407,(12 a 17),Hombre,0
2020,15897,(06 a 11),Hombre,0
2021,15047,(12 a 17),Hombre,0
2021,15051,(12 a 17),Hombre,0
2021,15087,(06 a 11),Hombre,0
2021,15087,(12 a 17),Hombre,0
2021,15092,(06 a 11),Hombre,0
2021,15104,(12 a 17),Hombre,0
2021,15109,(06 a 11),Hombre,0
2021,15131,(12 a 17),Hombre,0
2021,15162,(12 a 17),Hombre,0
2021,15176,(01 a 05),Hombre,1
2021,15176,(06 a 11),Hombre,1
2021,15176,(12 a 17),Hombre,0
2021,15232,(06 a 11),Hombre,0
2021,15185,(06 a 11),Hombre,0
2021,15185,(12 a 17),Hombre,0
2021,15187,(12 a 17),Hombre,0
2021,15236,(12 a 17),Hombre,0
2021,15189,(12 a 17),Hombre,1
2021,15204,(06 a 11),Hombre,1
2021,15204,(12 a 17),Hombre,0
2021,15212,(12 a 17),Hombre,0
2021,15215,(06 a 11),Hombre,2
2021,15224,(01 a 05),Hombre,0
2021,15224,(06 a 11),Hombre,0
2021,15224,(12 a 17),Hombre,1
2021,15226,(06 a 11),Hombre,0
2021,15238,(01 a 05),Hombre,3
2021,15238,(06 a 11),Hombre,2
2021,15238,(12 a 17),Hombre,2
2021,15272,(12 a 17),Hombre,1
2021,15293,(12 a 17),Hombre,0
2021,15296,(01 a 05),Hombre,1
2021,15296,(06 a 11),Hombre,0
2021,15296,(12 a 17),Hombre,0
2021,15299,(01 a 05),Hombre,0
2021,15299,(06 a 11),Hombre,1
2021,15299,(12 a 17),Hombre,0
2021,15322,(12 a 17),Hombre,0
2021,15362,(06 a 11),Hombre,0
2021,15367,(06 a 11),Hombre,0
2021,15367,(12 a 17),Hombre,0
2021,15403,(01 a 05),Hombre,1
2021,15403,(06 a 11),Hombre,1
2021,15403,(12 a 17),Hombre,0
2021,15425,(06 a 11),Hombre,0
2021,15425,(12 a 17),Hombre,0
2021,15442,(01 a 05),Hombre,0
2021,15442,(12 a 17),Hombre,0
2021,15455,(06 a 11),Hombre,0
2021,15455,(12 a 17),Hombre,0
2021,15466,(06 a 11),Hombre,0
2021,15469,(06 a 11),Hombre,2
2021,15469,(12 a 17),Hombre,1
2021,15476,(06 a 11),Hombre,0
2021,15476,(12 a 17),Hombre,1
2021,15480,(06 a 11),Hombre,0
2021,15480,(12 a 17),Hombre,1
2021,15491,(06 a 11),Hombre,1
2021,15491,(12 a 17),Hombre,0
2021,15494,(06 a 11),Hombre,0
2021,15494,(12 a 17),Hombre,0
2021,15500,(06 a 11),Hombre,1
2021,15500,(12 a 17),Hombre,0
2021,15507,(06 a 11),Hombre,1
2021,15507,(12 a 17),Hombre,0
2021,15511,(06 a 11),Hombre,0
2021,15511,(12 a 17),Hombre,0
2021,15516,(01 a 05),Hombre,0
2021,15516,(06 a 11),Hombre,0
2021,15516,(12 a 17),Hombre,0
2021,15518,(12 a 17),Hombre,0
2021,15531,(01 a 05),Hombre,0
2021,15531,(06 a 11),Hombre,0
2021,15531,(12 a 17),Hombre,0
2021,15537,(12 a 17),Hombre,0
2021,15542,(06 a 11),Hombre,0
2021,15572,(01 a 05),Hombre,1
2021,15572,(06 a 11),Hombre,1
2021,15572,(12 a 17),Hombre,0
2021,15599,(01 a 05),Hombre,1
2021,15599,(06 a 11),Hombre,1
2021,15599,(12 a 17),Hombre,0
2021,15600,(12 a 17),Hombre,0
2021,15632,(12 a 17),Hombre,0
2021,15638,(12 a 17),Hombre,0
2021,15646,(06 a 11),Hombre,0
2021,15646,(12 a 17),Hombre,0
2021,15664,(06 a 11),Hombre,2
2021,15664,(12 a 17),Hombre,0
2021,15667,(06 a 11),Hombre,0
2021,15667,(12 a 17),Hombre,0
2021,15693,(06 a 11),Hombre,1
2021,15693,(12 a 17),Hombre,0
2021,15696,(06 a 11),Hombre,0
2021,15696,(12 a 17),Hombre,0
2021,15686,(01 a 05),Hombre,1
2021,15686,(06 a 11),Hombre,0
2021,15686,(12 a 17),Hombre,0
2021,15723,(01 a 05),Hombre,1
2021,15723,(06 a 11),Hombre,0
2021,15740,(06 a 11),Hombre,0
2021,15740,(12 a 17),Hombre,0
2021,15757,(12 a 17),Hombre,0
2021,15759,(01 a 05),Hombre,0
2021,15759,(06 a 11),Hombre,2
2021,15759,(12 a 17),Hombre,2
2021,15761,(06 a 11),Hombre,1
2021,15764,(12 a 17),Hombre,0
2021,15763,(01 a 05),Hombre,0
2021,15763,(06 a 11),Hombre,0
2021,15776,(01 a 05),Hombre,0
2021,15776,(06 a 11),Hombre,0
2021,15776,(12 a 17),Hombre,0
2021,15778,(06 a 11),Hombre,0
2021,15778,(12 a 17),Hombre,0
2021,15790,(06 a 11),Hombre,0
2021,15790,(12 a 17),Hombre,0
2021,15804,(06 a 11),Hombre,0
2021,15804,(12 a 17),Hombre,0
2021,15806,(01 a 05),Hombre,0
2021,15806,(06 a 11),Hombre,0
2021,15806,(12 a 17),Hombre,0
2021,15808,(01 a 05),Hombre,0
2021,15808,(06 a 11),Hombre,0
2021,15808,(12 a 17),Hombre,0
2021,15814,(06 a 11),Hombre,0
2021,15814,(12 a 17),Hombre,0
2021,15816,(06 a 11),Hombre,0
2021,15816,(12 a 17),Hombre,0
2021,15001,(01 a 05),Hombre,1
2021,15001,(06 a 11),Hombre,4
2021,15001,(12 a 17),Hombre,2
2021,15832,(06 a 11),Hombre,0
2021,15832,(12 a 17),Hombre,0
2021,15835,(12 a 17),Hombre,0
2021,15837,(12 a 17),Hombre,0
2021,15842,(06 a 11),Hombre,0
2021,15861,(06 a 11),Hombre,0
2021,15861,(12 a 17),Hombre,0
2021,15407,(01 a 05),Hombre,1
2021,15407,(12 a 17),Hombre,0
2021,15879,(12 a 17),Hombre,0
2021,15897,(12 a 17),Hombre,0
2015,15001,(01 a 05),Mujer,6
2015,15001,(06 a 11),Mujer,20
2015,15001,(12 a 17),Mujer,44
2015,15022,(12 a 17),Mujer,1
2015,15051,(06 a 11),Mujer,2
2015,15051,(12 a 17),Mujer,1
2015,15087,(01 a 05),Mujer,1
2015,15087,(06 a 11),Mujer,1
2015,15087,(12 a 17),Mujer,1
2015,15097,(01 a 05),Mujer,1
2015,15097,(06 a 11),Mujer,1
2015,15097,(12 a 17),Mujer,2
2015,15109,(12 a 17),Mujer,1
2015,15162,(06 a 11),Mujer,1
2015,15162,(12 a 17),Mujer,2
2015,15172,(06 a 11),Mujer,0
2015,15172,(12 a 17),Mujer,0
2015,15176,(01 a 05),Mujer,2
2015,15176,(06 a 11),Mujer,6
2015,15176,(12 a 17),Mujer,11
2015,15176,Menores de un año,Mujer,1
2015,15183,(12 a 17),Mujer,1
2015,15185,(12 a 17),Mujer,2
2015,15204,(06 a 11),Mujer,3
2015,15204,(12 a 17),Mujer,2
2015,15215,(01 a 05),Mujer,1
2015,15215,(06 a 11),Mujer,1
2015,15215,(12 a 17),Mujer,1
2015,15223,(12 a 17),Mujer,2
2015,15224,(06 a 11),Mujer,1
2015,15224,(12 a 17),Mujer,1
2015,15232,(12 a 17),Mujer,1
2015,15238,(01 a 05),Mujer,11
2015,15238,(06 a 11),Mujer,19
2015,15238,(12 a 17),Mujer,31
2015,15238,Menores de un año,Mujer,1
2015,15272,(06 a 11),Mujer,1
2015,15272,(12 a 17),Mujer,1
2015,15276,(12 a 17),Mujer,0
2015,15293,(01 a 05),Mujer,2
2015,15293,(06 a 11),Mujer,0
2015,15293,(12 a 17),Mujer,2
2015,15296,(12 a 17),Mujer,1
2015,15299,(01 a 05),Mujer,1
2015,15299,(06 a 11),Mujer,6
2015,15299,(12 a 17),Mujer,4
2015,15322,(06 a 11),Mujer,1
2015,15322,(12 a 17),Mujer,2
2015,15325,(12 a 17),Mujer,5
2015,15362,(06 a 11),Mujer,1
2015,15367,(12 a 17),Mujer,4
2015,15407,(06 a 11),Mujer,2
2015,15407,(12 a 17),Mujer,4
2015,15425,(06 a 11),Mujer,1
2015,15425,(12 a 17),Mujer,2
2015,15464,(12 a 17),Mujer,1
2015,15469,(01 a 05),Mujer,0
2015,15469,(06 a 11),Mujer,7
2015,15469,(12 a 17),Mujer,6
2015,15476,(12 a 17),Mujer,1
2015,15480,(06 a 11),Mujer,1
2015,15480,(12 a 17),Mujer,1
2015,15491,(01 a 05),Mujer,1
2015,15491,(06 a 11),Mujer,1
2015,15494,(06 a 11),Mujer,0
2015,15494,(12 a 17),Mujer,0
2015,15500,(01 a 05),Mujer,1
2015,15500,(12 a 17),Mujer,3
2015,15507,(06 a 11),Mujer,0
2015,15516,(01 a 05),Mujer,0
2015,15516,(06 a 11),Mujer,0
2015,15516,(12 a 17),Mujer,5
2015,15537,(12 a 17),Mujer,1
2015,15550,(01 a 05),Mujer,1
2015,15550,(12 a 17),Mujer,0
2015,15572,(01 a 05),Mujer,6
2015,15572,(06 a 11),Mujer,10
2015,15572,(12 a 17),Mujer,13
2015,15580,(06 a 11),Mujer,1
2015,15599,(01 a 05),Mujer,2
2015,15599,(12 a 17),Mujer,4
2015,15600,(12 a 17),Mujer,2
2015,15632,(01 a 05),Mujer,1
2015,15632,(12 a 17),Mujer,1
2015,15638,(12 a 17),Mujer,1
2015,15646,(01 a 05),Mujer,0
2015,15646,(06 a 11),Mujer,3
2015,15646,(12 a 17),Mujer,9
2015,15676,(06 a 11),Mujer,1
2015,15681,(12 a 17),Mujer,4
2015,15686,(01 a 05),Mujer,1
2015,15686,(06 a 11),Mujer,2
2015,15686,(12 a 17),Mujer,3
2015,15690,(01 a 05),Mujer,0
2015,15693,(06 a 11),Mujer,1
2015,15740,(06 a 11),Mujer,2
2015,15740,(12 a 17),Mujer,2
2015,15755,(06 a 11),Mujer,1
2015,15759,(01 a 05),Mujer,2
2015,15759,(06 a 11),Mujer,8
2015,15759,(12 a 17),Mujer,11
2015,15762,(12 a 17),Mujer,1
2015,15763,(06 a 11),Mujer,2
2015,15763,(12 a 17),Mujer,2
2015,15764,(12 a 17),Mujer,2
2015,15774,(12 a 17),Mujer,1
2015,15776,(12 a 17),Mujer,1
2015,15778,(06 a 11),Mujer,1
2015,15804,(06 a 11),Mujer,2
2015,15804,(12 a 17),Mujer,0
2015,15806,(01 a 05),Mujer,1
2015,15806,(06 a 11),Mujer,1
2015,15806,(12 a 17),Mujer,3
2015,15814,(12 a 17),Mujer,1
2015,15816,(01 a 05),Mujer,1
2015,15820,(12 a 17),Mujer,3
2015,15835,(06 a 11),Mujer,2
2015,15835,(12 a 17),Mujer,0
2015,15837,(01 a 05),Mujer,0
2015,15837,(06 a 11),Mujer,2
2015,15837,(12 a 17),Mujer,3
2015,15842,(12 a 17),Mujer,1
2015,15861,(06 a 11),Mujer,1
2015,15861,(12 a 17),Mujer,3
2015,15879,(12 a 17),Mujer,2
2016,15001,(01 a 05),Mujer,11
2016,15001,(06 a 11),Mujer,30
2016,15001,(12 a 17),Mujer,36
2016,15001,Menores de un año,Mujer,1
2016,15022,(01 a 05),Mujer,1
2016,15022,(06 a 11),Mujer,1
2016,15047,(06 a 11),Mujer,3
2016,15051,(06 a 11),Mujer,1
2016,15051,(12 a 17),Mujer,0
2016,15087,(06 a 11),Mujer,2
2016,15090,(12 a 17),Mujer,1
2016,15092,(01 a 05),Mujer,1
2016,15104,(12 a 17),Mujer,2
2016,15109,(12 a 17),Mujer,3
2016,15162,(12 a 17),Mujer,1
2016,15172,(06 a 11),Mujer,1
2016,15172,(12 a 17),Mujer,1
2016,15176,(01 a 05),Mujer,1
2016,15176,(06 a 11),Mujer,8
2016,15176,(12 a 17),Mujer,25
2016,15204,(06 a 11),Mujer,1
2016,15204,(12 a 17),Mujer,2
2016,15212,(12 a 17),Mujer,1
2016,15223,(06 a 11),Mujer,1
2016,15232,(06 a 11),Mujer,1
2016,15236,(01 a 05),Mujer,1
2016,15236,(06 a 11),Mujer,1
2016,15236,(12 a 17),Mujer,2
2016,15238,(01 a 05),Mujer,6
2016,15238,(06 a 11),Mujer,13
2016,15238,(12 a 17),Mujer,34
2016,15272,(01 a 05),Mujer,1
2016,15276,(12 a 17),Mujer,1
2016,15293,(06 a 11),Mujer,0
2016,15296,(12 a 17),Mujer,1
2016,15299,(01 a 05),Mujer,0
2016,15299,(06 a 11),Mujer,5
2016,15299,(12 a 17),Mujer,7
2016,15322,(06 a 11),Mujer,1
2016,15322,(12 a 17),Mujer,1
2016,15325,(01 a 05),Mujer,1
2016,15325,(12 a 17),Mujer,0
2016,15362,(06 a 11),Mujer,1
2016,15367,(12 a 17),Mujer,1
2016,15380,(12 a 17),Mujer,1
2016,15407,(01 a 05),Mujer,0
2016,15407,(06 a 11),Mujer,3
2016,15407,(12 a 17),Mujer,4
2016,15425,(12 a 17),Mujer,1
2016,15442,(06 a 11),Mujer,2
2016,15442,(12 a 17),Mujer,1
2016,15455,(12 a 17),Mujer,1
2016,15466,(01 a 05),Mujer,0
2016,15469,(01 a 05),Mujer,1
2016,15469,(06 a 11),Mujer,3
2016,15469,(12 a 17),Mujer,7
2016,15476,(06 a 11),Mujer,1
2016,15476,(12 a 17),Mujer,1
2016,15480,(12 a 17),Mujer,0
2016,15491,(06 a 11),Mujer,1
2016,15491,(12 a 17),Mujer,1
2016,15494,(06 a 11),Mujer,1
2016,15500,(12 a 17),Mujer,2
2016,15507,(06 a 11),Mujer,0
2016,15507,(12 a 17),Mujer,1
2016,15514,(06 a 11),Mujer,1
2016,15516,(01 a 05),Mujer,2
2016,15516,(06 a 11),Mujer,2
2016,15516,(12 a 17),Mujer,4
2016,15542,(12 a 17),Mujer,1
2016,15550,(06 a 11),Mujer,1
2016,15550,(12 a 17),Mujer,2
2016,15572,(01 a 05),Mujer,4
2016,15572,(06 a 11),Mujer,12
2016,15572,(12 a 17),Mujer,13
2016,15580,(06 a 11),Mujer,1
2016,15599,(12 a 17),Mujer,2
2016,15600,(01 a 05),Mujer,1
2016,15600,(06 a 11),Mujer,0
2016,15600,(12 a 17),Mujer,1
2016,15632,(01 a 05),Mujer,4
2016,15632,(12 a 17),Mujer,1
2016,15646,(01 a 05),Mujer,1
2016,15646,(06 a 11),Mujer,4
2016,15646,(12 a 17),Mujer,6
2016,15664,(06 a 11),Mujer,1
2016,15673,(01 a 05),Mujer,2
2016,15676,(06 a 11),Mujer,1
2016,15681,(01 a 05),Mujer,1
2016,15681,(06 a 11),Mujer,2
2016,15681,(12 a 17),Mujer,3
2016,15686,(06 a 11),Mujer,2
2016,15686,(12 a 17),Mujer,2
2016,15690,(12 a 17),Mujer,1
2016,15693,(12 a 17),Mujer,2
2016,15696,(01 a 05),Mujer,1
2016,15740,(01 a 05),Mujer,1
2016,15755,(06 a 11),Mujer,1
2016,15759,(06 a 11),Mujer,8
2016,15759,(12 a 17),Mujer,8
2016,15761,(01 a 05),Mujer,0
2016,15763,(01 a 05),Mujer,1
2016,15763,(06 a 11),Mujer,2
2016,15763,(12 a 17),Mujer,2
2016,15764,(12 a 17),Mujer,1
2016,15776,(01 a 05),Mujer,1
2016,15776,(06 a 11),Mujer,3
2016,15776,(12 a 17),Mujer,1
2016,15790,(06 a 11),Mujer,1
2016,15798,(01 a 05),Mujer,1
2016,15804,(06 a 11),Mujer,1
2016,15804,(12 a 17),Mujer,2
2016,15806,(01 a 05),Mujer,1
2016,15806,(06 a 11),Mujer,2
2016,15806,(12 a 17),Mujer,3
2016,15808,(12 a 17),Mujer,1
2016,15814,(06 a 11),Mujer,1
2016,15814,(12 a 17),Mujer,1
2016,15822,(12 a 17),Mujer,1
2016,15835,(01 a 05),Mujer,0
2016,15835,(06 a 11),Mujer,1
2016,15835,(12 a 17),Mujer,1
2016,15837,(06 a 11),Mujer,1
2016,15839,(06 a 11),Mujer,2
2016,15842,(06 a 11),Mujer,1
2016,15861,(06 a 11),Mujer,1
2016,15861,(12 a 17),Mujer,1
2016,15879,(06 a 11),Mujer,1
2016,15879,(12 a 17),Mujer,1
2017,15001,(01 a 05),Mujer,17
2017,15001,(06 a 11),Mujer,29
2017,15001,(12 a 17),Mujer,38
2017,15022,(06 a 11),Mujer,2
2017,15022,(12 a 17),Mujer,1
2017,15047,(06 a 11),Mujer,1
2017,15087,(06 a 11),Mujer,1
2017,15087,(12 a 17),Mujer,2
2017,15090,(12 a 17),Mujer,0
2017,15104,(12 a 17),Mujer,1
2017,15109,(12 a 17),Mujer,1
2017,15131,(12 a 17),Mujer,1
2017,15162,(12 a 17),Mujer,4
2017,15172,(12 a 17),Mujer,2
2017,15176,(01 a 05),Mujer,1
2017,15176,(06 a 11),Mujer,10
2017,15176,(12 a 17),Mujer,17
2017,15183,(01 a 05),Mujer,1
2017,15185,(06 a 11),Mujer,1
2017,15187,(12 a 17),Mujer,2
2017,15204,(06 a 11),Mujer,2
2017,15212,(06 a 11),Mujer,1
2017,15212,(12 a 17),Mujer,1
2017,15215,(06 a 11),Mujer,1
2017,15218,(12 a 17),Mujer,1
2017,15223,(01 a 05),Mujer,2
2017,15223,(06 a 11),Mujer,1
2017,15223,(12 a 17),Mujer,1
2017,15224,(12 a 17),Mujer,1
2017,15232,(06 a 11),Mujer,1
2017,15232,(12 a 17),Mujer,1
2017,15238,(01 a 05),Mujer,8
2017,15238,(06 a 11),Mujer,14
2017,15238,(12 a 17),Mujer,54
2017,15276,(12 a 17),Mujer,1
2017,15293,(01 a 05),Mujer,1
2017,15293,(06 a 11),Mujer,2
2017,15299,(01 a 05),Mujer,1
2017,15299,(06 a 11),Mujer,3
2017,15299,(12 a 17),Mujer,7
2017,15322,(01 a 05),Mujer,1
2017,15322,(06 a 11),Mujer,2
2017,15322,(12 a 17),Mujer,3
2017,15325,(06 a 11),Mujer,1
2017,15332,(12 a 17),Mujer,1
2017,15367,(06 a 11),Mujer,2
2017,15401,(12 a 17),Mujer,0
2017,15407,(06 a 11),Mujer,2
2017,15407,(12 a 17),Mujer,3
2017,15442,(12 a 17),Mujer,4
2017,15469,(01 a 05),Mujer,1
2017,15469,(06 a 11),Mujer,5
2017,15469,(12 a 17),Mujer,5
2017,15476,(12 a 17),Mujer,1
2017,15480,(01 a 05),Mujer,1
2017,15480,(12 a 17),Mujer,1
2017,15491,(01 a 05),Mujer,1
2017,15491,(06 a 11),Mujer,1
2017,15491,(12 a 17),Mujer,3
2017,15494,(12 a 17),Mujer,1
2017,15500,(06 a 11),Mujer,2
2017,15500,(12 a 17),Mujer,1
2017,15507,(01 a 05),Mujer,1
2017,15507,(06 a 11),Mujer,1
2017,15516,(06 a 11),Mujer,3
2017,15516,(12 a 17),Mujer,8
2017,15518,(12 a 17),Mujer,1
2017,15531,(06 a 11),Mujer,0
2017,15537,(12 a 17),Mujer,1
2017,15542,(12 a 17),Mujer,2
2017,15572,(01 a 05),Mujer,4
2017,15572,(06 a 11),Mujer,9
2017,15572,(12 a 17),Mujer,14
2017,15580,(12 a 17),Mujer,1
2017,15600,(12 a 17),Mujer,3
2017,15632,(01 a 05),Mujer,1
2017,15632,(06 a 11),Mujer,3
2017,15632,(12 a 17),Mujer,1
2017,15646,(01 a 05),Mujer,2
2017,15646,(06 a 11),Mujer,3
2017,15646,(12 a 17),Mujer,6
2017,15660,(06 a 11),Mujer,1
2017,15664,(12 a 17),Mujer,4
2017,15667,(06 a 11),Mujer,1
2017,15667,(12 a 17),Mujer,2
2017,15676,(01 a 05),Mujer,1
2017,15681,(06 a 11),Mujer,1
2017,15681,(12 a 17),Mujer,2
2017,15686,(06 a 11),Mujer,1
2017,15686,(12 a 17),Mujer,4
2017,15690,(12 a 17),Mujer,1
2017,15693,(01 a 05),Mujer,1
2017,15693,(06 a 11),Mujer,2
2017,15693,(12 a 17),Mujer,4
2017,15740,(06 a 11),Mujer,2
2017,15755,(06 a 11),Mujer,0
2017,15755,(12 a 17),Mujer,2
2017,15757,(06 a 11),Mujer,0
2017,15759,(01 a 05),Mujer,4
2017,15759,(06 a 11),Mujer,6
2017,15759,(12 a 17),Mujer,17
2017,15762,(01 a 05),Mujer,1
2017,15762,(06 a 11),Mujer,0
2017,15762,(12 a 17),Mujer,1
2017,15763,(06 a 11),Mujer,1
2017,15763,(12 a 17),Mujer,0
2017,15764,(01 a 05),Mujer,1
2017,15764,(06 a 11),Mujer,3
2017,15764,(12 a 17),Mujer,1
2017,15776,(06 a 11),Mujer,1
2017,15776,(12 a 17),Mujer,1
2017,15778,(12 a 17),Mujer,1
2017,15798,(06 a 11),Mujer,1
2017,15798,(12 a 17),Mujer,2
2017,15806,(01 a 05),Mujer,2
2017,15806,(06 a 11),Mujer,0
2017,15806,(12 a 17),Mujer,1
2017,15808,(06 a 11),Mujer,0
2017,15808,(12 a 17),Mujer,0
2017,15814,(01 a 05),Mujer,0
2017,15814,(12 a 17),Mujer,1
2017,15816,(12 a 17),Mujer,1
2017,15822,(12 a 17),Mujer,2
2017,15835,(01 a 05),Mujer,0
2017,15837,(01 a 05),Mujer,0
2017,15837,(06 a 11),Mujer,1
2017,15837,(12 a 17),Mujer,3
2017,15839,(06 a 11),Mujer,1
2017,15842,(01 a 05),Mujer,1
2017,15861,(01 a 05),Mujer,1
2017,15861,(06 a 11),Mujer,1
2017,15861,(12 a 17),Mujer,9
2018,15001,(01 a 05),Mujer,18
2018,15001,(06 a 11),Mujer,42
2018,15001,(12 a 17),Mujer,55
2018,15047,(06 a 11),Mujer,1
2018,15047,(12 a 17),Mujer,1
2018,15051,(06 a 11),Mujer,2
2018,15051,(12 a 17),Mujer,4
2018,15087,(06 a 11),Mujer,1
2018,15087,(12 a 17),Mujer,4
2018,15104,(06 a 11),Mujer,3
2018,15106,(12 a 17),Mujer,2
2018,15109,(06 a 11),Mujer,1
2018,15114,(12 a 17),Mujer,1
2018,15131,(12 a 17),Mujer,2
2018,15172,(01 a 05),Mujer,0
2018,15172,(12 a 17),Mujer,1
2018,15176,(01 a 05),Mujer,4
2018,15176,(06 a 11),Mujer,4
2018,15176,(12 a 17),Mujer,14
2018,15183,(06 a 11),Mujer,0
2018,15185,(12 a 17),Mujer,1
2018,15204,(12 a 17),Mujer,2
2018,15212,(12 a 17),Mujer,1
2018,15215,(06 a 11),Mujer,0
2018,15223,(01 a 05),Mujer,1
2018,15223,(06 a 11),Mujer,1
2018,15224,(06 a 11),Mujer,1
2018,15224,(12 a 17),Mujer,2
2018,15236,(06 a 11),Mujer,1
2018,15236,(12 a 17),Mujer,1
2018,15238,(01 a 05),Mujer,11
2018,15238,(06 a 11),Mujer,25
2018,15238,(12 a 17),Mujer,35
2018,15276,(06 a 11),Mujer,2
2018,15276,(12 a 17),Mujer,1
2018,15293,(01 a 05),Mujer,0
2018,15293,(06 a 11),Mujer,2
2018,15293,(12 a 17),Mujer,1
2018,15296,(01 a 05),Mujer,1
2018,15299,(06 a 11),Mujer,6
2018,15299,(12 a 17),Mujer,2
2018,15322,(06 a 11),Mujer,3
2018,15322,(12 a 17),Mujer,1
2018,15325,(12 a 17),Mujer,1
2018,15332,(12 a 17),Mujer,1
2018,15367,(06 a 11),Mujer,2
2018,15367,(12 a 17),Mujer,3
2018,15368,(12 a 17),Mujer,0
2018,15377,(12 a 17),Mujer,1
2018,15407,(01 a 05),Mujer,1
2018,15407,(06 a 11),Mujer,7
2018,15407,(12 a 17),Mujer,7
2018,15466,(01 a 05),Mujer,1
2018,15466,(06 a 11),Mujer,2
2018,15469,(01 a 05),Mujer,0
2018,15469,(06 a 11),Mujer,6
2018,15469,(12 a 17),Mujer,1
2018,15476,(01 a 05),Mujer,1
2018,15476,(06 a 11),Mujer,2
2018,15476,(12 a 17),Mujer,1
2018,15491,(06 a 11),Mujer,3
2018,15491,(12 a 17),Mujer,3
2018,15494,(01 a 05),Mujer,1
2018,15494,(12 a 17),Mujer,1
2018,15500,(06 a 11),Mujer,1
2018,15511,(06 a 11),Mujer,1
2018,15511,(12 a 17),Mujer,1
2018,15514,(01 a 05),Mujer,1
2018,15516,(06 a 11),Mujer,5
2018,15516,(12 a 17),Mujer,4
2018,15531,(12 a 17),Mujer,3
2018,15533,(12 a 17),Mujer,0
2018,15537,(06 a 11),Mujer,1
2018,15537,(12 a 17),Mujer,1
2018,15542,(06 a 11),Mujer,1
2018,15542,(12 a 17),Mujer,1
2018,15550,(12 a 17),Mujer,3
2018,15572,(01 a 05),Mujer,4
2018,15572,(06 a 11),Mujer,10
2018,15572,(12 a 17),Mujer,14
2018,15599,(06 a 11),Mujer,1
