Indicador,geo,Area,Periodo,Valor
Cobertura bruta de educación (media),15832,Tununguá,2014,1.292200
Cobertura bruta de educación (media),15835,Turmequé,2014,1.368400
Cobertura bruta de educación (media),15837,Tuta,2014,1.119200
Cobertura bruta de educación (media),15837,Tutaza,2014,1.346200
Cobertura bruta de educación (media),15842,Úmbita,2014,0.709500
Cobertura bruta de educación (media),15861,Ventaquemada,2014,1.600900
Cobertura bruta de educación (media),15407,Villa De Leyva,2014,0.665000
Cobertura bruta de educación (media),15879,Viracachá,2014,0.558100
Cobertura bruta de educación (media),15897,Zetaquira,2014,1.083900
Cobertura bruta de educación (Básica Primaria),15022,Almeida,2015,0.726700
Cobertura bruta de educación (Básica Primaria),15047,Aquitania,2015,0.945800
Cobertura bruta de educación (Básica Primaria),15051,Arcabuco,2015,0.900200
Cobertura bruta de educación (Básica Primaria),15087,Belén,2015,1.093400
Cobertura bruta de educación (Básica Primaria),15090,Berbeo,2015,0.598300
Cobertura bruta de educación (Básica Primaria),15092,Betéitiva,2015,0.574900
Cobertura bruta de educación (Básica Primaria),15097,Boavita,2015,0.698100
Cobertura bruta de educación (Básica Primaria),15104,Boyacá,2015,0.908700
Cobertura bruta de educación (Básica Primaria),15106,Briceño,2015,0.858900
Cobertura bruta de educación (Básica Primaria),15109,Buenavista,2015,0.711200
Cobertura bruta de educación (Básica Primaria),15114,Busbanzá,2015,0.337000
Cobertura bruta de educación (Básica Primaria),15131,Caldas,2015,0.903000
Cobertura bruta de educación (Básica Primaria),15135,Campohermoso,2015,0.576800
Cobertura bruta de educación (Básica Primaria),15162,Cerinza,2015,0.849800
Cobertura bruta de educación (Básica Primaria),15172,Chinavita,2015,0.831600
Cobertura bruta de educación (Básica Primaria),15176,Chiquinquirá,2015,0.753200
Cobertura bruta de educación (Básica Primaria),15232,Chíquiza,2015,0.859200
Cobertura bruta de educación (Básica Primaria),15180,Chiscas,2015,0.753200
Cobertura bruta de educación (Básica Primaria),15183,Chita,2015,0.900000
Cobertura bruta de educación (Básica Primaria),15185,Chitaraque,2015,1.065300
Cobertura bruta de educación (Básica Primaria),15187,Chivatá,2015,0.359400
Cobertura bruta de educación (Básica Primaria),15236,Chivor,2015,0.683100
Cobertura bruta de educación (Básica Primaria),15189,Ciénega,2015,0.910400
Cobertura bruta de educación (Básica Primaria),15204,Cómbita,2015,0.803600
Cobertura bruta de educación (Básica Primaria),15212,Coper,2015,0.877900
Cobertura bruta de educación (Básica Primaria),15215,Corrales,2015,1.071800
Cobertura bruta de educación (Básica Primaria),15218,Covarachía,2015,0.886300
Cobertura bruta de educación (Básica Primaria),15223,Cubará,2015,0.873900
Cobertura bruta de educación (Básica Primaria),15224,Cucaita,2015,0.702900
Cobertura bruta de educación (Básica Primaria),15226,Cuítiva,2015,0.772500
Cobertura bruta de educación (Básica Primaria),15238,Duitama,2015,0.867400
Cobertura bruta de educación (Básica Primaria),15244,El Cocuy,2015,0.946400
Cobertura bruta de educación (Básica Primaria),15248,El Espino,2015,0.772900
Cobertura bruta de educación (Básica Primaria),15272,Firavitoba,2015,0.682800
Cobertura bruta de educación (Básica Primaria),15276,Floresta,2015,1.035900
Cobertura bruta de educación (Básica Primaria),15293,Gachantivá,2015,0.918400
Cobertura bruta de educación (Básica Primaria),15296,Gámeza,2015,0.728700
Cobertura bruta de educación (Básica Primaria),15299,Garagoa,2015,0.947000
Cobertura bruta de educación (Básica Primaria),15317,Guacamayas,2015,1.006500
Cobertura bruta de educación (Básica Primaria),15322,Guateque,2015,0.816100
Cobertura bruta de educación (Básica Primaria),15325,Guayatá,2015,0.384100
Cobertura bruta de educación (Básica Primaria),15325,Guicán,2015,0.828600
Cobertura bruta de educación (Básica Primaria),15362,Iza,2015,0.764700
Cobertura bruta de educación (Básica Primaria),15367,Jenesano,2015,1.005800
Cobertura bruta de educación (Básica Primaria),15368,Jericó,2015,0.984200
Cobertura bruta de educación (Básica Primaria),15380,La Capilla,2015,0.927900
Cobertura bruta de educación (Básica Primaria),15403,La Uvita,2015,0.624200
Cobertura bruta de educación (Básica Primaria),15401,La Victoria,2015,0.666700
Cobertura bruta de educación (Básica Primaria),15377,Labranzagrande,2015,0.750000
Cobertura bruta de educación (Básica Primaria),15425,Macanal,2015,0.671200
Cobertura bruta de educación (Básica Primaria),15442,Maripí,2015,0.793100
Cobertura bruta de educación (Básica Primaria),15455,Miraflores,2015,0.927300
Cobertura bruta de educación (Básica Primaria),15464,Mongua,2015,0.746200
Cobertura bruta de educación (Básica Primaria),15466,Monguí,2015,1.060700
Cobertura bruta de educación (Básica Primaria),15469,Moniquirá,2015,0.557600
Cobertura bruta de educación (Básica Primaria),15476,Motavita,2015,0.892400
Cobertura bruta de educación (Básica Primaria),15480,Muzo,2015,0.720100
Cobertura bruta de educación (Básica Primaria),15491,Nobsa,2015,0.744000
Cobertura bruta de educación (Básica Primaria),15494,Nuevo Colón,2015,0.643600
Cobertura bruta de educación (Básica Primaria),15500,Oicatá,2015,0.637100
Cobertura bruta de educación (Básica Primaria),15507,Otanche,2015,0.900000
Cobertura bruta de educación (Básica Primaria),15511,Pachavita,2015,0.856200
Cobertura bruta de educación (Básica Primaria),15514,Páez,2015,1.056900
Cobertura bruta de educación (Básica Primaria),15516,Paipa,2015,1.365700
Cobertura bruta de educación (Básica Primaria),15518,Pajarito,2015,1.285700
Cobertura bruta de educación (Básica Primaria),15522,Panqueba,2015,0.642200
Cobertura bruta de educación (Básica Primaria),15531,Pauna,2015,1.291500
Cobertura bruta de educación (Básica Primaria),15533,Paya,2015,0.767100
Cobertura bruta de educación (Básica Primaria),15537,Paz De Río,2015,0.876200
Cobertura bruta de educación (Básica Primaria),15542,Pesca,2015,1.491900
Cobertura bruta de educación (Básica Primaria),15550,Pisba,2015,1.067200
Cobertura bruta de educación (Básica Primaria),15572,Puerto Boyacá,2015,0.675000
Cobertura bruta de educación (Básica Primaria),15580,Quípama,2015,0.962900
Cobertura bruta de educación (Básica Primaria),15599,Ramiriquí,2015,0.365100
Cobertura bruta de educación (Básica Primaria),15600,Ráquira,2015,0.868300
Cobertura bruta de educación (Básica Primaria),15621,Rondón,2015,0.927800
Cobertura bruta de educación (Básica Primaria),15632,Saboyá,2015,0.893200
Cobertura bruta de educación (Básica Primaria),15638,Sáchica,2015,0.942900
Cobertura bruta de educación (Básica Primaria),15646,Samacá,2015,0.640600
Cobertura bruta de educación (Básica Primaria),15660,San Eduardo,2015,0.746300
Cobertura bruta de educación (Básica Primaria),15664,San José De Pare,2015,1.050800
Cobertura bruta de educación (Básica Primaria),15667,San Luis De Gaceno,2015,0.749300
Cobertura bruta de educación (Básica Primaria),15673,San Mateo,2015,0.709400
Cobertura bruta de educación (Básica Primaria),15676,San Miguel De Sema,2015,0.644000
Cobertura bruta de educación (Básica Primaria),15681,San Pablo De Borbur,2015,0.769800
Cobertura bruta de educación (Básica Primaria),15693,Santa Rosa De Viterbo,2015,0.941800
Cobertura bruta de educación (Básica Primaria),15696,Santa Sofía,2015,0.878500
Cobertura bruta de educación (Básica Primaria),15690,Santa María,2015,1.032800
Cobertura bruta de educación (Básica Primaria),15686,Santana,2015,0.787900
Cobertura bruta de educación (Básica Primaria),15720,Sativanorte,2015,0.840400
Cobertura bruta de educación (Básica Primaria),15723,Sativasur,2015,0.821500
Cobertura bruta de educación (Básica Primaria),15740,Siachoque,2015,1.108800
Cobertura bruta de educación (Básica Primaria),15753,Soatá,2015,1.101600
Cobertura bruta de educación (Básica Primaria),15757,Socha,2015,1.134500
Cobertura bruta de educación (Básica Primaria),15755,Socotá,2015,0.580900
Cobertura bruta de educación (Básica Primaria),15759,Sogamoso,2015,0.923100
Cobertura bruta de educación (Básica Primaria),15761,Somondoco,2015,1.259300
Cobertura bruta de educación (Básica Primaria),15762,Sora,2015,0.826200
Cobertura bruta de educación (Básica Primaria),15764,Soracá,2015,0.591500
Cobertura bruta de educación (Básica Primaria),15763,Sotaquirá,2015,0.820100
Cobertura bruta de educación (Básica Primaria),15774,Susacón,2015,0.787600
Cobertura bruta de educación (Básica Primaria),15776,Sutamarchán,2015,0.866900
Cobertura bruta de educación (Básica Primaria),15778,Sutatenza,2015,0.860400
Cobertura bruta de educación (Básica Primaria),15790,Tasco,2015,0.916800
Cobertura bruta de educación (Básica Primaria),15798,Tenza,2015,0.645800
Cobertura bruta de educación (Básica Primaria),15806,Tibasosa,2015,0.810700
Cobertura bruta de educación (Básica Primaria),15804,Tibaná,2015,0.937300
Cobertura bruta de educación (Básica Primaria),15808,Tinjacá,2015,0.825000
Cobertura bruta de educación (Básica Primaria),15810,Tipacoque,2015,0.881400
Cobertura bruta de educación (Básica Primaria),15814,Toca,2015,0.909600
Cobertura bruta de educación (Básica Primaria),15816,Togüí,2015,1.116200
Cobertura bruta de educación (Básica Primaria),15820,Tópaga,2015,0.763000
Cobertura bruta de educación (Básica Primaria),15822,Tota,2015,1.081900
Cobertura bruta de educación (Básica Primaria),15001,Tunja,2015,0.940500
Cobertura bruta de educación (Básica Primaria),15832,Tununguá,2015,1.171600
Cobertura bruta de educación (Básica Primaria),15835,Turmequé,2015,0.483500
Cobertura bruta de educación (Básica Primaria),15837,Tuta,2015,0.868200
Cobertura bruta de educación (Básica Primaria),15837,Tutaza,2015,0.898900
Cobertura bruta de educación (Básica Primaria),15842,Úmbita,2015,0.741000
Cobertura bruta de educación (Básica Primaria),15861,Ventaquemada,2015,0.950100
Cobertura bruta de educación (Básica Primaria),15022,Almeida,2016,0.678300
Cobertura bruta de educación (Básica Primaria),15047,Aquitania,2016,0.985000
Cobertura bruta de educación (Básica Primaria),15051,Arcabuco,2016,0.896700
Cobertura bruta de educación (Básica Primaria),15087,Belén,2016,1.132800
Cobertura bruta de educación (Básica Primaria),15090,Berbeo,2016,0.572700
Cobertura bruta de educación (Básica Primaria),15092,Betéitiva,2016,0.613100
Cobertura bruta de educación (Básica Primaria),15097,Boavita,2016,0.680600
Cobertura bruta de educación (Básica Primaria),15104,Boyacá,2016,0.986200
Cobertura bruta de educación (Básica Primaria),15106,Briceño,2016,0.851700
Cobertura bruta de educación (Básica Primaria),15109,Buenavista,2016,0.725000
Cobertura bruta de educación (Básica Primaria),15114,Busbanzá,2016,0.375000
Cobertura bruta de educación (Básica Primaria),15131,Caldas,2016,0.811000
Cobertura bruta de educación (Básica Primaria),15135,Campohermoso,2016,0.604700
Cobertura bruta de educación (Básica Primaria),15135,Centro,2016,0.771100
Cobertura bruta de educación (Básica Primaria),15162,Cerinza,2016,0.868900
Cobertura bruta de educación (Básica Primaria),15172,Chinavita,2016,0.801400
Cobertura bruta de educación (Básica Secundaria),15022,Almeida,2015,1.101700
Cobertura bruta de educación (Básica Secundaria),15047,Aquitania,2015,0.964400
Cobertura bruta de educación (Básica Secundaria),15051,Arcabuco,2015,1.247400
Cobertura bruta de educación (Básica Secundaria),15087,Belén,2015,1.247100
Cobertura bruta de educación (Básica Secundaria),15090,Berbeo,2015,0.636400
Cobertura bruta de educación (Básica Secundaria),15092,Betéitiva,2015,0.678600
Cobertura bruta de educación (Básica Secundaria),15097,Boavita,2015,1.031500
Cobertura bruta de educación (Básica Secundaria),15104,Boyacá,2015,0.921600
Cobertura bruta de educación (Básica Secundaria),15106,Briceño,2015,0.877600
Cobertura bruta de educación (Básica Secundaria),15109,Buenavista,2015,0.890600
Cobertura bruta de educación (Básica Secundaria),15114,Busbanzá,2015,0.441600
Cobertura bruta de educación (Básica Secundaria),15131,Caldas,2015,0.979900
Cobertura bruta de educación (Básica Secundaria),15135,Campohermoso,2015,0.610400
Cobertura bruta de educación (Básica Secundaria),15162,Cerinza,2015,0.908000
Cobertura bruta de educación (Básica Secundaria),15172,Chinavita,2015,1.067800
Cobertura bruta de educación (Básica Secundaria),15176,Chiquinquirá,2015,0.997400
Cobertura bruta de educación (Básica Secundaria),15232,Chíquiza,2015,0.744300
Cobertura bruta de educación (Básica Secundaria),15180,Chiscas,2015,0.772700
Cobertura bruta de educación (Básica Secundaria),15183,Chita,2015,0.847000
Cobertura bruta de educación (Básica Secundaria),15185,Chitaraque,2015,0.923800
Cobertura bruta de educación (Básica Secundaria),15187,Chivatá,2015,0.360900
Cobertura bruta de educación (Básica Secundaria),15236,Chivor,2015,1.218500
Cobertura bruta de educación (Básica Secundaria),15189,Ciénega,2015,1.090400
Cobertura bruta de educación (Básica Secundaria),15204,Cómbita,2015,0.831600
Cobertura bruta de educación (Básica Secundaria),15212,Coper,2015,0.968200
Cobertura bruta de educación (Básica Secundaria),15215,Corrales,2015,0.960500
Cobertura bruta de educación (Básica Secundaria),15218,Covarachía,2015,0.851500
Cobertura bruta de educación (Básica Secundaria),15223,Cubará,2015,0.580700
Cobertura bruta de educación (Básica Secundaria),15224,Cucaita,2015,0.815000
Cobertura bruta de educación (Básica Secundaria),15226,Cuítiva,2015,1.000000
Cobertura bruta de educación (Básica Secundaria),15238,Duitama,2015,0.741500
Cobertura bruta de educación (Básica Secundaria),15244,El Cocuy,2015,0.741500
Cobertura bruta de educación (Básica Secundaria),15248,El Espino,2015,1.033300
Cobertura bruta de educación (Básica Secundaria),15272,Firavitoba,2015,0.790900
Cobertura bruta de educación (Básica Secundaria),15276,Floresta,2015,0.729600
Cobertura bruta de educación (Básica Secundaria),15293,Gachantivá,2015,1.276900
Cobertura bruta de educación (Básica Secundaria),15296,Gámeza,2015,0.787000
Cobertura bruta de educación (Básica Secundaria),15299,Garagoa,2015,0.872300
Cobertura bruta de educación (Básica Secundaria),15317,Guacamayas,2015,1.000000
Cobertura bruta de educación (Básica Secundaria),15322,Guateque,2015,1.197800
Cobertura bruta de educación (Básica Secundaria),15325,Guayatá,2015,0.803000
Cobertura bruta de educación (Básica Secundaria),15325,Guicán,2015,0.340100
Cobertura bruta de educación (Básica Secundaria),15362,Iza,2015,0.615400
Cobertura bruta de educación (Básica Secundaria),15367,Jenesano,2015,0.919000
Cobertura bruta de educación (Básica Secundaria),15368,Jericó,2015,0.735700
Cobertura bruta de educación (Básica Secundaria),15380,La Capilla,2015,1.110400
Cobertura bruta de educación (Básica Secundaria),15403,La Uvita,2015,1.250000
Cobertura bruta de educación (Básica Secundaria),15401,La Victoria,2015,0.834600
Cobertura bruta de educación (Básica Secundaria),15377,Labranzagrande,2015,0.570000
Cobertura bruta de educación (Básica Secundaria),15425,Macanal,2015,0.820400
Cobertura bruta de educación (Básica Secundaria),15442,Maripí,2015,0.808600
Cobertura bruta de educación (Básica Secundaria),15455,Miraflores,2015,0.927100
Cobertura bruta de educación (Básica Secundaria),15464,Mongua,2015,0.774700
Cobertura bruta de educación (Básica Secundaria),15466,Monguí,2015,0.958200
Cobertura bruta de educación (Básica Secundaria),15469,Moniquirá,2015,1.095400
Cobertura bruta de educación (Básica Secundaria),15476,Motavita,2015,0.640500
Cobertura bruta de educación (Básica Secundaria),15480,Muzo,2015,1.010500
Cobertura bruta de educación (Básica Secundaria),15491,Nobsa,2015,0.789400
Cobertura bruta de educación (Básica Secundaria),15494,Nuevo Colón,2015,0.683900
Cobertura bruta de educación (Básica Secundaria),15500,Oicatá,2015,0.694900
Cobertura bruta de educación (Básica Secundaria),15507,Otanche,2015,0.699100
Cobertura bruta de educación (Básica Secundaria),15511,Pachavita,2015,0.790700
Cobertura bruta de educación (Básica Secundaria),15514,Páez,2015,0.830600
Cobertura bruta de educación (Básica Secundaria),15516,Paipa,2015,1.166000
Cobertura bruta de educación (Básica Secundaria),15518,Pajarito,2015,1.818200
Cobertura bruta de educación (Básica Secundaria),15522,Panqueba,2015,1.789500
Cobertura bruta de educación (Básica Secundaria),15531,Pauna,2015,0.794800
Cobertura bruta de educación (Básica Secundaria),15533,Paya,2015,1.493300
Cobertura bruta de educación (Básica Secundaria),15537,Paz De Río,2015,0.887100
Cobertura bruta de educación (Básica Secundaria),15542,Pesca,2015,0.777600
Cobertura bruta de educación (Básica Secundaria),15550,Pisba,2015,1.250000
Cobertura bruta de educación (Básica Secundaria),15572,Puerto Boyacá,2015,1.003100
Cobertura bruta de educación (Básica Secundaria),15580,Quípama,2015,0.810100
Cobertura bruta de educación (Básica Secundaria),15599,Ramiriquí,2015,1.058300
Cobertura bruta de educación (Básica Secundaria),15600,Ráquira,2015,0.258100
Cobertura bruta de educación (Básica Secundaria),15621,Rondón,2015,0.975100
Cobertura bruta de educación (Básica Secundaria),15632,Saboyá,2015,1.023500
Cobertura bruta de educación (Básica Secundaria),15638,Sáchica,2015,0.802400
Cobertura bruta de educación (Básica Secundaria),15646,Samacá,2015,0.811000
Cobertura bruta de educación (Básica Secundaria),15660,San Eduardo,2015,0.866200
Cobertura bruta de educación (Básica Secundaria),15664,San José De Pare,2015,0.765600
Cobertura bruta de educación (Básica Secundaria),15667,San Luis De Gaceno,2015,1.156400
Cobertura bruta de educación (Básica Secundaria),15673,San Mateo,2015,1.025500
Cobertura bruta de educación (Básica Secundaria),15676,San Miguel De Sema,2015,0.738900
Cobertura bruta de educación (Básica Secundaria),15681,San Pablo De Borbur,2015,0.692700
Cobertura bruta de educación (Básica Secundaria),15693,Santa Rosa De Viterbo,2015,0.927300
Cobertura bruta de educación (Básica Secundaria),15696,Santa Sofía,2015,1.280000
Cobertura bruta de educación (Básica Secundaria),15690,Santa María,2015,0.886700
Cobertura bruta de educación (Básica Secundaria),15686,Santana,2015,0.961600
Cobertura bruta de educación (Básica Secundaria),15720,Sativanorte,2015,0.773000
Cobertura bruta de educación (Básica Secundaria),15723,Sativasur,2015,1.329100
Cobertura bruta de educación (Básica Secundaria),15740,Siachoque,2015,0.994600
Cobertura bruta de educación (Básica Secundaria),15753,Soatá,2015,1.382700
Cobertura bruta de educación (Básica Secundaria),15757,Socha,2015,1.080400
Cobertura bruta de educación (Básica Secundaria),15755,Socotá,2015,0.863700
Cobertura bruta de educación (Básica Secundaria),15759,Sogamoso,2015,0.920300
Cobertura bruta de educación (Básica Secundaria),15761,Somondoco,2015,1.044400
Cobertura bruta de educación (Básica Secundaria),15762,Sora,2015,0.920300
Cobertura bruta de educación (Básica Secundaria),15764,Soracá,2015,1.410700
Cobertura bruta de educación (Básica Secundaria),15763,Sotaquirá,2015,0.808400
Cobertura bruta de educación (Básica Secundaria),15774,Susacón,2015,0.699200
Cobertura bruta de educación (Básica Secundaria),15776,Sutamarchán,2015,0.857500
Cobertura bruta de educación (Básica Secundaria),15778,Sutatenza,2015,0.909100
Cobertura bruta de educación (Básica Secundaria),15790,Tasco,2015,0.838200
Cobertura bruta de educación (Básica Secundaria),15798,Tenza,2015,0.946800
Cobertura bruta de educación (Básica Secundaria),15806,Tibasosa,2015,0.699200
Cobertura bruta de educación (Básica Secundaria),15804,Tibaná,2015,0.898500
Cobertura bruta de educación (Básica Secundaria),15808,Tinjacá,2015,0.797500
Cobertura bruta de educación (Básica Secundaria),15810,Tipacoque,2015,1.223700
Cobertura bruta de educación (Básica Secundaria),15814,Toca,2015,0.845700
Cobertura bruta de educación (Básica Secundaria),15816,Togüí,2015,0.806800
Cobertura bruta de educación (Básica Secundaria),15820,Tópaga,2015,1.101400
Cobertura bruta de educación (Básica Secundaria),15822,Tota,2015,0.986600
Cobertura bruta de educación (Básica Secundaria),15001,Tunja,2015,1.103800
Cobertura bruta de educación (Básica Secundaria),15832,Tununguá,2015,0.744700
Cobertura bruta de educación (Básica Secundaria),15835,Turmequé,2015,1.345100
Cobertura bruta de educación (Básica Secundaria),15837,Tuta,2015,1.103800
Cobertura bruta de educación (Básica Secundaria),15837,Tutaza,2015,1.690900
Cobertura bruta de educación (Básica Secundaria),15842,Úmbita,2015,0.593700
Cobertura bruta de educación (Básica Secundaria),15861,Ventaquemada,2015,1.168300
Cobertura bruta de educación (Básica Secundaria),15407,Villa De Leyva,2016,0.994000
Cobertura bruta de educación (Básica Secundaria),15879,Viracachá,2016,0.819300
Cobertura bruta de educación (Básica Secundaria),15897,Zetaquira,2016,1.250800
Cobertura bruta de educación (Básica Secundaria),15135,Centro,2016,0.784400
Cobertura bruta de educación (Básica Secundaria),15332,Gutierrez,2016,1.142900
Cobertura bruta de educación (Básica Secundaria),15377,Lengupá,2016,0.996100
Cobertura bruta de educación (Básica Secundaria),15380,La Libertad,2016,0.672000
Cobertura bruta de educación (Básica Secundaria),15442,Márquez,2016,1.057900
Cobertura bruta de educación (Básica Secundaria),15480,Neira,2016,1.093300
Cobertura bruta de educación (Básica Secundaria),15491,Norte,2016,0.920800
Cobertura bruta de educación (Básica Secundaria),15494,Occidente,2016,0.759700
Cobertura bruta de educación (Básica Secundaria),15500,Oriente,2016,1.285700
Cobertura bruta de educación (Básica Secundaria),15600,Ricaurte,2016,0.935800
Cobertura bruta de educación (Básica Secundaria),15763,Sugamuxi,2016,1.312600
Cobertura bruta de educación (Básica Secundaria),15822,Tundama,2016,1.122300
Cobertura bruta de educación (Básica Secundaria),15842,Valderrama,2016,0.943000
Cobertura bruta de educación (Básica Primaria),15176,Chiquinquirá,2016,0.841000
Cobertura bruta de educación (Básica Primaria),15232,Chíquiza,2016,0.764200
Cobertura bruta de educación (Básica Primaria),15180,Chiscas,2016,0.764200
Cobertura bruta de educación (Básica Primaria),15183,Chita,2016,0.924600
Cobertura bruta de educación (Básica Primaria),15185,Chitaraque,2016,1.024700
Cobertura bruta de educación (Básica Primaria),15187,Chivatá,2016,0.354000
Cobertura bruta de educación (Básica Primaria),15236,Chivor,2016,0.757100
Cobertura bruta de educación (Básica Primaria),15189,Ciénega,2016,0.961400
Cobertura bruta de educación (Básica Primaria),15204,Cómbita,2016,0.846900
Cobertura bruta de educación (Básica Primaria),15212,Coper,2016,0.798800
Cobertura bruta de educación (Básica Primaria),15215,Corrales,2016,1.139700
Cobertura bruta de educación (Básica Primaria),15218,Covarachía,2016,0.836700
Cobertura bruta de educación (Básica Primaria),15223,Cubará,2016,0.888600
Cobertura bruta de educación (Básica Primaria),15224,Cucaita,2016,0.700800
Cobertura bruta de educación (Básica Primaria),15226,Cuítiva,2016,0.822100
Cobertura bruta de educación (Básica Primaria),15244,El Cocuy,2016,0.879200
Cobertura bruta de educación (Básica Primaria),15248,El Espino,2016,0.899100
Cobertura bruta de educación (Básica Primaria),15272,Firavitoba,2016,0.756900
Cobertura bruta de educación (Básica Primaria),15276,Floresta,2016,0.644600
Cobertura bruta de educación (Básica Primaria),15293,Gachantivá,2016,1.107900
Cobertura bruta de educación (Básica Primaria),15296,Gámeza,2016,0.947100
Cobertura bruta de educación (Básica Primaria),15299,Garagoa,2016,0.739900
Cobertura bruta de educación (Básica Primaria),15317,Guacamayas,2016,0.900000
Cobertura bruta de educación (Básica Primaria),15322,Guateque,2016,1.022700
Cobertura bruta de educación (Básica Primaria),15325,Guayatá,2016,0.816300
Cobertura bruta de educación (Básica Primaria),15325,Guicán,2016,0.400000
Cobertura bruta de educación (Básica Primaria),15332,Gutierrez,2016,0.984500
Cobertura bruta de educación (Básica Primaria),15362,Iza,2016,0.837200
Cobertura bruta de educación (Básica Primaria),15367,Jenesano,2016,0.752500
Cobertura bruta de educación (Básica Primaria),15368,Jericó,2016,1.020800
Cobertura bruta de educación (Básica Primaria),15380,La Capilla,2016,0.962200
Cobertura bruta de educación (Básica Primaria),15380,La Libertad,2016,0.616500
Cobertura bruta de educación (Básica Primaria),15403,La Uvita,2016,0.994900
Cobertura bruta de educación (Básica Primaria),15401,La Victoria,2016,0.596200
Cobertura bruta de educación (Básica Primaria),15377,Labranzagrande,2016,0.681900
Cobertura bruta de educación (Básica Primaria),15377,Lengupá,2016,0.819900
Cobertura bruta de educación (Básica Primaria),15425,Macanal,2016,0.736500
Cobertura bruta de educación (Básica Primaria),15442,Maripí,2016,0.609800
Cobertura bruta de educación (Básica Primaria),15442,Márquez,2016,0.954800
Cobertura bruta de educación (Básica Primaria),15455,Miraflores,2016,0.800800
Cobertura bruta de educación (Básica Primaria),15464,Mongua,2016,0.907200
Cobertura bruta de educación (Básica Primaria),15466,Monguí,2016,0.791800
Cobertura bruta de educación (Básica Primaria),15469,Moniquirá,2016,1.019600
Cobertura bruta de educación (Básica Primaria),15476,Motavita,2016,0.555100
Cobertura bruta de educación (Básica Primaria),15480,Muzo,2016,1.002300
Cobertura bruta de educación (Básica Primaria),15480,Neira,2016,0.869200
Cobertura bruta de educación (Básica Primaria),15491,Nobsa,2016,0.753400
Cobertura bruta de educación (Básica Primaria),15491,Norte,2016,0.976000
Cobertura bruta de educación (Básica Primaria),15494,Nuevo Colón,2016,0.723700
Cobertura bruta de educación (Básica Primaria),15494,Occidente,2016,0.766800
Cobertura bruta de educación (Básica Primaria),15500,Oicatá,2016,0.597200
Cobertura bruta de educación (Básica Primaria),15500,Oriente,2016,0.880400
Cobertura bruta de educación (Básica Primaria),15507,Otanche,2016,0.606000
Cobertura bruta de educación (Básica Primaria),15511,Pachavita,2016,0.827600
Cobertura bruta de educación (Básica Primaria),15514,Páez,2016,0.856200
Cobertura bruta de educación (Básica Primaria),15516,Paipa,2016,1.017300
Cobertura bruta de educación (Básica Primaria),15518,Pajarito,2016,1.257800
Cobertura bruta de educación (Básica Primaria),15522,Panqueba,2016,1.235800
Cobertura bruta de educación (Básica Primaria),15531,Pauna,2016,0.630400
Cobertura bruta de educación (Básica Primaria),15533,Paya,2016,1.209200
Cobertura bruta de educación (Básica Primaria),15537,Paz De Río,2016,0.770100
Cobertura bruta de educación (Básica Primaria),15542,Pesca,2016,0.873600
Cobertura bruta de educación (Básica Primaria),15550,Pisba,2016,1.349600
Cobertura bruta de educación (Básica Primaria),15572,Puerto Boyacá,2016,1.048000
Cobertura bruta de educación (Básica Primaria),15580,Quípama,2016,0.689100
Cobertura bruta de educación (Básica Primaria),15599,Ramiriquí,2016,0.965100
Cobertura bruta de educación (Básica Primaria),15600,Ráquira,2016,0.359200
Cobertura bruta de educación (Básica Primaria),15600,Ricaurte,2016,0.813100
Cobertura bruta de educación (Básica Primaria),15621,Rondón,2016,0.802500
Cobertura bruta de educación (Básica Primaria),15632,Saboyá,2016,0.867900
Cobertura bruta de educación (Básica Primaria),15638,Sáchica,2016,0.908200
Cobertura bruta de educación (Básica Primaria),15646,Samacá,2016,0.938700
Cobertura bruta de educación (Básica Primaria),15660,San Eduardo,2016,0.709000
Cobertura bruta de educación (Básica Primaria),15664,San José De Pare,2016,0.771100
Cobertura bruta de educación (Básica Primaria),15667,San Luis De Gaceno,2016,0.984500
Cobertura bruta de educación (Básica Primaria),15673,San Mateo,2016,0.819900
Cobertura bruta de educación (Básica Primaria),15676,San Miguel De Sema,2016,0.760500
Cobertura bruta de educación (Básica Primaria),15681,San Pablo De Borbur,2016,0.616500
Cobertura bruta de educación (Básica Primaria),15690,Santa María,2016,0.775300
Cobertura bruta de educación (Básica Primaria),15693,Santa Rosa De Viterbo,2016,0.954800
Cobertura bruta de educación (Básica Primaria),15696,Santa Sofía,2016,0.869200
Cobertura bruta de educación (Básica Primaria),15686,Santana,2016,0.976000
Cobertura bruta de educación (Básica Primaria),15720,Sativanorte,2016,0.766800
Cobertura bruta de educación (Básica Primaria),15723,Sativasur,2016,0.880400
Cobertura bruta de educación (Básica Primaria),15740,Siachoque,2016,0.813100
Cobertura bruta de educación (Básica Primaria),15753,Soatá,2016,1.156300
Cobertura bruta de educación (Básica Primaria),15757,Socha,2016,1.084400
Cobertura bruta de educación (Básica Primaria),15755,Socotá,2016,1.121300
Cobertura bruta de educación (Básica Primaria),15761,Somondoco,2016,0.577400
Cobertura bruta de educación (Básica Primaria),15762,Sora,2016,0.869600
Cobertura bruta de educación (Básica Primaria),15764,Soracá,2016,1.238100
Cobertura bruta de educación (Básica Primaria),15763,Sotaquirá,2016,0.845400
Cobertura bruta de educación (Básica Primaria),15763,Sugamuxi,2016,1.156300
Cobertura bruta de educación (Básica Primaria),15774,Susacón,2016,0.601400
