geo,Año,Rango de edad,Sexo,Casos
15176,2020,Adolescencia,MASCULINO,1
15176,2020,Adultez,MASCULINO,1
15176,2020,Juventud,MASCULINO,1
15176,2020,Primera infancia,MASCULINO,1
15176,2020,Vejez,FEMENINO,2
15176,2021,Adultez,MASCULINO,4
15176,2021,Juventud,MASCULINO,6
15176,2021,Vejez,MASCULINO,2
15176,2022,Adultez,MASCULINO,8
15176,2022,Juventud,MASCULINO,3
15176,2022,Vejez,FEMENINO,1
15176,2022,Vejez,MASCULINO,1
15176,2023,Adultez,FEMENINO,2
15176,2023,Adultez,MASCULINO,5
15176,2023,Juventud,MASCULINO,2
15176,2023,Vejez,MASCULINO,2
15176,2024,Adultez,MASCULINO,2
15176,2024,Juventud,MASCULINO,3
15176,2024,Primera infancia,FEMENINO,1
15176,2024,Vejez,FEMENINO,1
15176,2024,Vejez,MASCULINO,1
15238,2020,Adolescencia,MASCULINO,2
15238,2020,Adultez,FEMENINO,3
15238,2020,Adultez,MASCULINO,22
15238,2020,Infancia,MASCULINO,1
15238,2020,Juventud,FEMENINO,2
15238,2020,Juventud,MASCULINO,9
15238,2020,Vejez,FEMENINO,1
15238,2020,Vejez,MASCULINO,4
15238,2021,Adolescencia,MASCULINO,3
15238,2021,Adultez,FEMENINO,1
15238,2021,Adultez,MASCULINO,19
15238,2021,Infancia,MASCULINO,1
15238,2021,Juventud,FEMENINO,1
15238,2021,Juventud,MASCULINO,10
15238,2021,Vejez,FEMENINO,2
15238,2021,Vejez,MASCULINO,9
15238,2022,Adolescencia,MASCULINO,1
15238,2022,Adultez,FEMENINO,3
15238,2022,Adultez,MASCULINO,20
15238,2022,Juventud,FEMENINO,2
15238,2022,Juventud,MASCULINO,13
15238,2022,Vejez,FEMENINO,4
15238,2022,Vejez,MASCULINO,6
15238,2023,Adolescencia,FEMENINO,1
15238,2023,Adultez,FEMENINO,2
15238,2023,Adultez,MASCULINO,16
15238,2023,Juventud,FEMENINO,2
15238,2023,Juventud,MASCULINO,13
15238,2023,Primera infancia,MASCULINO,2
15238,2023,Vejez,FEMENINO,2
15238,2023,Vejez,MASCULINO,8
15238,2024,Adolescencia,FEMENINO,1
15238,2024,Adultez,FEMENINO,2
15238,2024,Adultez,MASCULINO,16
15238,2024,Juventud,FEMENINO,4
15238,2024,Juventud,MASCULINO,12
15238,2024,Vejez,FEMENINO,1
15238,2024,Vejez,MASCULINO,3
15244,2023,Adultez,MASCULINO,1
15244,2024,Adolescencia,MASCULINO,1
15299,2020,Adolescencia,FEMENINO,2
15299,2020,Adolescencia,MASCULINO,1
15299,2020,Adultez,MASCULINO,1
15299,2020,Juventud,MASCULINO,1
15299,2020,Vejez,FEMENINO,2
15299,2021,Adolescencia,MASCULINO,1
15299,2021,Adultez,MASCULINO,4
15299,2021,Juventud,FEMENINO,1
15299,2021,Juventud,MASCULINO,2
15299,2022,Adultez,FEMENINO,1
15299,2022,Adultez,MASCULINO,3
15299,2022,Juventud,MASCULINO,1
15299,2023,Adultez,MASCULINO,2
15299,2023,Juventud,MASCULINO,1
15299,2023,Vejez,MASCULINO,1
15299,2024,Adultez,MASCULINO,5
15299,2024,Juventud,MASCULINO,1
15299,2024,Primera infancia,MASCULINO,1
15299,2024,Vejez,MASCULINO,1
15332,2020,Adultez,MASCULINO,1
15332,2021,Adultez,FEMENINO,1
15507,2024,Adultez,MASCULINO,1
15507,2024,Juventud,MASCULINO,1
15531,2020,Adultez,MASCULINO,1
15531,2024,Vejez,MASCULINO,1
15580,2020,Adultez,FEMENINO,1
15580,2024,Adultez,MASCULINO,1
15580,2024,Vejez,MASCULINO,1
15667,2024,Adultez,MASCULINO,1
15673,2021,Adultez,MASCULINO,1
15681,2022,Adultez,MASCULINO,1
15681,2024,Juventud,MASCULINO,1
15753,2020,Juventud,MASCULINO,1
15753,2020,Vejez,MASCULINO,1
15753,2022,Adultez,MASCULINO,1
15753,2022,Vejez,MASCULINO,1
15753,2023,Adolescencia,FEMENINO,1
15753,2023,Adultez,FEMENINO,1
15753,2023,Adultez,MASCULINO,2
15753,2023,Vejez,MASCULINO,2
15753,2024,Adultez,FEMENINO,1
15753,2024,Juventud,MASCULINO,1
15753,2024,Vejez,MASCULINO,1
15759,2020,Adolescencia,MASCULINO,1
15759,2020,Adultez,FEMENINO,1
15759,2020,Adultez,MASCULINO,12
15759,2020,Infancia,FEMENINO,1
15759,2020,Juventud,FEMENINO,2
15759,2020,Juventud,MASCULINO,7
15759,2020,Vejez,MASCULINO,2
15759,2021,Adolescencia,MASCULINO,1
15759,2021,Adultez,FEMENINO,5
15759,2021,Adultez,MASCULINO,20
15759,2021,Juventud,FEMENINO,3
15759,2021,Juventud,MASCULINO,10
15759,2021,Vejez,FEMENINO,1
15759,2021,Vejez,MASCULINO,4
15759,2022,Adolescencia,FEMENINO,1
15759,2022,Adolescencia,MASCULINO,1
15759,2022,Adultez,FEMENINO,3
15759,2022,Adultez,MASCULINO,9
15759,2022,Juventud,FEMENINO,3
15759,2022,Juventud,MASCULINO,12
15759,2022,Primera infancia,MASCULINO,1
15759,2022,Vejez,FEMENINO,3
15759,2022,Vejez,MASCULINO,7
15759,2023,Adolescencia,MASCULINO,3
15759,2023,Adultez,FEMENINO,1
15759,2023,Adultez,MASCULINO,12
15759,2023,Juventud,MASCULINO,10
15759,2023,Vejez,FEMENINO,1
15759,2023,Vejez,MASCULINO,3
15759,2024,Adolescencia,MASCULINO,1
15759,2024,Adultez,FEMENINO,2
15759,2024,Adultez,MASCULINO,7
15759,2024,Juventud,FEMENINO,2
15759,2024,Juventud,MASCULINO,8
15759,2024,Vejez,FEMENINO,1
15759,2024,Vejez,MASCULINO,3
15810,2021,Adultez,MASCULINO,1
