geo,Año,Rango de edad,Sexo,Casos
15377,2020,Adultez,Hombre,2
15377,2020,Adultez,Mujer,1
15377,2020,Juventud,Hombre,1
15407,2023,Adultez,Hombre,4
15407,2023,Adultez,Mujer,2
15407,2023,Juventud,Mujer,1
15407,2024,Adultez,Hombre,1
15407,2024,Adultez,Mujer,1
15425,2022,Adultez,Mujer,1
15425,2023,Adultez,Mujer,1
15455,2020,Juventud,Hombre,2
15507,2021,Adultez,Hombre,3
15507,2021,Adultez,Mujer,1
15514,2021,Adultez,Mujer,1
15514,2022,Adultez,Hombre,1
15514,2022,Adultez,Mujer,1
15516,2020,Adultez,Hombre,1
15516,2020,Adultez,Mujer,1
15516,2021,Adultez,Mujer,2
15516,2021,Juventud,Hombre,2
15516,2021,Juventud,Mujer,3
15516,2022,Adultez,Hombre,2
15516,2022,Adultez,Mujer,6
15516,2022,Juventud,Hombre,1
15516,2022,Juventud,Mujer,1
15542,2022,Adultez,Hombre,2
15542,2022,Adultez,Mujer,1
15542,2022,Juventud,Mujer,1
15542,2023,Adultez,Mujer,1
15542,2023,Juventud,Mujer,1
15599,2023,Adultez,Hombre,4
15599,2023,Adultez,Mujer,1
15599,2023,Juventud,Hombre,1
15599,2024,Juventud,Hombre,1
15599,2024,Juventud,Mujer,1
15632,2022,Adultez,Hombre,1
15632,2023,Adultez,Mujer,2
15646,2023,Adultez,Hombre,1
15646,2023,Adultez,Mujer,2
15646,2023,Juventud,Mujer,4
15646,2024,Adultez,Hombre,3
15646,2024,Adultez,Mujer,1
15664,2021,Adultez,Hombre,2
15664,2021,Adultez,Mujer,1
15664,2021,Juventud,Hombre,1
15664,2022,Adultez,Hombre,2
15664,2022,Adultez,Mujer,1
15667,2020,Adultez,Mujer,1
15667,2020,Juventud,Hombre,1
15667,2020,Juventud,Mujer,1
15681,2020,Juventud,Mujer,1
15686,2020,Juventud,Hombre,1
15753,2022,Adultez,Mujer,1
15753,2023,Adultez,Mujer,1
15753,2024,Adultez,Hombre,1
15755,2020,Juventud,Mujer,3
15755,2021,Adultez,Hombre,1
15759,2020,Adultez,Hombre,25
15759,2020,Adultez,Mujer,32
15759,2020,Juventud,Hombre,11
15759,2020,Juventud,Mujer,13
15759,2021,Adultez,Hombre,21
15759,2021,Adultez,Mujer,26
15759,2021,Juventud,Hombre,4
15759,2021,Juventud,Mujer,14
15759,2022,Adultez,Hombre,35
15759,2022,Adultez,Mujer,44
15759,2022,Juventud,Hombre,8
15759,2022,Juventud,Mujer,18
15759,2023,Adultez,Hombre,45
15759,2023,Adultez,Mujer,43
15759,2023,Juventud,Hombre,9
15759,2023,Juventud,Mujer,19
15759,2024,Adultez,Hombre,18
15759,2024,Adultez,Mujer,37
15759,2024,Juventud,Hombre,7
15759,2024,Juventud,Mujer,10
15761,2024,Adultez,Mujer,1
15763,2020,Adultez,Mujer,1
15764,2020,Juventud,Mujer,1
15764,2021,Adultez,Mujer,2
15764,2022,Adultez,Mujer,1
15764,2023,Adultez,Mujer,1
15764,2024,Juventud,Mujer,1
15814,2021,Juventud,Mujer,1
15814,2022,Adultez,Hombre,1
15814,2022,Juventud,Hombre,1
15814,2022,Juventud,Mujer,1
15816,2020,Adultez,Mujer,1
15879,2021,Adultez,Hombre,1
15879,2021,Adultez,Mujer,2
15879,2021,Juventud,Hombre,1
