geo,Año,Desagregación,Producción
15293,2020,Tomate de árbol,255.000000
15296,2020,Uchuva,20.800000
15299,2020,Aguacate demás variedades,12.000000
15299,2020,Arándano,4.200000
15299,2020,Lulo,136.000000
15299,2020,Maracuyá,30.000000
15299,2020,Mora,32.000000
15299,2020,Plátano consumo interno,115.500000
15299,2020,Tomate de árbol,40.500000
15317,2020,Naranja demás variedades,48.000000
15322,2020,Aguacate Hass,0.000000
15322,2020,Frambuesa,10.000000
15322,2020,Gulupa o cholupa,5.000000
15322,2020,Limón Tahití,0.000000
15322,2020,Maracuyá,40.000000
15322,2020,Papaya demás variedades,0.000000
15325,2020,Aguacate Hass,0.000000
15325,2020,Granadilla,0.000000
15325,2020,Gulupa o cholupa,20.000000
15325,2020,Lulo,24.000000
15325,2020,Mora,25.500000
15325,2020,Pitahaya,9.000000
15325,2020,Plátano consumo interno,533.600000
15325,2020,Tomate de árbol,50.000000
15325,2020,Uchuva,28.000000
15362,2020,Higo,44.620000
15362,2020,Uchuva,120.000000
15367,2020,Aguacate Hass,30.000000
15367,2020,Ciruela,450.000000
15367,2020,Curuba,470.000000
15367,2020,Durazno o Albaricoque,315.000000
15367,2020,Feijoa,545.000000
15367,2020,Granadilla,16.000000
15367,2020,Gulupa o cholupa,26.000000
15367,2020,Lulo,48.000000
15367,2020,Manzana,300.000000
15367,2020,Mora,360.000000
15367,2020,Pera,7450.000000
15367,2020,Tomate de árbol,512.500000
15367,2020,Uchuva,90.000000
15368,2020,Brevo,96.000000
15377,2020,Aguacate demás variedades,47.000000
15377,2020,Banano consumo interno,153.000000
15377,2020,Guanábana,71.000000
15377,2020,Lulo,140.000000
15377,2020,Naranja demás variedades,415.000000
15377,2020,Plátano consumo interno,248.000000
15380,2020,Aguacate Hass,0.000000
15380,2020,Granadilla,0.000000
15380,2020,Gulupa o cholupa,0.000000
15380,2020,Mora,95.760000
15380,2020,Tomate de árbol,947.640000
15401,2020,Aguacate demás variedades,39.200000
15401,2020,Guanábana,10.000000
15401,2020,Plátano consumo interno,72.000000
15401,2020,Otros cítricos,171.000000
15403,2020,Brevo,2.000000
15403,2020,Ciruela,1.000000
15403,2020,Durazno o Albaricoque,225.000000
15403,2020,Mora,12.000000
15403,2020,Tomate de árbol,40.000000
15403,2020,Otros cítricos,24.000000
15407,2020,Brevo,0.000000
15407,2020,Mora,84.000000
15407,2020,Otros caducifolios,176.000000
15425,2020,Aguacate Hass,0.000000
15425,2020,Granadilla,10.800000
15425,2020,Gulupa o cholupa,0.000000
15425,2020,Lulo,754.000000
15425,2020,Mora,7.600000
15442,2020,Aguacate Hass,150.000000
15442,2020,Aguacate Papelillo,156.000000
15442,2020,Aguacate demás variedades,50.000000
15442,2020,Arándano,19.500000
15442,2020,Chontaduro,0.000000
15442,2020,Guanábana,8.000000
15442,2020,Guayaba,90.000000
15442,2020,Gulupa o cholupa,77.000000
15442,2020,Maracuyá,3.400000
15442,2020,Papayuela -Babaco,10.830000
15442,2020,Plátano consumo interno,880.000000
15442,2020,Otros cítricos,3211.600000
15455,2020,Aguacate Hass,10.000000
15455,2020,Chamba,60.000000
15455,2020,Durazno o Albaricoque,15.000000
15455,2020,Granadilla,105.000000
15455,2020,Guanábana,24.000000
15455,2020,Gulupa o cholupa,360.000000
15455,2020,Lulo,374.000000
15455,2020,Maracuyá,38.400000
15455,2020,Mora,21.000000
15455,2020,Pitahaya,2352.000000
15455,2020,Plátano consumo interno,300.000000
15455,2020,Tomate de árbol,0.000000
15464,2020,Uchuva,0.000000
15466,2020,Fresa,12.000000
15466,2020,Mora,25.000000
15466,2020,Tomate de árbol,5.000000
15466,2020,Uchuva,5.000000
15466,2020,Otros caducifolios,20.000000
15469,2020,Banano consumo interno,1296.000000
15469,2020,Guayaba,744.000000
15469,2020,Lulo,396.000000
15469,2020,Mandarina demás variedades,432.000000
15469,2020,Mora,328.000000
15469,2020,Naranja demás variedades,2200.000000
15469,2020,Plátano consumo interno,4585.000000
15476,2020,Fresa,12.000000
15476,2020,Uchuva,0.000000
15480,2020,Aguacate demás variedades,128.000000
15480,2020,Guanábana,24.000000
15480,2020,Mandarina demás variedades,160.000000
15480,2020,Maracuyá,0.000000
15480,2020,Naranja demás variedades,820.000000
15480,2020,Plátano consumo interno,630.000000
15491,2020,Brevo,90.000000
15491,2020,Feijoa,21.000000
15491,2020,Tomate de árbol,20.000000
15491,2020,Uva,30.000000
15494,2020,Ciruela,5400.000000
15494,2020,Curuba,1050.000000
15494,2020,Durazno o Albaricoque,297.500000
15494,2020,Feijoa,130.000000
15494,2020,Manzana,399.000000
15494,2020,Pera,8292.000000
15494,2020,Tomate de árbol,108.000000
15494,2020,Uchuva,78.000000
15500,2020,Arándano,0.000000
15500,2020,Durazno o Albaricoque,100.000000
15500,2020,Feijoa,3.000000
15500,2020,Fresa,576.000000
15500,2020,Higo,4.000000
15500,2020,Manzana,775.000000
15507,2020,Aguacate demás variedades,1491.000000
15507,2020,Limón Tahití,40.000000
15507,2020,Mandarina demás variedades,66.000000
15507,2020,Naranja demás variedades,156.000000
15507,2020,Plátano consumo interno,1445.000000
15511,2020,Aguacate Hass,0.000000
15511,2020,Aguacate demás variedades,1.000000
15511,2020,Banano consumo interno,161.000000
15511,2020,Lulo,24.000000
15511,2020,Mora,30.000000
15511,2020,Tomate de árbol,110.000000
15514,2020,Aguacate demás variedades,42.000000
15514,2020,Borojó,16.000000
15514,2020,Limón Mandarino,44.000000
15514,2020,Limón Tahití,0.000000
15514,2020,Lulo,60.000000
15514,2020,Naranja demás variedades,30.000000
15514,2020,Pitahaya,190.000000
15514,2020,Plátano consumo interno,460.000000
15514,2020,Zapote,66.000000
15516,2020,Ciruela,64.640000
15516,2020,Durazno o Albaricoque,435.760000
15516,2020,Mora,810.480000
15516,2020,Tomate de árbol,121.900000
15518,2020,Aguacate demás variedades,131.250000
15518,2020,Lulo,630.000000
15518,2020,Naranja demás variedades,392.000000
15518,2020,Plátano consumo interno,208.000000
15518,2020,Zapote,70.000000
15522,2020,Aguacate demás variedades,4.000000
15522,2020,Granadilla,0.000000
15522,2020,Lulo,4.000000
15522,2020,Mora,0.000000
15522,2020,Tomate de árbol,0.000000
15531,2020,Aguacate demás variedades,1000.000000
15531,2020,Guanábana,800.000000
15531,2020,Guayaba,1500.000000
15531,2020,Gulupa o cholupa,36.000000
15531,2020,Limón demás variedades,500.000000
15531,2020,Lulo,378.000000
15531,2020,Mandarina demás variedades,2300.000000
15531,2020,Mora,60.000000
15531,2020,Naranja demás variedades,3570.000000
15531,2020,Papaya demás variedades,30.000000
15531,2020,Piña demás variedades,10.000000
15531,2020,Pitahaya,0.500000
15531,2020,Plátano consumo interno,743.000000
15531,2020,Tomate de árbol,30.000000
15533,2020,Aguacate demás variedades,4.000000
15533,2020,Guanábana,0.000000
15533,2020,Guayaba,2.000000
15533,2020,Mandarina demás variedades,16.000000
15533,2020,Mango demás variedades,15.000000
15533,2020,Naranja demás variedades,4.000000
15533,2020,Plátano consumo interno,58.000000
15533,2020,Zapote,4.000000
15537,2020,Frambuesa,0.570000
15537,2020,Fresa,4.000000
15537,2020,Higo,2.000000
15537,2020,Lulo,0.000000
15537,2020,Mora,3.000000
15537,2020,Tomate de árbol,3.000000
15537,2020,Uva,0.330000
15542,2020,Higo,8.500000
15550,2020,Guanábana,30.000000
15550,2020,Lulo,11.250000
15550,2020,Plátano consumo interno,274.500000
15572,2020,Aguacate demás variedades,88.000000
15572,2020,Limón demás variedades,0.000000
15572,2020,Papaya demás variedades,176.000000
15572,2020,Piña demás variedades,0.000000
15572,2020,Plátano consumo interno,2496.000000
15580,2020,Aguacate Papelillo,1690.000000
15580,2020,Aguacate demás variedades,150.000000
15580,2020,Guanábana,720.000000
15580,2020,Limón demás variedades,150.000000
15580,2020,Plátano consumo interno,2167.000000
15599,2020,Durazno o Albaricoque,45.000000
15599,2020,Granadilla,0.000000
15599,2020,Gulupa o cholupa,28.000000
15599,2020,Lulo,133.000000
15599,2020,Mora,345.000000
15599,2020,Tomate de árbol,1440.000000
15599,2020,Uchuva,640.000000
15600,2020,Agraz - Mortiño,582.000000
15600,2020,Curuba,6.000000
15600,2020,Durazno o Albaricoque,60.000000
15600,2020,Feijoa,8.000000
15600,2020,Guayaba,28.000000
15600,2020,Gulupa o cholupa,8.000000
15600,2020,Lulo,37.000000
15600,2020,Mora,37.000000
15600,2020,Tomate de árbol,62.000000
15600,2020,Uchuva,6.000000
15621,2020,Aguacate demás variedades,3.000000
15621,2020,Banano consumo interno,6.000000
15621,2020,Granadilla,40.000000
15621,2020,Gulupa o cholupa,164.000000
15621,2020,Limón Tahití,4.000000
15621,2020,Lulo,260.000000
15621,2020,Mora,98.600000
15621,2020,Piña demás variedades,1.000000
15621,2020,Pitahaya,7.000000
15621,2020,Plátano consumo interno,220.000000
15621,2020,Tomate de árbol,136.000000
15621,2020,Uchuva,0.000000
15621,2020,Otros cítricos,6.300000
15632,2020,Curuba,126.000000
15632,2020,Mora,8325.000000
15632,2020,Tomate de árbol,1800.000000
15646,2020,Durazno o Albaricoque,0.000000
15646,2020,Fresa,4.000000
15646,2020,Granadilla,0.000000
15660,2020,Granadilla,108.000000
15660,2020,Guanábana,9.000000
15660,2020,Gulupa o cholupa,20.000000
15660,2020,Lulo,420.000000
15660,2020,Mora,12.000000
15660,2020,Pitahaya,60.000000
15660,2020,Tomate de árbol,594.000000
15664,2020,Aguacate demás variedades,0.000000
15664,2020,Feijoa,6.000000
15664,2020,Guanábana,0.750000
15664,2020,Guayaba,6.000000
15664,2020,Lulo,15.000000
15664,2020,Mango demás variedades,10.000000
15664,2020,Plátano consumo interno,330.000000
15664,2020,Zapote,1.000000
15664,2020,Otros cítricos,350.000000
15667,2020,Aguacate demás variedades,9.000000
15667,2020,Arazá,2.000000
15667,2020,Mandarina demás variedades,4.000000
15667,2020,Naranja demás variedades,12.000000
15667,2020,Plátano consumo interno,84.000000
15673,2020,Aguacate demás variedades,8.000000
15673,2020,Chirimoya,137.500000
15673,2020,Durazno o Albaricoque,30.000000
15673,2020,Plátano consumo interno,240.000000
15673,2020,Otros cítricos,405.000000
15676,2020,Agraz - Mortiño,75.000000
15676,2020,Curuba,15.000000
15676,2020,Durazno o Albaricoque,20.000000
15676,2020,Fresa,12.000000
15676,2020,Manzana,10.000000
15676,2020,Mora,24.000000
15681,2020,Aguacate demás variedades,242.000000
15681,2020,Guanábana,59.000000
15681,2020,Guayaba,75.000000
15681,2020,Lulo,92.000000
15681,2020,Maracuyá,0.000000
15681,2020,Mora,4.000000
15681,2020,Papaya demás variedades,52.000000
15681,2020,Pitahaya,58.000000
15681,2020,Plátano consumo interno,620.000000
15681,2020,Otros cítricos,217.000000
15686,2020,Mandarina demás variedades,180.000000
15686,2020,Naranja demás variedades,300.000000
15686,2020,Plátano consumo interno,357.000000
15690,2020,Aguacate demás variedades,0.000000
15690,2020,Arazá,0.000000
15690,2020,Banano consumo interno,54.600000
15690,2020,Borojó,0.000000
15690,2020,Chamba,1.100000
15690,2020,Guayaba,4.100000
15690,2020,Lima,0.000000
15690,2020,Limón demás variedades,0.000000
15690,2020,Mandarina demás variedades,7.800000
15690,2020,Mango demás variedades,3.600000
15690,2020,Naranja Valencia,0.000000
15690,2020,Naranja demás variedades,3.000000
15690,2020,Papaya Hawaiana¬ Maradol¬ Melona¬ Redonda y/o Tainung,0.000000
15690,2020,Plátano consumo interno,139.500000
15690,2020,Zapote,5.000000
15693,2020,Arándano,0.000000
15693,2020,Uchuva,20.000000
15696,2020,Arándano,6.000000
15696,2020,Curuba,70.000000
15696,2020,Durazno o Albaricoque,10.000000
15696,2020,Uchuva,0.000000
15720,2020,Aguacate demás variedades,0.000000
15720,2020,Curuba,0.000000
15720,2020,Guayaba,80.000000
15720,2020,Limón demás variedades,0.000000
15720,2020,Lulo,33.000000
15720,2020,Mandarina demás variedades,7.000000
15720,2020,Mora,0.000000
15720,2020,Naranja demás variedades,50.000000
15720,2020,Plátano consumo interno,64.000000
15720,2020,Uchuva,0.000000
15723,2020,Lulo,0.000000
15740,2020,Curuba,28.000000
15740,2020,Feijoa,20.000000
15740,2020,Fresa,72.000000
15753,2020,Aguacate demás variedades,45.000000
15753,2020,Dátil,42.000000
15753,2020,Durazno o Albaricoque,150.000000
15753,2020,Fresa,36.000000
15753,2020,Granadilla,80.000000
15753,2020,Limón demás variedades,56.000000
15753,2020,Lulo,40.000000
15753,2020,Mandarina demás variedades,270.000000
15753,2020,Mango demás variedades,120.000000
15753,2020,Maracuyá,50.000000
15753,2020,Mora,24.000000
15753,2020,Naranja demás variedades,144.000000
15753,2020,Papaya demás variedades,144.000000
15753,2020,Plátano consumo interno,100.000000
15753,2020,Tomate de árbol,32.000000
15753,2020,Zapote,50.000000
15755,2020,Aguacate demás variedades,10.000000
15755,2020,Guayaba,12.000000
15759,2020,Brevo,0.000000
15759,2020,Ciruela,4.000000
15759,2020,Curuba,2.500000
15759,2020,Durazno o Albaricoque,4.000000
15759,2020,Feijoa,12.000000
15759,2020,Fresa,15.000000
15759,2020,Gulupa o cholupa,0.000000
15759,2020,Higo,0.000000
15759,2020,Manzana,0.000000
15759,2020,Mora,0.500000
15759,2020,Papayuela -Babaco,0.000000
15759,2020,Tomate de árbol,1.500000
15759,2020,Uchuva,1.500000
15761,2020,Banano consumo interno,28.000000
15761,2020,Plátano consumo interno,0.000000
15763,2020,Arándano,312.000000
15763,2020,Ciruela,1680.000000
15763,2020,Durazno o Albaricoque,3480.000000
15763,2020,Mora,182.000000
15764,2020,Tomate de árbol,935.000000
15774,2020,Agraz - Mortiño,4.650000
15774,2020,Arándano,13.600000
15774,2020,Durazno o Albaricoque,196.000000
15774,2020,Feijoa,16.200000
15774,2020,Fresa,152.000000
15774,2020,Lulo,35.000000
15774,2020,Manzana,9.000000
15774,2020,Pera,12.500000
15774,2020,Tomate de árbol,56.000000
15776,2020,Arándano,15.000000
15776,2020,Curuba,1560.000000
15776,2020,Fresa,26.000000
15776,2020,Gulupa o cholupa,1080.000000
15776,2020,Higo,4.200000
15776,2020,Tomate de árbol,522.000000
15778,2020,Aguacate Hass,0.000000
15778,2020,Durazno o Albaricoque,12.000000
15778,2020,Lulo,52.500000
15778,2020,Macadamia,0.000000
15778,2020,Maracuyá,0.000000
15778,2020,Plátano consumo interno,31.500000
15790,2020,Ciruela,1.000000
15790,2020,Durazno o Albaricoque,9.000000
15790,2020,Fresa,5.000000
15790,2020,Manzana,1.000000
15790,2020,Pera,16.000000
15798,2020,Banano consumo interno,34.200000
15798,2020,Gulupa o cholupa,80.000000
15798,2020,Lulo,72.000000
15798,2020,Maracuyá,86.000000
15804,2020,Aguacate Hass,0.000000
15804,2020,Ciruela,2884.000000
15804,2020,Curuba,150.000000
15804,2020,Durazno o Albaricoque,570.000000
15804,2020,Feijoa,408.000000
15804,2020,Lulo,540.000000
15804,2020,Manzana,10480.000000
15804,2020,Pera,12160.000000
15804,2020,Tomate de árbol,1152.000000
15804,2020,Uchuva,434.000000
15806,2020,Durazno o Albaricoque,16.000000
15806,2020,Feijoa,184.000000
15806,2020,Higo,12.000000
15808,2020,Curuba,110.000000
15808,2020,Durazno o Albaricoque,36.800000
15808,2020,Fresa,288.000000
15808,2020,Lulo,6.500000
15808,2020,Mora,15.500000
15808,2020,Tomate de árbol,55.000000
15810,2020,Aguacate demás variedades,0.000000
15810,2020,Durazno o Albaricoque,1168.000000
15810,2020,Mango demás variedades,0.000000
15814,2020,Fresa,950.000000
15814,2020,Mora,192.000000
15816,2020,Aguacate demás variedades,70.000000
15816,2020,Banano consumo interno,584.000000
15816,2020,Lulo,0.000000
15816,2020,Plátano consumo interno,4400.000000
15820,2020,Otros caducifolios,0.000000
15822,2020,Fresa,100.000000
15832,2020,Aguacate demás variedades,828.000000
15832,2020,Arazá,30.000000
15832,2020,Guanábana,5380.000000
15832,2020,Guayaba,5610.000000
15832,2020,Mandarina demás variedades,280.000000
15832,2020,Naranja demás variedades,1100.000000
15832,2020,Pitahaya,33.000000
15832,2020,Plátano consumo interno,522.000000
15835,2020,Ciruela,1573.000000
15835,2020,Curuba,5424.000000
15835,2020,Durazno o Albaricoque,235.000000
15835,2020,Manzana,86.000000
15835,2020,Pera,54.000000
15835,2020,Tomate de árbol,290.000000
15837,2020,Arándano,16.000000
15837,2020,Ciruela,168.000000
15837,2020,Durazno o Albaricoque,468.000000
15837,2020,Fresa,689.000000
15837,2020,Manzana,30.000000
15837,2020,Mora,10.000000
15837,2020,Tomate de árbol,63.000000
15837,2020,Uchuva,48.000000
15839,2020,Brevo,32.220000
15839,2020,Mora,7.000000
15839,2020,Pera,28.000000
15842,2020,Aguacate demás variedades,0.000000
15842,2020,Arándano,16.000000
15842,2020,Ciruela,0.000000
15842,2020,Curuba,1150.000000
15842,2020,Durazno o Albaricoque,53.000000
15842,2020,Fresa,12.000000
15842,2020,Granadilla,16.000000
15842,2020,Lulo,0.000000
15842,2020,Manzana,0.000000
15842,2020,Mora,65.000000
15842,2020,Tomate de árbol,410.000000
15842,2020,Uchuva,434.000000
15861,2020,Arándano,400.000000
15861,2020,Ciruela,30.000000
15861,2020,Mora,156.000000
15861,2020,Tomate de árbol,255.000000
15861,2020,Uchuva,1120.000000
15879,2020,Durazno o Albaricoque,4.000000
15879,2020,Feijoa,16.400000
15879,2020,Fresa,69.200000
15879,2020,Lulo,17.600000
15879,2020,Mora,160.000000
15879,2020,Tomate de árbol,232.770000
15879,2020,Uchuva,148.000000
15897,2020,Aguacate Hass,0.000000
15897,2020,Durazno o Albaricoque,190.000000
15897,2020,Granadilla,80.000000
15897,2020,Gulupa o cholupa,320.000000
15897,2020,Lulo,120.000000
15897,2020,Mora,35.000000
15897,2020,Pitahaya,245.000000
15897,2020,Plátano consumo interno,390.000000
15001,2021,Fresa,2.000000
15022,2021,Granadilla,38.000000
15022,2021,Lulo,144.000000
15047,2021,Fresa,112.500000
15047,2021,Granadilla,35.000000
15047,2021,Guayaba,14.000000
15047,2021,Gulupa o cholupa,30.000000
15047,2021,Limón Mandarino,3.500000
15047,2021,Lulo,0.000000
15047,2021,Mora,0.000000
15047,2021,Tomate de árbol,5.000000
15047,2021,Uchuva,5.000000
15051,2021,Arándano,20.000000
15051,2021,Fresa,300.000000
15051,2021,Gulupa o cholupa,0.000000
15051,2021,Mora,1395.000000
15051,2021,Tomate de árbol,260.000000
15051,2021,Uchuva,156.000000
15087,2021,Ciruela,12.600000
15087,2021,Curuba,7.020000
15087,2021,Durazno o Albaricoque,36.000000
15087,2021,Feijoa,30.000000
15087,2021,Mora,22.000000
15087,2021,Tomate de árbol,18.680000
15087,2021,Uchuva,19.600000
15090,2021,Chamba,16.000000
15090,2021,Maracuyá,75.000000
15090,2021,Pitahaya,67.970000
15090,2021,Plátano consumo interno,30.000000
15092,2021,Durazno o Albaricoque,24.000000
15092,2021,Granadilla,0.000000
15092,2021,Tomate de árbol,0.000000
15092,2021,Uchuva,33.000000
15097,2021,Durazno o Albaricoque,220.000000
15097,2021,Limón Mandarino,2.100000
15097,2021,Limón Tahití,6.030000
15097,2021,Limón demás variedades,18.160000
15097,2021,Mandarina demás variedades,90.100000
15097,2021,Mango demás variedades,45.000000
15097,2021,Naranja Valencia,2.050000
15097,2021,Naranja demás variedades,186.010000
15097,2021,Plátano consumo interno,120.000000
15104,2021,Arándano,1.280000
15104,2021,Mora,153.000000
15104,2021,Tomate de árbol,176.000000
15104,2021,Uchuva,36.000000
15106,2021,Aguacate demás variedades,405.000000
15106,2021,Guanábana,1395.000000
15106,2021,Guayaba,3322.000000
15106,2021,Lulo,455.000000
15106,2021,Mora,351.000000
15106,2021,Naranja demás variedades,602.000000
15106,2021,Plátano consumo interno,188.000000
15109,2021,Aguacate Hass,500.000000
15109,2021,Aguacate Papelillo,150.000000
15109,2021,Guanábana,156.000000
15109,2021,Gulupa o cholupa,480.000000
15109,2021,Mandarina demás variedades,730.000000
15109,2021,Mora,110.000000
15109,2021,Naranja demás variedades,1500.000000
15109,2021,Tomate de árbol,1900.000000
15114,2021,Durazno o Albaricoque,0.000000
15114,2021,Feijoa,0.000000
15114,2021,Higo,0.000000
15131,2021,Curuba,160.000000
15131,2021,Fresa,126.000000
15131,2021,Mora,25.000000
15131,2021,Papayuela -Babaco,285.000000
15131,2021,Tomate de árbol,156.000000
15135,2021,Aguacate Hass,0.000000
15135,2021,Granadilla,15.000000
15135,2021,Mora,1.250000
15135,2021,Plátano consumo interno,1062.000000
15162,2021,Durazno o Albaricoque,20.000000
15162,2021,Manzana,11.320000
15172,2021,Aguacate demás variedades,80.000000
15172,2021,Granadilla,16.000000
15172,2021,Mora,7.000000
15172,2021,Plátano consumo interno,72.000000
15172,2021,Tomate de árbol,24.000000
15176,2021,Curuba,126.000000
15176,2021,Feijoa,28.000000
15176,2021,Fresa,64.000000
15176,2021,Lulo,110.000000
15176,2021,Mora,192.000000
15176,2021,Tomate de árbol,336.000000
15180,2021,Chirimoya,1000.000000
15180,2021,Durazno o Albaricoque,42.000000
15180,2021,Mora,28.000000
15180,2021,Naranja demás variedades,72.000000
15180,2021,Tomate de árbol,20.000000
15183,2021,Brevo,350.000000
15183,2021,Durazno o Albaricoque,45.000000
15183,2021,Mora,20.000000
15183,2021,Tomate de árbol,50.000000
15185,2021,Aguacate Hass,0.810000
15185,2021,Limón Mandarino,11.800000
15185,2021,Limón Tahití,80.000000
15185,2021,Lulo,63.000000
15185,2021,Naranja Valencia,34.200000
15185,2021,Naranja demás variedades,100.500000
15185,2021,Plátano consumo interno,156.500000
15189,2021,Feijoa,525.000000
15189,2021,Lulo,1008.000000
15189,2021,Mora,504.000000
15189,2021,Tomate de árbol,1708.000000
15189,2021,Uchuva,2260.000000
15204,2021,Arándano,0.000000
15204,2021,Ciruela,558.000000
15204,2021,Curuba,320.000000
15204,2021,Durazno o Albaricoque,2460.000000
15204,2021,Feijoa,77.400000
15204,2021,Fresa,120.000000
15204,2021,Mora,690.000000
15204,2021,Tomate de árbol,75.000000
15212,2021,Aguacate demás variedades,2399.460000
15212,2021,Guanábana,205.020000
15212,2021,Limón Mandarino,472.000000
15212,2021,Mandarina Arrayana y/o Oneco,2620.000000
15212,2021,Mangostino,100.000000
15212,2021,Naranja demás variedades,3690.000000
15212,2021,Pitahaya,39.200000
15212,2021,Plátano consumo interno,1350.000000
15215,2021,Arándano,32.000000
15215,2021,Brevo,16.200000
15215,2021,Durazno o Albaricoque,133.750000
15215,2021,Uva,24.000000
15218,2021,Aguacate demás variedades,138.000000
15218,2021,Durazno o Albaricoque,165.000000
15218,2021,Guayaba,0.000000
15218,2021,Limón Mandarino,0.920000
15218,2021,Limón Tahití,10.500000
15218,2021,Limón demás variedades,7.980000
15218,2021,Mandarina demás variedades,29.690000
15218,2021,Mango demás variedades,5.200000
15218,2021,Maracuyá,88.000000
15218,2021,Naranja Valencia,0.610000
15218,2021,Naranja demás variedades,74.300000
15218,2021,Piña demás variedades,490.000000
15218,2021,Uva,25.000000
15223,2021,Limón demás variedades,7.730000
15223,2021,Mandarina demás variedades,0.000000
15223,2021,Naranja demás variedades,1.260000
15223,2021,Plátano consumo interno,528.000000
15224,2021,Durazno o Albaricoque,30.000000
15224,2021,Fresa,6.000000
15226,2021,Fresa,30.400000
15226,2021,Gulupa o cholupa,7.200000
15226,2021,Tomate de árbol,0.000000
15226,2021,Uchuva,80.000000
15236,2021,Aguacate demás variedades,20.800000
15236,2021,Granadilla,13.600000
15236,2021,Plátano consumo interno,72.800000
15238,2021,Arándano,8.000000
15238,2021,Brevo,6.000000
15238,2021,Ciruela,175.000000
15238,2021,Durazno o Albaricoque,150.000000
15238,2021,Feijoa,89.120000
15238,2021,Fresa,11.400000
15238,2021,Gulupa o cholupa,100.000000
15238,2021,Manzana,41.600000
15238,2021,Mora,64.000000
15238,2021,Tomate de árbol,110.000000
15248,2021,Aguacate demás variedades,30.000000
15248,2021,Chirimoya,4.000000
15248,2021,Durazno o Albaricoque,140.000000
15248,2021,Naranja demás variedades,21.000000
15272,2021,Feijoa,2.500000
15272,2021,Gulupa o cholupa,3.000000
15272,2021,Higo,12.500000
15272,2021,Tomate de árbol,1.500000
15272,2021,Uchuva,0.000000
15276,2021,Arándano,0.300000
15276,2021,Uchuva,28.000000
15276,2021,Uva,9.000000
15293,2021,Mora,1340.000000
15293,2021,Tomate de árbol,255.000000
15296,2021,Uchuva,20.800000
15299,2021,Aguacate demás variedades,12.000000
15299,2021,Arándano,4.200000
15299,2021,Lulo,136.000000
15299,2021,Maracuyá,30.000000
15299,2021,Mora,32.000000
15299,2021,Plátano consumo interno,115.000000
15299,2021,Tomate de árbol,40.500000
15317,2021,Naranja demás variedades,54.000000
15322,2021,Aguacate Hass,0.000000
15322,2021,Frambuesa,15.200000
15322,2021,Gulupa o cholupa,11.000000
15322,2021,Limón Tahití,0.000000
15322,2021,Maracuyá,59.500000
15322,2021,Papaya demás variedades,25.000000
15325,2021,Aguacate Hass,40.000000
15325,2021,Granadilla,54.000000
15325,2021,Gulupa o cholupa,20.000000
15325,2021,Lulo,30.000000
15325,2021,Mora,45.000000
15325,2021,Pitahaya,11.400000
15325,2021,Plátano consumo interno,529.000000
15325,2021,Tomate de árbol,77.500000
15325,2021,Uchuva,12.000000
15362,2021,Higo,44.600000
15362,2021,Uchuva,110.000000
15367,2021,Aguacate Hass,0.000000
15367,2021,Ciruela,430.000000
15367,2021,Curuba,510.000000
15367,2021,Durazno o Albaricoque,315.000000
15367,2021,Feijoa,580.000000
15367,2021,Granadilla,40.000000
15367,2021,Gulupa o cholupa,26.000000
15367,2021,Lulo,48.000000
15367,2021,Manzana,290.000000
15367,2021,Mora,440.000000
15367,2021,Pera,7400.000000
15367,2021,Tomate de árbol,537.500000
15367,2021,Uchuva,90.000000
15368,2021,Brevo,110.400000
15368,2021,Lulo,0.000000
15377,2021,Aguacate demás variedades,51.660000
15377,2021,Banano consumo interno,156.000000
15377,2021,Guanábana,73.980000
15377,2021,Lulo,440.000000
15377,2021,Naranja demás variedades,324.660000
15377,2021,Plátano consumo interno,254.700000
15380,2021,Aguacate Hass,1.000000
15380,2021,Granadilla,1.000000
15380,2021,Gulupa o cholupa,1.000000
15380,2021,Mora,107.760000
15380,2021,Tomate de árbol,947.640000
15401,2021,Aguacate demás variedades,33.750000
15401,2021,Guanábana,10.000000
15401,2021,Limón Tahití,38.020000
15401,2021,Plátano consumo interno,104.000000
15403,2021,Brevo,2.160000
15403,2021,Ciruela,1.500000
15403,2021,Durazno o Albaricoque,225.000000
15403,2021,Limón Mandarino,0.040000
15403,2021,Limón Tahití,0.470000
15403,2021,Limón demás variedades,1.100000
15403,2021,Lulo,0.000000
15403,2021,Mandarina demás variedades,1.440000
15403,2021,Mora,2.200000
15403,2021,Naranja Valencia,0.000000
15403,2021,Naranja demás variedades,3.300000
15403,2021,Tomate de árbol,24.000000
15407,2021,Arándano,4.000000
15407,2021,Ciruela,59.770000
15407,2021,Durazno o Albaricoque,45.000000
15407,2021,Manzana,111.650000
15407,2021,Mora,195.000000
15407,2021,Pera,85.200000
15425,2021,Aguacate Hass,14.000000
15425,2021,Granadilla,13.000000
15425,2021,Gulupa o cholupa,83.000000
15425,2021,Lulo,419.050000
15425,2021,Mora,8.000000
15442,2021,Aguacate Hass,180.000000
15442,2021,Aguacate Papelillo,207.000000
15442,2021,Aguacate demás variedades,50.000000
15442,2021,Arándano,7.500000
15442,2021,Chontaduro,4.000000
15442,2021,Guanábana,55.000000
15442,2021,Guayaba,90.000000
15442,2021,Gulupa o cholupa,77.000000
15442,2021,Limón Mandarino,69.980000
15442,2021,Limón Tahití,299.940000
15442,2021,Limón demás variedades,7.990000
15442,2021,Mandarina Arrayana y/o Oneco,700.000000
