geo,Municipio,Desagregación cultivo,Año,Producción(tn)
15236,Chivor,Otras hortalizas,2020,2.000000
15236,Chivor,Otras hortalizas,2020,1.950000
15238,Duitama,Brócoli,2020,150.000000
15238,Duitama,Brócoli,2020,150.000000
15238,Duitama,Tomate Invernadero,2020,267.000000
15238,Duitama,Tomate Invernadero,2020,267.000000
15238,Duitama,Cilantro,2020,192.060000
15238,Duitama,Cilantro,2020,192.060000
15238,Duitama,Espinaca,2020,175.000000
15238,Duitama,Espinaca,2020,175.000000
15238,Duitama,Lechuga,2020,682.400000
15238,Duitama,Lechuga,2020,682.400000
15238,Duitama,Repollo,2020,550.000000
15238,Duitama,Repollo,2020,550.000000
15238,Duitama,Cebolla De Bulbo,2020,970.000000
15238,Duitama,Cebolla De Bulbo,2020,970.000000
15238,Duitama,Zanahoria,2020,25.000000
15238,Duitama,Zanahoria,2020,48.500000
15244,El Cocuy,Cebolla De Bulbo,2020,144.000000
15244,El Cocuy,Cebolla De Bulbo,2020,100.000000
15248,El Espino,Ahuyama,2020,9.000000
15248,El Espino,Ahuyama,2020,9.000000
15248,El Espino,Tomate,2020,102.000000
15248,El Espino,Tomate,2020,300.000000
15248,El Espino,Cebolla De Bulbo,2020,140.000000
15248,El Espino,Cebolla De Bulbo,2020,130.000000
15272,Firavitoba,Pimentón,2020,5.000000
15272,Firavitoba,Tomate,2020,240.000000
15272,Firavitoba,Cebolla De Bulbo,2020,430.000000
15272,Firavitoba,Cebolla De Bulbo,2020,1650.000000
15296,Gámeza,Cebolla De Bulbo,2020,192.000000
15296,Gámeza,Cebolla De Bulbo,2020,120.000000
15299,Garagoa,Ahuyama,2020,17.500000
15299,Garagoa,Ahuyama,2020,15.000000
15299,Garagoa,Guatila,2020,1.000000
15299,Garagoa,Pepino Guiso,2020,16.000000
15299,Garagoa,Pepino Guiso,2020,6.000000
15299,Garagoa,Tomate,2020,16.000000
15299,Garagoa,Tomate,2020,52.500000
15317,Guacamayas,Tomate Invernadero,2020,220.000000
15317,Guacamayas,Tomate Invernadero,2020,240.000000
15317,Guacamayas,Cebolla De Bulbo,2020,44.000000
15317,Guacamayas,Cebolla De Bulbo,2020,48.000000
15322,Guateque,Ahuyama,2020,36.000000
15322,Guateque,Calabacín¬ Calabaza,2020,345.000000
15322,Guateque,Calabacín¬ Calabaza,2020,345.000000
15322,Guateque,Pimentón,2020,8.000000
15322,Guateque,Tomate,2020,87.500000
15322,Guateque,Tomate Invernadero,2020,165.000000
15325,Guayatá,Calabacín¬ Calabaza,2020,1150.000000
15325,Guayatá,Calabacín¬ Calabaza,2020,800.000000
15325,Guayatá,Pepino Guiso,2020,70.000000
15325,Guayatá,Tomate Invernadero,2020,1060.000000
15325,Guayatá,Tomate Invernadero,2020,689.000000
15332,Güicán,Ahuyama,2020,24.000000
15332,Güicán,Ahuyama,2020,42.000000
15332,Güicán,Cebolla De Bulbo,2020,66.000000
15332,Güicán,Cebolla De Bulbo,2020,110.000000
15362,Iza,Cebolla De Bulbo,2020,160.000000
15362,Iza,Cebolla De Bulbo,2020,40.000000
15367,Jenesano,Calabacín¬ Calabaza,2020,80.000000
15367,Jenesano,Calabacín¬ Calabaza,2020,69.000000
15367,Jenesano,Pepino Guiso,2020,24.000000
15367,Jenesano,Pepino Guiso,2020,24.000000
15367,Jenesano,Cilantro,2020,42.000000
15367,Jenesano,Cilantro,2020,30.000000
15367,Jenesano,Zanahoria,2020,120.000000
15367,Jenesano,Zanahoria,2020,100.000000
15368,Jericó,Tomate,2020,16.000000
15368,Jericó,Tomate,2020,16.000000
15368,Jericó,Cebolla De Bulbo,2020,800.000000
15368,Jericó,Cebolla De Bulbo,2020,800.000000
15380,La Capilla,Otras hortalizas,2020,2.000000
15380,La Capilla,Pepino Cohombro,2020,230.000000
15380,La Capilla,Pepino Guiso,2020,160.000000
15380,La Capilla,Pimentón,2020,140.000000
15380,La Capilla,Pimentón,2020,80.000000
15380,La Capilla,Tomate,2020,280.000000
15380,La Capilla,Tomate,2020,250.000000
15380,La Capilla,Tomate Invernadero,2020,1800.000000
15380,La Capilla,Tomate Invernadero,2020,1080.000000
15401,La Victoria,Tomate,2020,8.000000
15401,La Victoria,Tomate,2020,8.000000
15403,La Uvita,Otras hortalizas,2020,11.000000
15403,La Uvita,Otras hortalizas,2020,6.000000
15403,La Uvita,Pimentón,2020,0.500000
15403,La Uvita,Tomate,2020,97.500000
15403,La Uvita,Tomate,2020,48.000000
15403,La Uvita,Cilantro,2020,0.700000
15403,La Uvita,Cilantro,2020,1.000000
15403,La Uvita,Cebolla De Bulbo,2020,30.000000
15403,La Uvita,Cebolla De Rama,2020,10.000000
15407,Villa de Leiva,Otras hortalizas,2020,936.000000
15407,Villa de Leiva,Tomate,2020,48240.000000
15407,Villa de Leiva,Tomate Invernadero,2020,46800.000000
15407,Villa de Leiva,Cebolla De Bulbo,2020,3144.000000
15407,Villa de Leiva,Cebolla De Bulbo,2020,2160.000000
15425,Macanal,Ají,2020,33.600000
15425,Macanal,Pepino Cohombro,2020,20.000000
15425,Macanal,Tomate,2020,252.000000
15442,Maripí,Cebolla De Rama,2020,5.000000
15455,Miraflores,Tomate Invernadero,2020,1980.000000
15455,Miraflores,Tomate Invernadero,2020,1980.000000
15466,Monguí,Otras hortalizas,2020,25.000000
15466,Monguí,Otras hortalizas,2020,20.000000
15466,Monguí,Tomate Invernadero,2020,20.000000
15466,Monguí,Tomate Invernadero,2020,20.000000
15466,Monguí,Lechuga,2020,30.000000
15466,Monguí,Lechuga,2020,30.000000
15466,Monguí,Ajo,2020,7.000000
15466,Monguí,Cebolla De Bulbo,2020,20.000000
15466,Monguí,Cebolla De Bulbo,2020,60.000000
15466,Monguí,Zanahoria,2020,16.000000
15466,Monguí,Zanahoria,2020,10.000000
15469,Moniquirá,Tomate,2020,120.000000
15469,Moniquirá,Tomate,2020,90.000000
15476,Motavita,Cebolla De Bulbo,2020,400.000000
15476,Motavita,Cebolla De Bulbo,2020,252.000000
15476,Motavita,Zanahoria,2020,64.000000
15476,Motavita,Zanahoria,2020,36.000000
15491,Nobsa,Otras hortalizas,2020,297.000000
15491,Nobsa,Otras hortalizas,2020,400.000000
15491,Nobsa,Brócoli,2020,12.000000
15491,Nobsa,Brócoli,2020,8.000000
15491,Nobsa,Tomate,2020,240.000000
15491,Nobsa,Tomate,2020,48.000000
15491,Nobsa,Lechuga,2020,40.000000
15491,Nobsa,Repollo,2020,100.000000
15491,Nobsa,Repollo,2020,112.000000
15491,Nobsa,Cebolla De Bulbo,2020,1530.000000
15491,Nobsa,Cebolla De Bulbo,2020,1540.000000
15491,Nobsa,Remolacha,2020,2.000000
15491,Nobsa,Remolacha,2020,6.000000
15494,Nuevo Colón,Ahuyama,2020,281.120000
15494,Nuevo Colón,Zanahoria,2020,376.000000
15494,Nuevo Colón,Zanahoria,2020,316.050000
15500,Oicatá,Cebolla De Bulbo,2020,480.000000
15500,Oicatá,Cebolla De Bulbo,2020,480.000000
15511,Pachavita,Pepino Guiso,2020,84.000000
15511,Pachavita,Pepino Guiso,2020,70.000000
15511,Pachavita,Pimentón,2020,84.000000
15511,Pachavita,Pimentón,2020,90.000000
15511,Pachavita,Tomate Invernadero,2020,2000.000000
15511,Pachavita,Tomate Invernadero,2020,3000.000000
15514,Páez,Tomate Invernadero,2020,249.000000
15516,Paipa,Lechuga,2020,26.400000
15516,Paipa,Lechuga,2020,81.000000
15516,Paipa,Cebolla De Bulbo,2020,1080.000000
15516,Paipa,Cebolla De Bulbo,2020,409.600000
15518,Pajarito,Ahuyama,2020,16.000000
15522,Panqueba,Ahuyama,2020,360.000000
15522,Panqueba,Ahuyama,2020,216.000000
15522,Panqueba,Pimentón,2020,13.000000
15522,Panqueba,Tomate,2020,189.000000
15522,Panqueba,Tomate,2020,126.000000
15522,Panqueba,Ajo,2020,14.000000
15522,Panqueba,Cebolla De Bulbo,2020,920.000000
15522,Panqueba,Cebolla De Bulbo,2020,820.000000
15537,Paz de Río,Tomate Invernadero,2020,10.000000
15537,Paz de Río,Tomate Invernadero,2020,10.000000
15537,Paz de Río,Cebolla De Bulbo,2020,144.000000
15537,Paz de Río,Cebolla De Bulbo,2020,144.000000
15542,Pesca,Cebolla De Bulbo,2020,1308.000000
15542,Pesca,Cebolla De Bulbo,2020,684.000000
15572,Puerto Boyacá,Ahuyama,2020,152.000000
15572,Puerto Boyacá,Ahuyama,2020,95.000000
15572,Puerto Boyacá,Melón,2020,34.000000
15572,Puerto Boyacá,Melón,2020,40.000000
15572,Puerto Boyacá,Patilla,2020,105.000000
15572,Puerto Boyacá,Patilla,2020,168.000000
15599,Ramiriquí,Ahuyama,2020,162.000000
15599,Ramiriquí,Calabacín¬ Calabaza,2020,840.000000
15599,Ramiriquí,Pepino Guiso,2020,360.000000
15599,Ramiriquí,Pepino Guiso,2020,240.000000
15599,Ramiriquí,Cilantro,2020,342.000000
15600,Ráquira,Pepino Cohombro,2020,43.000000
15600,Ráquira,Pepino Guiso,2020,40.000000
15600,Ráquira,Pimentón,2020,33.000000
15600,Ráquira,Pimentón,2020,30.100000
15600,Ráquira,Tomate,2020,1200.000000
15600,Ráquira,Tomate,2020,930.000000
15600,Ráquira,Cebolla De Bulbo,2020,1491.000000
15600,Ráquira,Cebolla De Bulbo,2020,1458.000000
15600,Ráquira,Zanahoria,2020,42.000000
15600,Ráquira,Zanahoria,2020,40.000000
15621,Rondón,Tomate Invernadero,2020,200.000000
15621,Rondón,Tomate Invernadero,2020,160.000000
15632,Saboyá,Lechuga,2020,688.000000
15632,Saboyá,Lechuga,2020,880.000000
15638,Sáchica,Tomate Invernadero,2020,7380.000000
15638,Sáchica,Tomate Invernadero,2020,4284.000000
15638,Sáchica,Cebolla De Bulbo,2020,1500.000000
15638,Sáchica,Cebolla De Bulbo,2020,1600.000000
15646,Samacá,Otras hortalizas,2020,18.000000
15646,Samacá,Tomate,2020,220.000000
15646,Samacá,Tomate,2020,286.000000
15646,Samacá,Lechuga,2020,99.000000
15646,Samacá,Lechuga,2020,45.000000
15646,Samacá,Cebolla De Bulbo,2020,7480.000000
15646,Samacá,Cebolla De Bulbo,2020,8800.000000
15646,Samacá,Remolacha,2020,275.000000
15646,Samacá,Remolacha,2020,325.000000
15646,Samacá,Zanahoria,2020,4050.000000
15646,Samacá,Zanahoria,2020,2430.000000
15660,San Eduardo,Tomate Invernadero,2020,72.000000
15660,San Eduardo,Tomate Invernadero,2020,72.000000
15664,San José de Pare,Tomate Invernadero,2020,25.000000
15664,San José de Pare,Tomate Invernadero,2020,25.000000
15673,San Mateo,Tomate,2020,350.000000
15673,San Mateo,Tomate,2020,300.000000
15673,San Mateo,Cebolla De Bulbo,2020,24.000000
15673,San Mateo,Cebolla De Bulbo,2020,12.000000
15676,San Miguel de Sema,Cebolla De Bulbo,2020,150.000000
15676,San Miguel de Sema,Cebolla De Bulbo,2020,200.000000
15690,Santa María,Otras hortalizas,2020,5.500000
15690,Santa María,Otras hortalizas,2020,16.500000
15690,Santa María,Ahuyama,2020,8.000000
15690,Santa María,Ahuyama,2020,40.000000
15690,Santa María,Guatila,2020,9.000000
15690,Santa María,Guatila,2020,6.000000
15693,Santa Rosa de Viterbo,Cilantro,2020,42.000000
15693,Santa Rosa de Viterbo,Cilantro,2020,40.000000
15693,Santa Rosa de Viterbo,Lechuga,2020,10.000000
15693,Santa Rosa de Viterbo,Lechuga,2020,12.000000
15693,Santa Rosa de Viterbo,Repollo,2020,102.000000
15693,Santa Rosa de Viterbo,Repollo,2020,136.000000
15693,Santa Rosa de Viterbo,Cebolla De Bulbo,2020,360.000000
15693,Santa Rosa de Viterbo,Cebolla De Bulbo,2020,324.000000
15693,Santa Rosa de Viterbo,Remolacha,2020,78.000000
15693,Santa Rosa de Viterbo,Remolacha,2020,65.000000
15693,Santa Rosa de Viterbo,Zanahoria,2020,104.000000
15693,Santa Rosa de Viterbo,Zanahoria,2020,117.000000
15696,Santa Sofía,Tomate Invernadero,2020,6000.000000
15696,Santa Sofía,Tomate Invernadero,2020,4950.000000
15720,Sativanorte,Otras hortalizas,2020,9.000000
15720,Sativanorte,Otras hortalizas,2020,4.500000
15720,Sativanorte,Ahuyama,2020,4.000000
15720,Sativanorte,Ahuyama,2020,27.000000
15720,Sativanorte,Tomate,2020,30.000000
15720,Sativanorte,Tomate,2020,30.000000
15740,Siachoque,Otras hortalizas,2020,75.000000
15740,Siachoque,Otras hortalizas,2020,10.000000
15740,Siachoque,Cebolla De Bulbo,2020,11200.000000
15740,Siachoque,Cebolla De Bulbo,2020,8750.000000
15740,Siachoque,Zanahoria,2020,168.000000
15740,Siachoque,Zanahoria,2020,125.000000
15753,Soatá,Tomate,2020,560.000000
15753,Soatá,Tomate,2020,300.000000
15753,Soatá,Cebolla De Bulbo,2020,144.000000
15753,Soatá,Cebolla De Bulbo,2020,128.000000
15755,Socotá,Cebolla De Bulbo,2020,735.000000
15755,Socotá,Cebolla De Bulbo,2020,210.000000
15757,Socha,Tomate,2020,85.000000
15757,Socha,Tomate,2020,80.000000
15757,Socha,Cebolla De Bulbo,2020,150.000000
15757,Socha,Cebolla De Bulbo,2020,120.000000
15759,Sogamoso,Otras hortalizas,2020,25.000000
15759,Sogamoso,Otras hortalizas,2020,24.000000
15759,Sogamoso,Tomate Invernadero,2020,225.000000
15759,Sogamoso,Lechuga,2020,60.000000
15759,Sogamoso,Lechuga,2020,75.000000
15759,Sogamoso,Cebolla De Bulbo,2020,552.000000
15759,Sogamoso,Cebolla De Bulbo,2020,312.000000
15759,Sogamoso,Cebolla De Rama,2020,468.000000
15759,Sogamoso,Cebolla De Rama,2020,288.000000
15761,Somondoco,Tomate,2020,54.000000
15761,Somondoco,Tomate,2020,50.000000
15762,Sora,Tomate Invernadero,2020,60.000000
15762,Sora,Tomate Invernadero,2020,60.000000
15762,Sora,Lechuga,2020,60.000000
15762,Sora,Lechuga,2020,48.000000
15762,Sora,Cebolla De Bulbo,2020,1560.000000
15762,Sora,Cebolla De Bulbo,2020,1260.000000
15762,Sora,Remolacha,2020,100.000000
15762,Sora,Remolacha,2020,220.000000
15764,Soracá,Lechuga,2020,20.000000
15764,Soracá,Lechuga,2020,20.000000
15764,Soracá,Cebolla De Bulbo,2020,172.000000
15764,Soracá,Cebolla De Bulbo,2020,129.000000
15764,Soracá,Zanahoria,2020,4336.500000
15764,Soracá,Zanahoria,2020,3687.500000
15776,Sutamarchán,Tomate Invernadero,2020,8540.000000
15776,Sutamarchán,Tomate Invernadero,2020,5600.000000
15776,Sutamarchán,Cebolla De Bulbo,2020,1100.000000
15776,Sutamarchán,Cebolla De Bulbo,2020,1140.000000
15778,Sutatenza,Ahuyama,2020,28.000000
15778,Sutatenza,Ahuyama,2020,36.000000
15778,Sutatenza,Pepino Cohombro,2020,28.800000
15778,Sutatenza,Pepino Cohombro,2020,42.000000
15778,Sutatenza,Pepino Guiso,2020,22.500000
15778,Sutatenza,Pimentón,2020,14.000000
15778,Sutatenza,Pimentón,2020,20.000000
15778,Sutatenza,Tomate Invernadero,2020,110.000000
15778,Sutatenza,Tomate Invernadero,2020,220.000000
15798,Tenza,Ahuyama,2020,28.000000
15798,Tenza,Ahuyama,2020,13.500000
15798,Tenza,Pepino Cohombro,2020,34.000000
15798,Tenza,Pepino Cohombro,2020,33.000000
15798,Tenza,Pepino Guiso,2020,261.000000
15798,Tenza,Pepino Guiso,2020,143.000000
15798,Tenza,Pimentón,2020,190.000000
15798,Tenza,Pimentón,2020,133.000000
15798,Tenza,Tomate,2020,140.000000
15798,Tenza,Tomate,2020,182.000000
15798,Tenza,Tomate Invernadero,2020,1230.000000
15798,Tenza,Tomate Invernadero,2020,1190.000000
15804,Tibaná,Pepino Guiso,2020,90.000000
15806,Tibasosa,Otras hortalizas,2020,90.000000
15806,Tibasosa,Otras hortalizas,2020,72.000000
15806,Tibasosa,Tomate Invernadero,2020,2023.000000
15806,Tibasosa,Tomate Invernadero,2020,2142.000000
15806,Tibasosa,Cebolla De Bulbo,2020,3060.000000
15806,Tibasosa,Cebolla De Bulbo,2020,5600.000000
15808,Tinjacá,Ahuyama,2020,1.000000
15808,Tinjacá,Pimentón,2020,48.000000
15808,Tinjacá,Pimentón,2020,33.000000
15808,Tinjacá,Tomate Invernadero,2020,1620.000000
15808,Tinjacá,Tomate Invernadero,2020,1740.000000
15808,Tinjacá,Cebolla De Bulbo,2020,252.000000
15808,Tinjacá,Cebolla De Bulbo,2020,63.000000
15810,Tipacoque,Melón,2020,200.000000
15810,Tipacoque,Melón,2020,300.000000
15810,Tipacoque,Pimentón,2020,300.000000
15810,Tipacoque,Pimentón,2020,250.000000
15810,Tipacoque,Tomate,2020,30.000000
15810,Tipacoque,Tomate,2020,25.000000
15810,Tipacoque,Tomate Invernadero,2020,300.000000
15810,Tipacoque,Tomate Invernadero,2020,300.000000
15814,Toca,Cebolla De Bulbo,2020,18000.000000
15814,Toca,Cebolla De Bulbo,2020,11020.000000
15816,Togüí,Tomate,2020,14.000000
15816,Togüí,Tomate,2020,40.000000
15820,Tópaga,Tomate Invernadero,2020,480.000000
15820,Tópaga,Tomate Invernadero,2020,720.000000
15820,Tópaga,Cebolla De Bulbo,2020,320.000000
15820,Tópaga,Cebolla De Bulbo,2020,135.000000
15822,Tota,Cebolla De Bulbo,2020,68.000000
15822,Tota,Cebolla De Bulbo,2020,119.000000
15822,Tota,Zanahoria,2020,200.000000
15822,Tota,Zanahoria,2020,250.000000
15822,Tota,Cebolla De Rama,2020,1350.000000
15822,Tota,Cebolla De Rama,2020,1350.000000
15835,Turmequé,Tomate Invernadero,2020,800.000000
15835,Turmequé,Tomate Invernadero,2020,560.000000
15835,Turmequé,Cebolla De Bulbo,2020,300.000000
15835,Turmequé,Cebolla De Bulbo,2020,115.000000
15835,Turmequé,Zanahoria,2020,60.000000
15835,Turmequé,Zanahoria,2020,120.000000
15837,Tuta,Cebolla De Bulbo,2020,2000.000000
15837,Tuta,Cebolla De Bulbo,2020,1000.000000
15839,Tutazá,Otras hortalizas,2020,80.000000
15839,Tutazá,Otras hortalizas,2020,74.000000
15839,Tutazá,Zanahoria,2020,280.000000
15839,Tutazá,Zanahoria,2020,200.000000
15842,Úmbita,Zanahoria,2020,26.000000
15861,Ventaquemada,Otras hortalizas,2020,60.000000
15861,Ventaquemada,Otras hortalizas,2020,50.000000
15861,Ventaquemada,Cebolla De Bulbo,2020,880.000000
15861,Ventaquemada,Cebolla De Bulbo,2020,600.000000
15861,Ventaquemada,Zanahoria,2020,21250.000000
15861,Ventaquemada,Zanahoria,2020,16250.000000
15879,Viracachá,Ahuyama,2020,7.000000
15879,Viracachá,Cilantro,2020,7.300000
15879,Viracachá,Cilantro,2020,8.400000
15879,Viracachá,Zanahoria,2020,102.000000
15879,Viracachá,Zanahoria,2020,18.100000
15897,Zetaquirá,Tomate Invernadero,2020,240.000000
15897,Zetaquirá,Tomate Invernadero,2020,240.000000
15001,Tunja,Cebolla De Bulbo,2021,2000.000000
15001,Tunja,Cebolla De Bulbo,2021,1600.000000
15001,Tunja,Zanahoria,2021,4500.000000
15001,Tunja,Zanahoria,2021,4200.000000
15022,Almeida,Calabacín¬ Calabaza,2021,180.000000
15022,Almeida,Guatila,2021,13.000000
15022,Almeida,Guatila,2021,5.000000
15022,Almeida,Pepino Guiso,2021,84.000000
15022,Almeida,Tomate Invernadero,2021,136.000000
15022,Almeida,Tomate Invernadero,2021,68.000000
15047,Aquitania,Cebolla De Rama,2021,57000.000000
15047,Aquitania,Cebolla De Rama,2021,60000.000000
15051,Arcabuco,Zanahoria,2021,44.000000
15051,Arcabuco,Zanahoria,2021,40.000000
15087,Belén,Otras hortalizas,2021,76.000000
15087,Belén,Otras hortalizas,2021,100.000000
15087,Belén,Ajo,2021,35.100000
15087,Belén,Ajo,2021,52.000000
15087,Belén,Cebolla De Bulbo,2021,55.500000
15087,Belén,Cebolla De Bulbo,2021,94.000000
15087,Belén,Zanahoria,2021,760.000000
15087,Belén,Zanahoria,2021,768.820000
15090,Berbeo,Tomate Invernadero,2021,480.000000
15090,Berbeo,Tomate Invernadero,2021,400.000000
15092,Betéitiva,Tomate Invernadero,2021,22.000000
15092,Betéitiva,Cebolla De Bulbo,2021,125.000000
15092,Betéitiva,Cebolla De Bulbo,2021,27.000000
15097,Boavita,Tomate,2021,299.000000
15097,Boavita,Tomate,2021,450.000000
15097,Boavita,Tomate Invernadero,2021,360.000000
15097,Boavita,Tomate Invernadero,2021,180.000000
15104,Boyacá,Pepino Guiso,2021,8.000000
15104,Boyacá,Cebolla De Bulbo,2021,75.000000
15104,Boyacá,Zanahoria,2021,3300.000000
15104,Boyacá,Zanahoria,2021,3450.000000
15109,Buenavista,Tomate Invernadero,2021,720.000000
15109,Buenavista,Tomate Invernadero,2021,640.000000
15114,Busbanzá,Otras hortalizas,2021,2.500000
15114,Busbanzá,Otras hortalizas,2021,1.750000
15114,Busbanzá,Ahuyama,2021,4.500000
15131,Caldas,Zanahoria,2021,1196.000000
15131,Caldas,Zanahoria,2021,1330.000000
15162,Cerinza,Otras hortalizas,2021,28.000000
15162,Cerinza,Otras hortalizas,2021,30.000000
15162,Cerinza,Cebolla De Bulbo,2021,210.000000
15162,Cerinza,Zanahoria,2021,60.000000
15162,Cerinza,Zanahoria,2021,64.000000
15172,Chinavita,Pepino Guiso,2021,66.000000
15172,Chinavita,Pepino Guiso,2021,110.000000
15172,Chinavita,Pimentón,2021,1.500000
15180,Chiscas,Cebolla De Bulbo,2021,240.000000
15180,Chiscas,Cebolla De Bulbo,2021,600.000000
15183,Chita,Cebolla De Bulbo,2021,360.000000
15183,Chita,Cebolla De Bulbo,2021,700.000000
15187,Chivatá,Otras hortalizas,2021,1.500000
15187,Chivatá,Otras hortalizas,2021,1.500000
15187,Chivatá,Cebolla De Bulbo,2021,224.000000
15187,Chivatá,Cebolla De Bulbo,2021,32.000000
15189,Ciénega,Tomate,2021,1500.000000
15189,Ciénega,Tomate,2021,1464.000000
15204,Cómbita,Otras hortalizas,2021,150.000000
15204,Cómbita,Otras hortalizas,2021,200.000000
15215,Corrales,Otras hortalizas,2021,0.450000
15215,Corrales,Otras hortalizas,2021,0.750000
15215,Corrales,Tomate,2021,351.500000
15215,Corrales,Tomate,2021,765.000000
15215,Corrales,Cebolla De Bulbo,2021,270.000000
15215,Corrales,Cebolla De Bulbo,2021,432.000000
15218,Covarachía,Melón,2021,650.000000
15218,Covarachía,Melón,2021,450.000000
15218,Covarachía,Pimentón,2021,56.000000
15218,Covarachía,Tomate,2021,504.000000
15218,Covarachía,Tomate Invernadero,2021,5390.000000
15224,Cucaita,Lechuga,2021,45.000000
15224,Cucaita,Lechuga,2021,35.000000
15224,Cucaita,Cebolla De Bulbo,2021,1800.000000
15224,Cucaita,Cebolla De Bulbo,2021,1500.000000
15224,Cucaita,Remolacha,2021,44.000000
15224,Cucaita,Remolacha,2021,66.000000
15224,Cucaita,Zanahoria,2021,112.000000
15224,Cucaita,Zanahoria,2021,72.000000
15226,Cuítiva,Tomate Invernadero,2021,300.000000
15226,Cuítiva,Cebolla De Bulbo,2021,84.000000
15226,Cuítiva,Cebolla De Bulbo,2021,100.000000
15226,Cuítiva,Cebolla De Rama,2021,1500.000000
15226,Cuítiva,Cebolla De Rama,2021,1545.000000
15232,Chíquiza,Cebolla De Bulbo,2021,2500.000000
15232,Chíquiza,Cebolla De Bulbo,2021,2125.000000
15232,Chíquiza,Zanahoria,2021,900.000000
15232,Chíquiza,Zanahoria,2021,1125.000000
15236,Chivor,Otras hortalizas,2021,3.800000
15236,Chivor,Otras hortalizas,2021,2.000000
15238,Duitama,Brócoli,2021,150.000000
15238,Duitama,Brócoli,2021,149.500000
15238,Duitama,Tomate Invernadero,2021,254.000000
15238,Duitama,Tomate Invernadero,2021,254.000000
15238,Duitama,Cilantro,2021,33.000000
15238,Duitama,Cilantro,2021,192.060000
15238,Duitama,Espinaca,2021,180.000000
15238,Duitama,Espinaca,2021,174.600000
15238,Duitama,Lechuga,2021,465.000000
15238,Duitama,Lechuga,2021,435.000000
15238,Duitama,Repollo,2021,560.000000
15238,Duitama,Repollo,2021,552.900000
15238,Duitama,Cebolla De Bulbo,2021,960.000000
15238,Duitama,Cebolla De Bulbo,2021,962.500000
15238,Duitama,Zanahoria,2021,50.000000
15238,Duitama,Zanahoria,2021,48.500000
15244,El Cocuy,Ajo,2021,4.000000
15244,El Cocuy,Ajo,2021,5.000000
15244,El Cocuy,Cebolla De Bulbo,2021,168.000000
15244,El Cocuy,Cebolla De Bulbo,2021,96.000000
15248,El Espino,Ahuyama,2021,18.000000
15248,El Espino,Tomate,2021,209.000000
15248,El Espino,Tomate,2021,176.000000
15248,El Espino,Cebolla De Bulbo,2021,180.000000
15248,El Espino,Cebolla De Bulbo,2021,29.250000
15272,Firavitoba,Pimentón,2021,5.000000
15272,Firavitoba,Tomate,2021,250.000000
15272,Firavitoba,Cebolla De Bulbo,2021,558.000000
15272,Firavitoba,Cebolla De Bulbo,2021,1650.000000
15296,Gámeza,Cebolla De Bulbo,2021,288.000000
15296,Gámeza,Cebolla De Bulbo,2021,180.000000
15299,Garagoa,Ahuyama,2021,17.500000
15299,Garagoa,Ahuyama,2021,15.000000
15299,Garagoa,Guatila,2021,1.000000
15299,Garagoa,Pepino Guiso,2021,16.000000
15299,Garagoa,Pepino Guiso,2021,6.000000
15299,Garagoa,Tomate,2021,32.000000
15299,Garagoa,Tomate,2021,52.500000
15317,Guacamayas,Tomate Invernadero,2021,220.000000
15317,Guacamayas,Tomate Invernadero,2021,240.000000
15317,Guacamayas,Cebolla De Bulbo,2021,11.000000
15317,Guacamayas,Cebolla De Bulbo,2021,11.000000
15322,Guateque,Ahuyama,2021,31.500000
15322,Guateque,Calabacín¬ Calabaza,2021,180.000000
15322,Guateque,Calabacín¬ Calabaza,2021,220.000000
15322,Guateque,Pimentón,2021,8.000000
15322,Guateque,Tomate,2021,64.000000
15322,Guateque,Tomate Invernadero,2021,143.000000
15325,Guayatá,Calabacín¬ Calabaza,2021,750.000000
15325,Guayatá,Calabacín¬ Calabaza,2021,650.000000
15325,Guayatá,Pepino Guiso,2021,35.000000
15325,Guayatá,Tomate Invernadero,2021,265.000000
15325,Guayatá,Tomate Invernadero,2021,159.000000
15332,Güicán,Ahuyama,2021,30.000000
15332,Güicán,Ahuyama,2021,42.000000
15332,Güicán,Cebolla De Bulbo,2021,55.000000
15332,Güicán,Cebolla De Bulbo,2021,88.000000
15362,Iza,Cebolla De Bulbo,2021,160.000000
15362,Iza,Cebolla De Bulbo,2021,80.000000
15367,Jenesano,Calabacín¬ Calabaza,2021,92.000000
15367,Jenesano,Calabacín¬ Calabaza,2021,120.000000
15367,Jenesano,Pepino Guiso,2021,28.000000
15367,Jenesano,Pepino Guiso,2021,24.000000
15367,Jenesano,Cilantro,2021,48.000000
15367,Jenesano,Cilantro,2021,30.000000
15367,Jenesano,Zanahoria,2021,140.000000
15367,Jenesano,Zanahoria,2021,120.000000
15368,Jericó,Tomate,2021,22.500000
15368,Jericó,Tomate,2021,12.500000
15368,Jericó,Cebolla De Bulbo,2021,840.000000
15368,Jericó,Cebolla De Bulbo,2021,720.000000
15380,La Capilla,Otras hortalizas,2021,2.000000
15380,La Capilla,Pepino Cohombro,2021,168.000000
15380,La Capilla,Pepino Guiso,2021,160.000000
15380,La Capilla,Pimentón,2021,143.000000
15380,La Capilla,Pimentón,2021,75.000000
15380,La Capilla,Tomate,2021,288.000000
15380,La Capilla,Tomate,2021,400.000000
15380,La Capilla,Tomate Invernadero,2021,1920.000000
15380,La Capilla,Tomate Invernadero,2021,630.000000
15401,La Victoria,Tomate,2021,6.000000
15401,La Victoria,Tomate,2021,12.000000
